,stars,rating,text
66,1,Negative,"the last time we ordered from this place is took an hour and a half to get our food. we decided to give it another try, we ordered tonight, they said it would be 45 mins-1 hour. three hours later we call them ( for a second time) and they say the pizza is still at the restaurant, ""we got busy, we can't help it"". i can understand getting busy, but why would anybody even want a pizza that's been sitting there for more than 2 hrs?! and we're less than 5 miles down durango from them. the food is decent, but we won't be ordering from them again. don't waste your time."
67,1,Negative,the staff was super nice and delivery was quick. however for three large pizzas it was over $72. the pizzas were plain with no flavor. looked beautiful but zero spice
68,2,Negative,"after hearing so many people in the area raving about folco's i finally decided to try it out. and we were looking for a reception spot for a baptism - which we let them know when we walked in.  i was disappointed about the food. the veal parmigiana was sub-par. too much sauce, very dry meat which was overcooked. my husband tried a pasta dish which was ""ok"" we were told pasta was made fresh in house. the drenching of sauce on the pasta killed any taste i was hoping to get out of it. the caesar salad was good & so was the bruschetta. their tomato sauce - homemade i was told - tastes like something out of a jar. i was hugely disappointed and felt their food tasted no different than the italian restaurant across the street. i was hoping to go back & try out their pizzas, but there is a much better italian restaurant in the garden basket plaza that makes everything from scratch and i have been a regular of theirs since they opened."
69,1,Negative,"if i had to rate this place on pizza alone, this review would be a lot different.

first of all, i have had a $5 off an order of $20 or more coupon for.. well, i can't even tell you how long. every time i call to place an order, they give me some new bs excuse as to why i can't use my coupon. (""oh, we already ran your card"" which, well, why the fuccccccc would you do that? and i'm sure if i wanted to add something to my order, that would be justtttt fine. or ""well, the you can't use that with the family deal,"" in which case, why the heck isn't that written on the coupon? that's really something that should be in the fine print.)

then tonight, my family in from out of state decides on pizza and wings... and regardless of the stupidity of their employees (""well, the family deal does come with two two liters,"" ""uh, no it doesn't... it comes with one..."" ""welll i am looking at it right here and it says two liters."" really? yes. one bottle is two liters. derrrrrrp.) their pizza happens to be some of my fave. so we order pizza and wings, and we ask for medium wings with extra wing hot sauce on the side. instead, we get a vat of ranch and wings that are dryer than betty white's.... well, yanno."
70,2,Negative,"the pizza is good, a little limited in variety, but that is the traditional thing, i guess. does not feel very welcoming or comfortable to sit in but we often enjoy the take out."
71,1,Negative,"poor service. terrible food. soggy and undercooked, no understanding of the problem. 
took 30 minutes to get an undercooked pizza. had our money refunded the food was so terrible."
72,1,Negative,"visited this place on november 19th 2016, which is national adoption day, and the service was horrible. the cashier that helped me was okay, but i got her to open up and become more customer friendly. we had roughly 20 people with us as an adoption was finalized and we went there to celebrate. as we had been sitting there possibly 15 to 20 minutes, a woman is all black with dyed blond hair came and placed reserved signs on the tables we we occupied and told us that we didn't have to move just yet. at that time it was 1:40 pm and the reservation was for 2 pm and we haven't even received our food at the time. the food came out sporadically as we'd get chicken wings, then bread-sticks and pizza last. this place is going downhill and could be saved if the employees were more courteous to the customers as this is a consumer based business."
73,1,Negative,absolute garbage. 0 stars. flies crawling all over the slices. smells gross. pizza barely had any tomato sauce. pepperonis were like the ones from a lunchable. cheese is plastic crap. i'm royally pissed off & papa ceo would be too!!!!!! gross!
74,1,Negative,"we ordered a pizza for delivery, and waited 2 and a half hours with no delivery. called and the manager said they overlooked the order, we asked for a full refund and they gave us $10 off.  delivery guy finally showed up and we had already ordered chinese.  horrible customer service.  if the pizza is over 2 hours late, give it for free.  better yet, never order from a pizza place that takes 2 hours to deliver!!!"
75,1,Negative,ok so they charge a lot just for a single slice of pizza but what gets me is they charge a lot for what looks like old pizza that they reheat just to give to you which is one messed up and two gross i recommend going to paris casino and go to la pizza same price but man is it worth it the pizza at that place was amazing definitely worth the walk and and use your money for better food!
76,1,Negative,"what went wrong is the service. we called for a delivery of 2 pizzas at 19h30 on a tuesday night since the weather was terrible outside, even if we live 10 minutes walk away. an hour later, we receive a call saying that our pizzas were missing with their delivery person. so it's either we wait for the delivery to show up (after already waiting for an hour) or we pick it up ourselves. we were shocked to find this out an hour after our order, when we were specifically told there was a 30 minute wait before getting our pizzas, which we accepted. this is very disapointing for the fact we needed to walk in the terrible weather to pick them up, getting them more than an hour and a half later...."
77,1,Negative,great childhood memories but absolutely horrible pizza & customer service tuesday night! if i could leave no stars i would. both our pies had no cheese or at least not enough to be considered pizza. when we called to complain the young man did not want to hear it & firmly stated all ingredients are weighed out period. left my name & # for the manager/owner to call me (because he was too busy) and still have received nothing. i will never go back
78,2,Negative,"i just don't get it.  why is this a local favorite?  the pizza is below average at best, with crust so thin they have to cut it into small squares to be handled.  i also ordered the chicken parmesan with linguine.  the chicken was tough and chewy and the linguine had a grainy dry texture with very little flavor.  they don't offer small side salads for dinner, only large two person salads.  i'd eat at carrabba's everyday of the week before going back here.  the search for good pizza in phoenix continues."
79,1,Negative,"reading previous posts, obviously people who like this place have never been to any decent pub whatsoever.... with that being said this place is never busy, especially during the day, and for decor wise it looks like a hospital with the wall paper ... food is mediocre but always frozen ya i can tell.... with that being said its no wonder why there is never anyone in there personally is rather have shitty service at madison's or boston pizza or actually the black bull pub but atleast the food is fresh and 9c wings at the black bull"
80,1,Negative,the service was super slow. they had maybe 5 people inside and another 15 outside and we had to wait close to an hour for our pizza we never got. wouldn't suggest if you're hungry.
81,1,Negative,i love pizza 73s pizza. but this place uses the same spatula to spread the sauces on the pizza. many times when ordering a creamy garlic based sauce because i have a tomato allergy. i have found tomato sauce mixed in with the creamy garlic. not impressed
82,2,Negative,"this was our 2nd visit to this location, the first after they just opened. 

we came in around 1:30 on a sunday afternoon, not too busy as we were sat in less than 10 min. my wife and i decided to get the stuffed deep dish pizza, we always enjoy their thin crust so we thought this should be good. as we were ordering the waitress told us the deep dish can take up to 45 mins to bake, since we weren't sure we wanted to wait that long, we told her to make it a thin crust. she then told us it would be 30 mins for a thin crust!? so we decided for an extra 15 mins we would stay with the deep dish.

over an hour later the pizza was finally delivered to our table and we were both starving. after a couple of bites, we both looked at each other and remarked how hard and thick the crust was! i was nearly impossible to cut it with a knife! not only hard but absolutely no flavor to it. we ended up just eating the filling out of our slice which was good. we both did not want any more! when our waitress came back, she said that the manager wanted to buy us dessert for our wait but we literally lost our appetite from the pizza. we may go back again but never will order that pizza again, yuck!"
83,1,Negative,this was the worst pizza i have ever had. the cheese and sauce had both a sour taste and smell. the crust was bland and hard. the price was right at $3.99 so i gave it a try instead of going to a pizza franchise...but it was too horrible to eat.
84,1,Negative,ordered the pizza on my phone. it said it would be ready in 10-15 minutes. went to pick it up. worker looked up the order on the computer and said it wasn't ready yet. didn't get the pizza until more than 40 minutes after we ordered it! brought it home (5 minute drive) and guess what - the pizza isn't even hot anymore!!! i'm guessing the pizza was made on time but the order wasn't updated in the system? i don't know. but either way - waiting 40 minutes for a cold pizza is totally unacceptable. i've been to other locations and this has never been a problem.
85,1,Negative,"after waiting almost a decade to share my favorite pizza with my parents i now know i should have kept waiting.   i expected a bit of a line but i was rushed through checking and they were onto the next customer before my family could ask about pre ordering.  luckily a while later we heard some one else pre ordering so we did it too being told to pre order our deep dishes only.   45 minutes after ordering we were seated , just a few minutes late.   

we ordered appetizers since they quoted an hour and a half for deep dishes.  and ordered a child's pizza and my father who loves pizza ordered his favorite pizza pepperoni asking the waiter which pizza he could order to be out no later than our deep dishes. he got a thin crust. 

our deep dishes didn't come out until we had been seated for over an hour, it took almost another hour for the kids menu pizza and the thin crust. we were there over 3 hours.  oh and to top it off when the final pizza arrived it had no pepperoni on it.  instead covered in olives which he hates.   

i regret going there and feel embarrassed at telling them years how much i love this place. the servers were scrambling the whole place was behind while a non stop of carry outs and delivery were being paraded out the door.  save yourself the trouble of relying on their service. just get a delivery if you must eat their food or better yet get a frozen one mailed from chicago as this place doesn't deserve your money until they can meet the expectations they set. 

""we swear 10 more minutes max and it's out"" waited another 20. 

this place doesn't deserve to wear the name."
86,1,Negative,i waited for four hours in the blistering cold and asked for crushed red pepper and you still said no... the pizza is pretty shitty man they had no pepperoni pizza he likes it more than i do... i ain't that mad but i just don't like getting diabetes. the customer service was good nothing bad to say .. but the pizza tasted like frozen diabetes with sesame seeds.
87,1,Negative,"we were honestly disappointed. when you go to a pizza place you expect at a minimum soda?? you can't drink beer there bc they have no liquor license so if you want a beer, you have to go next door and then they bring you your pizza.. and if you want something besides tap water with no ice, you get a choice of 3 seltzer waters..: with no ice. seriously so weird. i ended up going next door to the coffee shop just to get a coke. the pizza was okay, the service was terrible.. nobody came outside to tell us we had to order at the counter, give us menus etc. for just opening up... we were disappointed."
88,2,Negative,one of the worst pizza i had . they did not even bother to make the pizza correct for me. overpriced . i would prefer blaze anyday.
89,1,Negative,wow the pizza is cold and pepperoni is falling off like an afterthought ...wth sbarro?  now mediocre isn't even bad enough u have to go sub par with it... smh
90,1,Negative,wife and i both got sick over their pizza.  it didn't taste right.  i did like the peppers they use.  but that's the only nice thing i have to say.
91,1,Negative,the pizza was not that remarkable.it came barely warm. one person in our party ordered a chicken wrap and as the rest of us finished our pizza the wrap still had not been served. we eventually cancelled it . the staff was apologetic .
92,2,Negative,"new italian restaurant. they make their own sauce and pasta ""everyday"" according to the waitress who served us. food was okay. garlic bread sold as ""charity bread"" was very tasty....apparently net proceeds are donated to some charity. 

because it is new....staff are inexperienced. they brought out a water bottle which they couldn't open...served us a pizza called ""americano"" instead of coffee americano (not sure why they thought we'd order 4 main dish for 3 people)...and when the coffee came, they forgot about cream which we had to ask for...by the time we got the cream...coffee was cold. still charged us full price, whopping 4 bucks for a very small amount of coffee...4oz maybe less. 

we were entertained for a while by the mishaps, but found the overall experience underwhelming. decent ambiance, louder music than i'd like, service can be significantly improved."
93,1,Negative,"my daughter ordered a large pizza and 8 wings online. the delivery came and it turned out to be a small pizza and 16 wings. when i called the store and asked them to review the order #, they read the order we received. i explained that's not what my daughter ordered, to which they replied, she must've hit the wrong buttons and proceeded to hang up. if i wanted to order another pizza, don't you think that would be a perfect opportunity to rectify the problem???  nope!!!  when my wife called back, casey the manager was extremely rude and offered nothing but a customer service phone number. we will never order from papa john's again... no matter where the location."
94,1,Negative,ordered a pizza a few weeks ago & have to say it was horrible. it seemed almost raw. the crust was cooked but the cheese was white not the golden color on a good pizza. it's a shame because it's so close to home. we've had food from there before but it's been awhile & it use to be good. i guess i'll be sticking with rocco's because they are always consistently good.
95,1,Negative,"um caliente seriously!?!

so after work i decided to order a pizza a pie. nothing too crazy. a red pizza by my definition is a pizza with red sauce on it. apparently, not this time. anywho i ordered a red pizza with parmesan on the side and garlic sauce.

i received: cheese with extra red sauce. no parmesan, and some weird sauce with green stuff in it maybe it cilantro/basil i don't know. plus it was undercooked! thats kind of a trifecta of badness by my definition. i dont know. i would like to say this was the first time i've received an undercooked pizza which i had to send back but alas it is my third.

caliente, whats going on?!?! i'm confused, bewildered, baffled even. step your game up or else giovanni's is more than welcome to take my money anyday."
96,1,Negative,"customer service here is terrible. i ordered a pizza on my way home from a 40 min drive, realizing i forgot my purse at work when i went to pick it up. no offer to look up my card number or anything so who knows what happened with the food - hopefully it did not go to waste. after about an hour and a half when i was on my way home again at 9:40, 20 min away, i called again to order, the person on the phone kept hitting buttons and telling me the disruption was on my end and in between the loud beeps, asked me if i could be there by 10 because they close their doors at 10. needless to say, i said forget it and placed my second order at one of the many nearby stores that keep their doors open way past 10 pm on a friday night. and when i drove by on my way home from driving out of my way for the second time that night around 10:30 pm, all the employees were standing around talking in the parking lot. must have had important things to do. won't be ordering from them again."
97,2,Negative,"over priced and under delivers!
- a 12 inch pizza was likely only 10 inch.
- it barely fed the two of us.
- tasted okay (definitely nothing to brag about)
- at $25, this was definitely not worth the price!
- won't be ordering from there again."
98,1,Negative,"ordered a hawaiian pizza, got half hawaiian,half cheese, and half burnt.
they vaguely describe that their ""sandwiches"" are calzones. they're kind of good."
99,1,Negative,the wings are not like they used to be seems like frozen cheap wings from walmart and the prices went way up thx to new law of 10hr i've been ordering from here now for 5 years but i want be no more not worth the extra money the pizza was ok but not great like in the past
100,2,Negative,"giordano's is a well known chicago restaurant that's famous for their chicago style stuffed deep dish pizza. they also offer hand stretched thin crust pizza and crispy extra thin pizza. on the menu are appetizers, salads, sandwiches, pasta and more.

on yelp i read about the long wait times so i planned to try them when they opened. at that time parking was easy and we got sat pretty much right away. we were soon greeted by our waiter who informed us that the pizzas take 45-60 minutes to prepare. 

we shared an entree sized harvest salad. the salad contained fresh mixed greens, dried mix fruit, candied walnuts and lots of blue cheese. this salad runs on the bitter side from all the radicchio in it.

during our wait for the pizzas at least three servers besides our waiter checked on us and offered more beverages, ice for my tea and other things. i found it refreshing that the staff worked as a team and showed great hospitality.

just like our waiter promised we received our pizzas in about 50 minutes after ordering.

i received my individual stuffed plain pizza. the pizza wasn't sliced all the way through and i found it difficult to cut a slice as the crust was xtra dense, hard and thick. kinda like a rock. the crust was filled with a very large molten disk of blended cheese that was topped with a oregano laced tomato sauce. the very top of the crust was bitter and burnt tasting. although i found the cheese tasty and the sauce ok in the end it was the crust that i found inedible. i don't know if the crust i received is typical of giordano's or not. 

my husband somehow ate his pizza crust and all. he said that he was glad that he wasn't hungry afterwards and yes he said the crust was awful but he ate it anyway. he did say that the sausage was much better than the lean sausage the ""other"" chicago place uses.

i really liked the atmosphere and i really enjoyed the well trained servers i encountered.

i would never go back for the pizza i received."
101,2,Negative,"i'm sad to write this review, because i'm actually obsessed with caliente's hawaiian pizza, but the service is so bad i feel that i can no longer give them my business! every time i order i get the same thing-- and that's pretty frequent (don't judge) and every time i call and order they tell me it will be 45 minutes.... and every time it is late. last time, the woman who delivered it told me they dropped it and didn't want to give me a bad product-- ok fair. but, why wouldn't you let me know that or give me some sort of discount since it was so late? if that was the only time this sort of thing happened, i would give them a pass, but they are always late and the one time i went into the actual establishment the service was slow and inattentive as well. maybe it's a training problem... a hiring problem?

pros:
+pizza is good

cons:
-slow inattentive service
-slow delivery
-general lack of concern about the happiness of their patrons"
102,1,Negative,i just moved to the area and i have ordered from this location twice... both times our hand tossed pizza showed up as a thin crust! i have ordered this same pizza at our other location several times and the thickness was perfect! our pizza was so thin that it could not even stay together on the ride over. guess i'll try the local papa johns.
103,1,Negative,terrible! this was unfortunately the we worst pizza i have had in a long time! i am staying at the wonderful andaz resort across the street. i thought i would get a quick pizza and bring it back to the room. i am so disappointed. we are ordering from one of the large chains so we can fix our pizza craving now.  sad...small...thin...pitiful pizza. you will notice that i never leave bad reviews but this time i have to. yuck!!!!! i wasted $18 plus a $2 tip!
104,2,Negative,"just ordered and holy smokes i've never seen the delivery time like this one, 65 to 75 minutes. wow they need to step their game because this is becoming not worth the wait at all not to mention it's a hit or miss if the pizzas cooked good or not disappointed"
105,1,Negative,"this will be my last time here. pizza is full of a ton of grease. the guys who make the pizza use their bare hands, then toggle back and forth to the cash register. last night my pizza was just a puddle of grease, its not even edible. their prices are outrageously expensive for the quality. its the closest to my house but i think the pizza at the 7-11 is better quality now. this place has really gone down the tubes. its just not what it used to be. a friend told me the one on s. buffalo is the real roccos to go. something about a bad break up between then two guys. i also spent 18 bux on a veal parm sub. seems a little pricey for the sub. it was good but not 18 dollar worth good. their pizza is just a greasefest. it must just be really low end cheese to create that. my recommendation would be to go to bambinos or east side for quality pizza. if you want really low end stuff that is over priced, come here and get some pizza that just sits out all day."
106,2,Negative,"it surprises me what celebrity chefs are willing to put their name on. riva is a poolside (all outdoor) restaurant at the venetian. we went here for lunch and i was completely underwhelmed by the choices on the menu and by the food itself. really? this is what a celebrity chef comes up with? sad.

very few choices so you better want a pizza, a club sandwich, or a standard salad. that's it. my daughter had the cheese pizza. i had the club sandwich, which came with fries. and i got a strawberry colada swirl. $60 later, we called that a lunch and left. i could have gotten that anywhere. why on earth would that be what wolfgang puck offered up? seems crazy to me.

if you want to overspend on something you can get better at your local diner...come here."
107,2,Negative,"i wanna like this place more. fairly priced, good (not great tho) pizza. but the delivery times are sooo bad. worst i've ever experienced anywhere. they are always and forever late. and for the life of me, i can't understand why they can't keep up. every other pizza place can have it all done and delivered in an hour. i've even ordered sandwiches and waited for more than an hour and a half! how is the bad delivery the only thing consistent?? fix it!"
108,2,Negative,"i had such an awful experience. i've never been here before or had their food. i ordered through the phone for pick up. i was rushed to get my order in and the lady tried to hang up on me before i could even ask for the total amount (since i don't know the total with tax). 

i went by to pick the order, was greeted fine. i tell this balding older man i'm here for a pick up. he asks, ""the two pizzas?"" i said yes with a salad. he then cuts me off mid sentence to say, ""yeah yeah whatever."" he goes to the back to get the salad so i look through the menu one more time and he comes back to tell me, ""move where i can see you."" 

i will never come here again. this serve was down right awful and what made it worse, i was with my 6yr old brother and he had to sit through and listen to this. the pizza is not even that good!"
109,2,Negative,"quick review:  food:  delicious.  service:  poor.  slow.  

five of us tried lucille today for lunch.  we were seated quickly and served our drinks relatively quickly.  but, we waited well over an hour and a half for our food.  lunch should not take nearly two hours.  patrons will not go here for lunch if they think it will take more than an hour.  

our wait staff seemed inexperienced.  please train the staff before you open.

our party had both the detroit panned pizza and the neapolitan wood-fired pizza, the lunch pizza.  we all enjoyed the salad that comes with the lunch.   not quite to the standards of pizza brutta, but very good.   pizza and a very good salad for $10 is a great value.  

i know the place is new and i will try again.   but, service needs major improvement.  i really want to like this place."
110,2,Negative,"we had a menu shoved under our door. so we only thought to look at it. wished we had looked at yelp first. 
1) ordered the special: 2x 1 topping pizzas. we ordered pepperoni and pepperoni. we received one sausage and one pepperoni. 
2) we ordered cheese bread: it was ok. nothing amazing, a more flat pizza crust than pudgier bread sticks. 
3). we ordered fried mushrooms. these were pretty good. we received 11 in the order. 
4) we were not eligible for the free soda because we had ordered a special (which sucks. 
5) we ordered a 2 l of diet coke and a 6 pack. saying ""diet coke"" each time. 
i even told the story about how this is a pepsi town and we needed our diet coke. 
what arrived?  off brand diet cola. 
...
we picked this place bc of the diet coke written on the menu and the implicit guarantee of the guy taking the order. 

side note:  the menu says ""under new management"". 

i feel i can say this sucks under new management. 

review of the pizza:  it was 2 pizzas for 21$. it tasted like a 10$ pizza. so i'm ok w it. 

...just to prove i'm not crazy i'm going to post a pick of the words diet coke...

so:  1 star for getting it here in 30 min (guy said 30-45 min, and it was a dinnertime delivery on the strip) and 1 star bc the food taste met the price."
111,1,Negative,"ordered for delivery and was told to expect a 40 minute wait, after an hour and a half our cold pizza's arrived. 
 the meat lovers pizza contained tasteless greasy italian sausage, soggy pepperoni, and cold crusty ham slices in extremely sparing amounts.
 the grilled steak chipotle pizza came completely without sauce. nothing better than a cold dry pizza.
 would not recommend to my worst enemies."
112,1,Negative,worst customer service ever ! driver first got our order wrong three times and had to keep returning to switch out our pizza then our mozzarella sticks then we got the wrong 2 liter. driver then offers a meal on her for all the inconvenience and doesn't fall thru with her offering. every time we order from them our order is always wrong. i'd rather go to dominos !
113,2,Negative,"avoid this place! i ordered a personal pesto pizza with very little chicken, tomatoes, spinach, onions, and olives and my total was $20! ridiculous. no one that was making the pizza mentioned that each topping was extra. i started off with a $7.99 pizza! how in the world did those little toppings add $12.00! workers are all incompetent. i was shocked when i received my total. i told the cashier that all the other make your own pizza places don't charge extra for toppings. the cashier's response was uhhhhh i just moved here from out of state. he looked like a deer in the headlights. i told him i'm never coming back. no offer to keep a first timer happy or even get a manager after it was obvious that this was a deal breaker for me.

to be fair the pizza was good and the decor is very well done inside. go to mod or pieology instead."
114,1,Negative,"one of the very worst pizza hut's i have ever dealt with. they messed up my order, promised me a $15 credit in return, and then rob and tatiana refused to honor the credit. their customer service skills were laughable. rather than giving me a free cheese pizza, rob spent 15 minutes on the phone interrogating me. and tatiana seems to have never had a customer service job prior to this in her entire life. i ended up going to domino's pizza, where i got much better service for the same price."
115,1,Negative,"i've forgiven their rudeness over the phone many times, basically because i am able to order online. tonight my son forgot to order one of our pizzas online and they gave him so much grief about adding to the order that i finally took the phone. asked the guy if we could add to the order, or at least have 2 online orders delivered at the same time. i get on the phone and this jack wagon says ""it's not magic, ma'am!"" ummm not asking for magic. he hung up on me. solid business skills. cancelled my order and got dominos. learn some people skills, you idiots"
116,1,Negative,"a large pizza with sausage (more like pepperoni), mushroom and green peppers for 30$????  are you kidding me?"
117,1,Negative,nasty! i was so excited to check it out after reading all the great reviews.  just went to nyc in oct so wanted to compare.  sorry not ny style pizza.
118,2,Negative,"moved to the area recently and was looking for good, local pizza. tried this place out. family owned, which i like, but the service seemed to lack enthusiasm. the single large pizza i ordered was prepared in a reasonable amount of time and i took it home. it was plenty hot when i returned home, and that's great. the problem is.. it wasn't very good. the sauce was dull, the crust struck me as generic, and the quality of toppings didn't blow my mind. i'd put it on par with papa john's, and  that's not necessarily a compliment."
119,1,Negative,"first visit to this location and am extremely disappointed.  sad to know who served me is now getting 10/hr. i know someone could provide a way better customer experience than this person did for the same amount of money.  if i was a business owner i'd be firing a crew like this as i'd lose out on business.  

first of all i arrived to find a hand drawn note on the door stating sorry we will open at 11, when they should have opened at 10:30a. 

second they opened after 11 and the guy had no customer service once he unlocked the door.  once i  entered nothing was said to me i simply stood near the register waiting to be acknowledged.  the guy decided to continue working behind the registers while his coworker stood around and snacked on something before i eventually was acknowledged.  

thirdly, once i was acknowledged the guy asked what he could get for me.  i said i would like 3 hot and readys please.  he said my total  and then walked away before i could pay .  i continued to wait while he left me at the registers and went in the back area.  

fourthly,  i waited over 10 minutes watching him stack up multiple pizza boxes with pizzas,   put stickers on pizza boxes,  placed finished pizzas in the warmers,  watched his co worker  had off a pizza to someone who just drove up to the drive through all while i still stood there waiting.  

fifthly, a third co worker eventually arrived and i asked her why that person received their order before me?
she went to the back and words were said between her and the coworkers and she just disappears.  

finally the guy brings me my order stands at the register and just stares at me... i ask him  oh are you ready for me to pay now??  he says yes and the total.  

if i didn't have  a hard working team i wanted to appreciate i would have just left.  i chose to go through this experience to the end and now here i am. . i hope the owners read this and take discipline on those employees.  if you don't believe me.  check your cameras."
120,1,Negative,"this pizzeria place is terrible. the service was rude and they refused to let us eat our food at the table due to ""health code rules"". we were told that we could eat outside! we were able to order drinks but were told rudely several times that we could not have our pizza until we left the premises. very unacceptable imho"
121,2,Negative,"i guess if you are truly desperate than this will serve a purpose. just don't keep your expectations high.

we had guests in town and they were gambling it up in the d and didn't want to leave. we just wanted to sneak away and slam dunk something quick so we weren't hungry. so, in that sense, it served its purpose.

we got the 5.99 ""special"" of 2 slices of cheese pizza and a drink. the pizza was obviously microwaved and very much like ""michaelina"" type ""pizza"" you would buy in a grocery store. i mean..i held it down, but it was nothing special. the drink was pretty pitiful too...probably around the 12- 16 oz variety.

plus, how can you serve food and not have a public restroom? isn't that a violation of some sort??? seriously?

if you insist on eating here, just know what you're getting into...

2 stars."
122,2,Negative,ordered two pizzas sunday about 1:20.  they told my wife it would be 45 min. after almost 2 hrs. the pizza showed up. we had called about 2:30 and asked where our pizza was. they told us it was in it's way and they would credit the money back to our card. pizza was cold and kids were starving. not calling them again.
123,1,Negative,"we tried to call ahead to order a pizza.  no answer after several attempts and we thought this may be because of monday night football.  my husband goes to pick up knowing he'll have to wait because they never ever have ""hot and ready"" any time of any day.  he places the order and the employee rings up the wrong thing.  my husband corrects him, and 3 or 4 orders are placed after my husband's order.  my husband watches the employee put the other orders in the oven.  he then comes over to my husband and again asks what it is he wanted.  my husband repeats the order.

after waiting and not paying close attention (mistake on his part, but then again...) the employee asks again what we wanted as he hands the box to my husband.  he of course comes home with the wrong product.  we had ordered the 5 meat pizza that is $9 in the tv commercials and received stuffed crust pepperoni.

we tried to call back and of course no answer.  this did not surprise us as we encountered this before going to the shop, and they did not even attempt to answer the phone while my husband was in the shop.  i shot off a message to the company while my husband made a return trip to try to rectify the situation.  i was told to take my comment to customer support.  i tried and the site froze on the 3rd page.  so, the whole company more or less ""backed up"" the bad service received at the shop.

upon return, the employee got sarcastic with my husband insisting the product received was correct even after seeing the evidence that it was not.  we were able to keep the mistake but only received a $5 pizza as more or less an apology when we had ordered a higher-priced product.  

in the end we received 2 incorrect products.  the first had to be reheated.  it was mediocre at best when eaten but now has me ill with heartburn and stomach cramps.  i guess it's safe to say both the pizza and the customer service have left very bad tastes in my mouth."
124,1,Negative,"i don't see the point. it is a mess and ugly which fair enough is not news to anyone but now prices are high and not competitive. the same pizza is cheaper at no frills, shoppers and lango's! and of course everything is strewn around in ugly fashion forget it"
125,2,Negative,"the service was fast. great pizza. however, as someone with a shellfish allergy, i find it frustrating that this is yet another restaurant where cross-contamination is apparently an issue to the point where everything is grilled together, fried together, and so on."
126,1,Negative,"worst service. overcharged - and lied to over and over again while the delivery guy tried to think of a reason to stick. there is no reason a medium pizza that's 14.99 on your website should come to $25 before tip - especially when that's not what i was quoted on the phone. 

my own fault for ordering from dominos in a moment of apartment packing craziness."
127,2,Negative,"hey sauce! 
i heard some friends talking about how great your pizza was so i took the wife out to your restaurant last night to give it a try. i thought i'd provide you with our feedback as i have a feeling many other people may be feeling the same way we did about our experience. lets start off with the good, the pizza was really good, our server was really good, the price of the food was decent, but that's kind of where it ends. our first real impression of the place was when we were handed our menu's, both our menu's were beyond greasy and dirty and had food stuck to them, they were dingy/had bent corners and some of the paper had ripped off both of the menus this is a sign that nobody cares to wipe down the menus, and if nobody cares to even wipe down the menus it makes me wonder what else do they not wipe down regularly. when sitting around and taking in the whole atmosphere of the place, we felt it was a little dark and the restaurant as a whole needed to be wiped down. the garlic knots were really good, i still have mixed feelings about them, because most places that sell garlic knots dust them in parmesan cheese powder and some sort of garlic powder, and that's what i was kind of expecting here, but here i got fresh parmesan cheese and fresh chunks of garlic on top, don't get me wrong fresh is great but it was an ongoing battle to keep the garlic chucks and parmesan on top of the knot while eating it, where as if it were the parmesan powder i feel it would have stuck better and not have been so much work. the sauce that came with the garlic knots was amazing. normally i like my garlic knots dipped in ranch, but i definitely liked your sauce over ranch last night. as far as your pizza goes it's really good. let me start by saying i haven't found a place in the vegas area that does pizza like yours, the thickness of the dough etc. we are transplants from california a little over a year ago and we've been on the hunt for a pizza with a crust like that. that's how 90% of all pizza places are in southern california do it so that's what we've grown to like. everything we have tried out here has seemed to try to spin off of new york thin style crust, so thank you for being a breath of fresh air for that. the pizza was hot when it came out as it should have, but for the life of me every slice i ate all the toppings would slide right off the crust, i felt like i might as well be eating a pizza casserole lol i thought that maybe everything was just too hot, but from the time i ate my first slice to the time i ate the last one, a good 15 minutes had passed and still the same situation. in regards to your soda glasses, you are using samuel adams pint glasses i think they were, these things were very frustrating, first of all not everyone likes beer and if you want to attract more families to your restaurant having every soda glass be a beer pint isn't very family friendly, but the most annoying part is every time i had a refill (at least 3 times) the ice was stuck in that center section and would drop to the bottom of the glass, just something to think about. over all i liked the food, but all the other issues combined really make me want to rate you as 2 out of 5 stars. i was really hoping your restaurant would be added as a ""usual place"" for my wife and i but i think it's going to be in the once in a blue moon category. i hope business continues to grow for you guys and that you can dial down these little things and thrive as a business. thanks again for the good food last night and good luck!"
128,2,Negative,"i love the pizza, but i've had just 1 good experience here when the weather was gorgeous in the evening on the patio. the first time patio experience was bad because fruit flys (i think) were pretty bad. i had a fine in experience 2 weeks ago. it was cold so we decided to eat inside. the smell inside is like a dirty drain and flys again, but not as bad. the pizza was good, but i don't think i'll be going back."
129,1,Negative,delivery was nice. fries had a bucket of salt on them. me and my brother gagged!!!hummus wasn't fresh. your sausage  pizza was rotten. tasted like mold...terrible terrible food!!!!
130,1,Negative,so i couldn't tell you what gus' pizza tastes like because they wanted a $7 service charge (before tip) on an $11 order to deliver anything.  classic craphole that will be out of business soon.
131,1,Negative,"this place is a wet, dirty diaper.
the dirty food matches its dirty neighborhood. 
their slow drivers on oxy can't figure directions from a mile away. when delivered, their pizza was lukewarm and tasted what i assume was old lady's socks. this food will give raccoons nightmares.
perfect food to give to an enemy or gf you are breaking up with."
132,2,Negative,"food was ok, not the best just ok. service could have been better, we ordered a large pizza, 20 wings and garlic knots... they brought out everything and forgot the wings! and never even told us anything about how long it would be, we finished the pizza and knots before the wings even came! we where told that they forgot to put them in! bs! and the manager never even came over to apologize.... horrible customer service!"
