stars,rating,text
5,Positive,Amazing pizza for $10 and half price apps between 4-6 weekdays. Can't recommend this place enough. All pizza recipes that we've tried are perfectly balanced and full of high quality ingredients.
5,Positive,"We found this place by doing a search on Yelp.  We ordered a Sal's special pizza and an order of bread with cheese.  The food and service was great.  The price was great for what we received.  We will be back when we are in the area.  

This place has a lot going for it.  The atmosphere inside is nice and it is like stepping away from the busy area just outside its doors.  It was clean and comfortable and very relaxing.  The service was great and our waitress was knowledgeable about the menu."
4,Positive,"Flour & Barley is located on the LINQ Promenade.  This place has really good wood fire pizzas.  You can buy the pizza by the slice at the stand right next to the restaurant.  If you want to try their specialty pizzas, you will have to order from the restaurant.

 Each pizza is about 11 inches, and the crust is really thin.  I recommend people to get their own pizzas instead of sharing.  I got to try the mushroom pizza and it was one of my favorites.  There was a decent amount of mushrooms.  I also tried the Big Apple pizza, which is just spicy pepperoni.  This was also tasty.

Overall, great place to get pizzas.  The staff is very nice and friendly to their customers.  I would definitely come back!"
4,Positive,I love the idea and execution of custom made pizzas.  The pizza was delicious and it was ready in less than 5 minutes.  I am a fan of this place and will be back.  The place is cool and happy.
5,Positive,We love their margarita pizza!  Their delivery service is always fast and their food is amazing.  Highly recommend!
5,Positive,"Decided to eat here again because I was craving the cheesy deliciousness and received a coupon in the mail for $10 off a $30 order. 

Placed a to-go order. The pizza was ready by the time I got there and was a great price with the coupon. The pizza is AMAZING! I can't stop eating it. Because of the thickness of the pizza, you can eat two slices and be full. Recommend sharing a large with 3 other people or saving it for leftovers. I think it tastes even better the next day after being warmed up in the microwave."
4,Positive,"I've had bad experiences at other Pizza Hut shops, but this one always gives me well made pizzas. Pizza is always fresh, never burnt, always done by the time I get there. There's always people in there so I'm assuming they feel the same way. Try the stuffed crust and crust toppers."
5,Positive,This hip pizza and beer spot has a live DJ at the bar.  Pizzas are light and delicious. Staff is fantastic.  Be sure to ask for the free hot peppers olive oil mix...Mmm!  Place was so great we went here twice on our 4-day vacation to Montreal.
5,Positive,"So all the Round Table Pizza chains in Vegas shut their doors and removed their signs... damn shame if you ask me as i was born and raised in the bay and Round Table has always been my favorite franchise of pizza. Damn. So after driving to their location on Sahara and Ft Apache with a craving for pizza just to find it closed i suggested hitting up Custom Built as it's been on my to do list for quite some time and we were set on pizza.

True to all their reviews and advertisement you pretty much build your own pizza from their selection of crusts and toppings. 

I've been here twice back to back. First time i got a half and half of buffalo chicken and bbq chicken with a few add toppings and they turned out great.

Second time i tried to 'layer' the flavors by asking them to make rings of sauce on the crust before cheese and toppings are added. The result wasnt as i was expecting and i realized they dont put a lot of sauce because it makes the pie soggy.

I expect to be coming here frequently to try out the different combinations of pies."
4,Positive,"great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go back again! wings are good and so are the fried mushroom and zucchini sticks."
4,Positive,"The pizza here is pretty standard, nothing special but decent. I am a huge fan of the hot cookies though. That is what this review is for. I don't usually come to Oregano's unless I know I am getting a hot cookie for dessert. My favorite is the chocolate chip which comes with 3 scoops of vanilla ice cream on top. Best to share with a friend is it is rather large."
4,Positive,"One of the best pizza places in Old Montreal. This place is packed during the weekend, so don't forget to make reservations in advance. The ambiance here is trendy. A fancy cast iron chandelier hangin, 80's music playing in the background, what's not to like about this place.  We ordered the Arancino, Antipasti, Meatballs and pizza's. The Arancino's are delish. Deep fried risotto balls crispy on the top and soft inside, topped with meat sauce.   Antipasti was ok. Meatballs were delicious too. Now for the pizza's........Not one of  the best pizza's I've had, but they were good. We tried the Bosco in Bianco, Capriciosa & Cotto E Bocconcini.  The crust is flavorful. Woodfire makes these pizza's delicious, Though I prefer the crust to be a bit extra burnt.  The Capriciosa was interesting as I'd never had a boiled egg on the pizza. It actually tastes really good. Also ask for the spicy oil. That adds a lot of flavor to it.
Definitely worth a visit ...... Again & again...... At least for the Arancino's  


Food -  Good
Service - Friendly
Ambiance - Trendy
Worth the money - Aw yissss"
5,Positive,Don't want to say too many things positive as I don't want it to get too crowded.  Great pizza and salads. Very neighborly! Highly recommend.
5,Positive,"If you have never been here, they will bring you a free sample of their wings. Great salad and great service. Highly recommend the eggplant pizza. The dough is made fresh! The salad pizza looks good, although I haven't tried it."
4,Positive,"It's not the best pizza ever, not the best in the Strip. For the best pizza I would probably go to Grimaldi's at the venetian. But this is good, quality pizza. tasteful and quite convenient if you are at the Aria. 

For a quick bite, it gets the job done. You won't be disappointed, especially if you are already inside the Aria. the slices are large and you can get your pizza and pay in about two minutes."
4,Positive,"Good service, and $5 for a large NY style slice of pizza and beer is a pretty damn good deal.  Note: that happy hour deal is only for 2 or 3 of the beers on draft."
4,Positive,"Really a fun place.  Great atmosphere, attentive and friendly servers and very good pizza and wings.

The only reason I would not give it a 5 star rating was that they were out of three of the beers I really wanted to try.

Definitely still a place I highly recommend."
5,Positive,"Great pizza!! This place was a great last minute pick!! 
We decided to bring in the big 2013 with a small get together celebration at this pizza joint!! The service was great!! We had a friendly and patient server with our undecided group. Also we loved the surprisingly good tasting white sauce on our pizzas!! Everything was amazing!! The Mozzarella appetizers and the Extreme Hot wings!! Oh so good, fatty food!! We look forward to coming back!!"
5,Positive,"YUMMMMM! 
The atmosphere is so comfortable, I especially love the patio area where we like to enjoy a glass of wine and a couple of appetizers. The food is excellent especially the pizza and I think its hard to find good pizza!! This is a great place for date night or to bring the whole family......we do both :)
Great food at an excellent value with wonderful service! What more could you possibly want."
5,Positive,"FINALLY made a visit to Lucille this past weekend and I can't wait to go back!  I'd heard mixed reviews on the pizza but honestly that's crazy!  That being said everything pales in comparison to their nachos...seriously...they are the best nachos I've ever had!  Their drinks are out of this world (which was expected since they're a Merchant step-sister) and the lounge in the basement is a MUST for after dinner socializing (tip: order the Mexican Firing Squad)!  Way to go Lucille, yet another killer restaurant added to Madison!"
5,Positive,"Bartender, Jerry, took great care of me. He recommended the date/jalapeño pizza. Incredible! Highly recommended!!"
4,Positive,"The happy hour gang I hang out with frequents this place often.  It's hard to find a decent martini in Cleveland, but I have to say they know how to shake an excellent one here.

I've been here a few times and the food has been consistently delicious every time.  The pizzas really stand out.  They're half price during happy hour.  Oh and they're also a little smaller than the full priced fare, but they are still delicious.

The rest of the menu looks really delicious, but I don't know how many people know they have a full menu.  People may think this is a bar only, yet there appear to be some really nice entrees as well.  I'll need to come back and try those.

During warmer weather, this is one of the best patios around.  I really want this place to succeed.  This location has been cursed by so many failed restaurants.  In my opinion, this place should be around for a long time.  It's nice to have a classier, unpretentious wine and martini bar on the west side of town."
5,Positive,"I absolutely love their pizza and drive out of my way to get it, closest thing I have found to real New York style pizza. I would highly recommend the sausage."
5,Positive,"Awesome, well-priced pizza. Tasty, cheap snacks (arancini). Beautiful space - the decor is phenomenal for a counter-service place. Much higher-end all around (quality of food, quality of ambience) than you'd expect for the price point - even the napkins were high-class! A phenomenal addition to downtown. Go there immediately!"
5,Positive,"About ten years ago I searched for a Pizza place that taste like the ones we have in Michigan. And, we have our share of great pizza shops in the Mid West. I was told about Beach Pizza, went there, and have never been disappointed with their Pizza. It is my ""Special Treat"" when i need one. They are fast, friendly, and the price doesn't make you feel like you are back in California. Beach, I love your Pizza."
5,Positive,We love the theme of oregano's. super cozy to come here on a date. We ordered parmesan chicken with Caesar salad and enjoyed it so much! Would totally recommend this place to anyone! We've come here on multiple events with big groups and just me and my husband at times and the customer service here never let us down. Super friendly waiters and great food and will never go bad. Also they have really good Thin crust pizza
4,Positive,"When I saw this place show up as a Hot New Business on the Yelp frontpage, I thought it was a bit of a silly name.  But it tells you everything you need to know about the business.  Think Subway/Chipotle (Custom Built Sandwich/Burrito) assembly line style ordering, but for pizza.  $8.95 gets you a 12-inch pizza with all the toppings you want.  According to their website:

(4) kinds of sauces
(4) kinds of cheeses, which you can combine together
(7) kinds of meats
(7) kinds of veggies
(7) kinds of toppers, added after the pizza is cooked

Who else sells you a (potentially) 25-topping pizza for $8.95?!  I don't know if I would try it.  Except that I totally would if I could order it without feeling like a bit of a jerk.  Once you order your pie, you'll have it within minutes; these cook fast.  10 minutes after setting foot into the restaurant I had my food!

For my very first custom built pizza I had the spicy diavola sauce, fresh mozzarella, Italian sausage, mushroom, garlic and sun dried tomatoes (photo: http://www.yelp.com/biz_photos/CeqWpwHBoaxwRcv5btnv6g?select=zg2BAK39ZOP7M6bmZmAF7Q#tqe5lahN7SPZZw2mLVaFag).  I can still taste the spicy diavola and garlic in my breath, and I'm quite okay with that.  No gum for me, I'm still enjoying my pizza.  Tasty ingredients all around, and the crust keeps a chewy consistency with a slight crunch.  

You want to ask me out for dinner?  How the heck are you gonna do that?  You can build me a pizza or something.  I am a fan and I will most definitely be back."
4,Positive,"While shopping in the Strip, we wanted to grab a quick bite for a late lunch. We stopped in and I got two slices of pepperoni pizza. The slices were enormous, covered in pepperoni and piping hot. I'm normally more of a thick crust fan, but the crispy thin crust here was on point. I scarfed down my two slices, which were probably more like four slices of normal sized pizza, and headed back out the door. 

Will definitely be back for another slice, or three."
4,Positive,"I've been coming to this Sauce for quite a while and its consistently good. I don't think I've ever had a bad experience because I always know what to expect.

The pizza is good, salads are solid, and the mac n' cheese...well, lets just say I'm a sucker it. Every time we come to eat here the service is friendly and helpful, probably the best I've had from a ""fast casual"" type of restaurant.

I definitely recommend sauce if you're looking for something fairly quick but delivers on quality."
4,Positive,"i enjoy pizza hut but I personally dont like the oversized chicken and I know its not them but all i ordered was chicken but the kids loved the pizza and the mild chicken. they were 5,7, & 2."
4,Positive,Came in during lunch. Pretty busy inside but nice atmosphere has a really nice patio seating area. Got the garlic knots as an appetizer very good! Got the margarita pizza with sausage on it super yummy!
5,Positive,"Honestly this was so good. I have eaten there twice in one week. The pizza was amazing and then we went back for pasta. Seriously the service was wonderful and the food YUM. But the price was the best part. We had wine, appetizers, salad and full entrees and the bill was ....wait for it....$48 bucks. WHOOHOO."
5,Positive,"Awesome place. Visited from California... wish we had something like this place here. Got the fontina burger one day and the BBQ Chicken pizza the next. The ""grilled"" pizza has an awesome charred taste.

Wish I could have tried the apple fritters but I walked up to the counter at 11:01 and they had stopped serving breakfast. They should really serve those all day long."
4,Positive,"When you have three kids under 10 and a 4 month old (Aunt duty), cooking dinner is the last thing on your mind. At least for the inexperienced over here lol. 

I wanted to try something new, so I found the closest NY pizza place to my house. Ordered two large pizzas with garlic balls (12) and was happy with the order. The pizza was made perfect. My only complaint is that I had to wait even when I arrived over thirty minutes past the time given for the food to be ready."
4,Positive,"Had their pizza, that was awesome.  It was one loaded up with stuff that I can't remember, but it was fab.

Went back tonight and was a tad disappointed in what came with the gyro platter.  Some good places that I've been to put a little medley of things, which it had but was just olives, and those green things that end in cini.  There's a place in Seattle that I have yet to find which compares.  These guys put rice, hummus, feta, olives, tzatziki, and a small greek salad on the side which you can make an awesome wrap with!  And there was more portion for the same price. The meat was good, and everything was good, but I won't order that again.  Seattle's ruined me.  If you are ever in Seattle, you must go to Mr. Gyro's.  I will confidently say that you will not find anyone who makes them better, if so, you got damn lucky!"
5,Positive,"I am a big big fan of a good piece of pizza...this is some real good pizza. Good sauce, awesome crust. Laid back atmosphere to the restaurant. Good service. Overall I am very pleased with this restaurant."
5,Positive,"Kicker's Pizza is a Brook Park treasure!! The wings are amazing and the chicken philly is quite possibly the perfect sandwich. The homemade blue cheese should be sold in stores, too. The pizza is made from scratch - no frozen crusts or canned sauce. It's the real deal. Try the wing pizza or the BLT Pizza for something unique."
4,Positive,"This pizza was very flavorful!  We got an all meat one and we were not disappointed.  
We got back to our room at Excalibur at around 11:45 after seeing Britney Spears.  We were starving and decided to call this place.  It was delivered in 45 minutes.  Not bad.  It tasted home-made, and the delivery man was a nice man.  
I lived everything about our experience, except for the fact that the woman on the phone who took my order was short in her words, giving me a bit of attitude.  That's the only reason I am not giving a 5-star rating."
5,Positive,"Great pizza, hands down awesome crust and toppings. We had the Forager and the balance between mushrooms meatiness and spinach earthiness was spot on. Good service and modest price makes this is a winner choice. Arugula and delicate squash salad was very unique and not too sweet in spite of the cranberry purée and citrus dressing. Give it a try if you are in the mood to try something different."
5,Positive,"Got a flyer on our door so we thought we'd give them a try... glad we did! We took advantage of their ""anytime party special"" of 2 pizzas, garlic balls and a soda. Excellent crust- hand tossed but not too thick and chewy. Great texture and flavor! Garlic balls were also good- I like a little more garlic flavor, but they were definitely good! We will explore other items they offer in the future!"
4,Positive,"I live in Cleveland but this store is close to Cleveland so they deliver in my area. Good pizza, a wide variety on the menu and the price point is spot on. The pizza crust is fresh and the ingredients are fresh as well. I have had the chicken wrap several times and it is huge and enough for two meals. It is fresh chicken and has a great flavor. One time the wrapper was on the dry side though. So next time I order I will mention that . I have had the chicken tenders and they were good as well. They offer a variety of sandwiches hot and cold, chicken wings, pasta dinners, desserts and of course pizza. The shrimp alfredo dinner was very good and had a nice flavor. The sauce was not on the thick side.  I had the pasta dinner with sausage and mushrooms and it was very very good. I have had the cheesecakes there and they are not home made but ok when you have a sweet tooth.  The deliveries are very quick. I went to the actual store and it was clean and I watched them prepare the food and they used gloves. They are always friendly and polite. The store is located off Lorain Road closer to the Fairview Bridge and Kamn's Corner area.  There is plenty of parking and you can bike there if you want."
5,Positive,Bruno was recommended to us by a good friend and they did not stear us wrong.  One of the best pizzas we have had in a LONG time.   The sauce was so Good and the staff was great.  On little surprise was the Cesar salad. The owner shared that they make all their own dressings so we had to give it a try Spook good. Give Bruno a try and the only problem you'll have is trying to figure out when to return to try something different.
4,Positive,"It's been awhile since my first visit to Charbar when it first opened and although I didn't have the best experience that time around, I must say that I've truly enjoyed my last three visits here! All of them have been for their brunch or lunch service. I've been able to try the deep fried french toast bites, bagna cauda, asado plate, jamon crudo pizza, and during Big Taste their feature breakfast burger.

Today I ordered one of the lunch features which was a pizza that featured roasted chicken and crispy chicken skin on top! Like what, who does that?! The crispy chicken skin is what sold me and I definitely thought it finished off the pizza so well. Their pizza dough by the way is bomb because it comes from Sidewalk Citizen =) Our server today was lovely (I wish I remembered his name, I am the worst at that!) He was very personable and made sure we were taken care of throughout our meal. And just a small thing that I noticed was that more than one person (that didn't include our server) ensured that we always had water in our glass. I appreciate that attentiveness because it really shows that they work as a team.

P.S. their beef fat fries are amazeballs! They are the type of fries that you can't stop eating no matter how full you are.

Reserving my last star for when I am able to go back and try their dinner menu again, but if my last few visits indicate anything, I'm sure it won't be hard to give =)"
4,Positive,"In the past, there were spans when I would order pizza WAY too often. Lately, I've been eating a lot healthier...though, I'm not made of stone.

Of the delivery pizza places, I like Pizza Hut the most. Their on-line ordering feature is extremely intuitive, allowing you to visually customize your exact order.

This particular location just so happens to be the one assigned to deliver to my location. In the short time I've lived here, I've always had pleasant experiences with the delivery people. They always seem to be happy, and are decently engaged. Also, they always seem to arrive early or on-time...which is kind of important.

All in all, the Via Linda Pizza Hut is a reliable choice for a decent pizza in my opinion.

If you're looking for a tasty break from the normal pizza, try a Thin Crust Chicken + Jalapeno...but be warned...I think Pizza Hut harvests some of these peppers from the center of the sun. Not ALL of them...but there are a few that make you sniffle something fierce."
5,Positive,With having three kids in the house we differently eat a lot of pizza. By far the best pizza I have had in the area. We moved in a couple blocks away and this will for sure be a walking distance dinner spot for us. Oh and the wings amazing. First place I have asked for extra crispy and they understood what I meant!!! Loved it! And the fact that its family owned and they are super nice just made it even better.
5,Positive,"A place that delivers in Gilbert? Yes, yes, yes!!! I wasn't certain while using the app for delivery whether it was accurate or not. I've spent the past 9 months in Gilbert with very limited delivery options. When I say limited, I mean, there's been but a couple pizza joints to order from.

I'm not really a pizza enthusiast so, I've starved many late nights for this reason. 

I always check just to see if there have been changes. Well, two places apparently deliver. In my disbelief, first thing I did was call to check since they appeared to be a little ways away. The gentleman was very kind on the phone in confirming they'd come out to us. I used the app to place my order because I feel it's much easier that way. Therefore I was basing it off of the menu on here. I ordered samosas for the kid, a combo beef shrimp kabob platter for the man, a side of kabuli style rice and the vegetable qorma. I was so excited! Within minutes I received a call from the restaurant to inform me they no longer served the vegetable qorma, and so went with the spinach qorma instead.

Honestly, the call alone was a very noble move on their end. Not to mention, I just checked to see what it was that I ordered and it appears that the menu has already been updated on the Yelp app so, kudos for that as well!

Although the wait time was closer to the 75 minute mark, the order arrived still hot and correct. 

That rice? So so so so so good! I didn't try much of anyone else's dishes and can't speak to much more other than they looked appealing and no one complained. The 7 year old didn't even make a stink about this foreign item that she devoured. I may have skipped the extra side had I realized my dish came with some but I had it today, four days later, for lunch and it was still off the chain. 

We will definitely order from here again and I will definitely tell all of the neighbors about the place!"
4,Positive,This might be the best pizza I have ever eaten. New York style thin crust with high quality ingredients on top. They have thick crust selections as well. New York theme and decor. Very friendly and good service. The place is packed in the evening even on weekdays. Superb price/value on food and drinks. Located across 215 about 20 minutes from the strip in the suburbs of Las Vegas. If you go by cab be prepared to wait a long time for one to pick you up.  There are not many destinations for cab drivers in this part of Vegas so they do not like driving one way without a fare to pick you up.
5,Positive,"This pizza is absolutely delicious. We are in town for a work/pleasure trip and  went based on other yelp recommendations and were not dissappointed. Their red pizza was a perfect blend of crust, sauce and cheeses. Very tasty. We also ordered a white pie with spinach, tomatoes, mushrooms ( I don't know that they were canned, but they seemed to be precooked) and sweet white onions.  The crust was smeared with a sort of garlic oil spread, then the toppings and finished with a blend of cheeses. It arrived perfectly cooked and piping hot from the oven.  There are a few booths in the back with a sort of help yourself drink set-up. The staff could not have been any friendlier. This will be our go to pizza place the next time we are in Pittsburgh!"
4,Positive,"I would like to give Danny Boys three stars, but it's better than all the competition that I've tried in the area as far as taste, price and quality of pizza. I really haven't found a pizza I can devote myself to in this area. 

The garlic knots that came with the salad were delicious. We really enjoyed the thin crust pizza we had when we dined in. Very tasty pepperoni and Parmesan recipe. 

The regular crust pizza we ordered for carry out next time was pretty good too, but not as good as the thin.

Some of the specialty pizzas really looked good. Can't wait to try them. 

It's not Coccia House, but what is."
4,Positive,We came for Sunday lunch. No one here but thats fine with us. Service was great. Ordered pizza and 8pc chicken combo. 4 of us enjoyed and had leftovers for the week. Food is amazing. Best chicken ever. Kfc who?
5,Positive,"This is our favorite pizza place in Las Vegas for more than 10 years now. We just keep coming back!May it be for lunch, dinner or party! Yummy pizza, fries, gyros, phily cheesesteak and many more! My kids love their meat lovers and chicken alfredo pizza. Ben, the owner is awesome too!  May it be dine in, pick up, take out or delivery... you wont be disappointed!"
4,Positive,"This is one of the better lunch spots in Scottsdale. Any salad and any pizza for a flat price (I think $9). Very reasonable. Great atmosphere, easy parking, fast service. So many salad and pizza options you will never get bored."
4,Positive,"Good hot dog, great fries and the best pizza puff in the state! We just ordered a few things but will be back for more."
4,Positive,Just finished lunch.  The atmosphere was very pleasant.  The food was really good.  I had a custom pizza and feel that it was reasonably priced.  The service was fine and the food came out in a timely fashion.  I was somewhat reticent to go after reading the pther Yelp reviews but experienced none of the conditions depicted in previous reviews.  The fact that they all menyioned yhe same vompetitor makes me wonder if there aren't some shenanigans going on.  My advice is to try it if you like brick oven thin crust pizza.  You won't be disappointed.
5,Positive,4.5/5! Definitely one of Toronto's best kept secrets when it comes to thin crust pizza! Recommend the antipasti minto to start and the famous Bufalina pizza (large enough to share depending on appetite)!
4,Positive,"Cool place.  Took my wife and son to the recline and dine (movies.) Overall, pretty cool spot to check a flick.  Prices are decent, the place is clean, and comfortable.  I like the idea of reclining on a chair.  Seats recline and food is served here.  Based on previous reviews I was afraid to order food from their pizza place so I have no opinion on the food.  The movie experience was great though."
5,Positive,"I can't say enough good things about Piola. I moved into the building late last year and have probably visited the restaurant, or had take out, close to 10 times already. Eating in the staff are very friendly, attentive and helpful. Taking out they are always fast.

Must endorse the San Danielle pizza - fresh mozzarella with parma ham, mmmm and do NOT forget to ask for the chili oil, it is the perfect compliment if you like a little bit of spice. The Diavola pizza with spicy salami is equally delicious. The crust here is right up there with Terroni and the prices are about the same if not a bit lower.

Would also endorse the spaghetti and meatballs, so so tender the meatballs fall apart with a fork and the pasta is perfectly cooked with fresh curls of parmesan all over the top. 

Look for the great daily specials - Wednesdays is half price bottles of wine! So awesome. I believe kids eat free on Sundays too."
4,Positive,"Discovered Tryst (Organic) Cafe shortly after it opened about 2+ yrs ago. Have had breakfast, lunch & dinner there. They have organic everything - food, beer, wine, even vodka - which is what drew me at first. Also many gluten free choices.

They've had their ups & downs with service, but it's usually good. The happy hour is limited and should be improved in both hours & choices.

My wife & I both love their Seered Ahi Tuna Salad, it's fantastic! We both want and need a good organic cafe in the area and hate to see the pizza place next door packed while the healthy restaurant is lightly filled. Help Tryst thrive!"
5,Positive,GREAT food and fast delivery. Highly recommend the chicken Cesar pizza. Yum yum yum!!
4,Positive,"Ordered sushi pizza and extra salmon sushi combo.  Food came quickly and the quality of the salmon in the sashimi was very good.   Food quality was good, portions reasonable, and prices are reasonable.  Good place to come for a quick meal."
4,Positive,"Stopped in on a Sunday afternoon and I could not resist a slice of pizza and a beer for $5. It turned out to be a good choice. I liked the pizza. It has a crispy crust and they really load up the toppings. It's also a very large slice of pizza. I was pleasantly full after just one slice. Not that it stopped me from ordering a second slice.

We also tried the bruschetta appetizer, which was quite good. The serve a bowl of the mixed up toppings with a generous portion of toasted crostini. My only complaint is that the mozzarella really needed to be chopped a little more finely. The chunks were large and there were only about 5 or 6 of them, so you could really portion it out well for a couple dozen crackers. Not a big deal, really.

I'll be back."
5,Positive,"My boyfriend and I heard about this place from a friend so we decided to try it out. Food and service was awesome! We had Tyler as our server; he was super nice and just the right amount of attentive. He also was really knowledgable about their beer list as well as the menu.

We ordered a lot more food then we could have finished, but it was all amazing. The chicken wings with fries as delicious (I'd take a giant bowl of the fries alone because they were addictive), garlic buns (easily a meal in itself) that were actually garlicky, and we got the smallest size ""Back Home"" pizza (I think that's what it was called) which we took half home for leftovers.

Definitely recommend Naked City Tavern. It's nice to have a place to just relax with good beers and good food locally."
5,Positive,"What a wonderful find! Delicious, inventive, hand-crafted food, together with warm & welcoming service in a fun Downtown locale. We enjoyed everything we tried, and since there were four of us and we did everything family style, we tried a lot! Highlights included the beets & gnudi, the mushroom polenta, the cacio e pepe, the butternut squash agnotti, and the butterscotch dessert. The bacon/onion/egg pizza and crispy pancetta cavatelli were also great. Thanks to Eric for superb service and to James, the chef, for creating a truly terrific restaurant and coming out to chat with us. We'll be back again and again."
4,Positive,"The pizza was good but a little cold, delivery took longer than expected, but all in all the pizza was good. I will highly recommend if you are a fan of good pizza."
5,Positive,"Great restaurant! Great service and great pizzas! Consistently good service and excellent food. Great Beers on tap. Friendly staff and decent prices.
Will continue to go back!!"
5,Positive,"Guy's Pizza Co. Coventry Location has an average of 2.5 stars, say what?! I can't believe these 1 and 2 star reviews!? I have always experienced friendly and fast service at this Guy's pizza location. Although I have to admit the only time I go here is before I go to a show at the Grog Shop. I'd have to say I like the NYC small pizza joint vibe. The place is always filled with HS kids hanging out, laughing, and eating. 

It has been my tradition ever since Guys opened on Coventry Rd and the Grog moved to its south Coventry Rd location - that before a show I get a slice of pizza and a can of Tahitian Treat for only $2.75!

On this particular evening before the Chelsea Peretti - America Treasure Tour show. I went in for my ritual slice & can of TT. And there was no more TT!!! I was sadden by the lack of product and the counter girl shared my disappointment. I reluctantly ordered a Sprite. As I left the manager came in with a whole bunch of Tahitian Treats -and the counter girl gave me one on the house!! Granted it's only $0.75 but, it was the thought that counted and for that I give them 5 STARS!!!!

By the looks of the other reviews they don't do delivery or big orders well. So, I say if you want a quick bite while shopping, walking around Coventry, or before a show this the place to go!"
5,Positive,This is the best pizza & pasta dishes at the lake by far. This place is the real deal starting with the New York atmosphere &  making you feel at home from the start. Great food at at very modest price. You will have food left over to take home. The Meatballs & sauces are  delicious & all the breads / desserts are made daily  right there. Italian food at its Finest...
4,Positive,"I was craving pizza on Friday and decided to stop by. I normally order takeout and have ordered from this place three times previously. My go to is a medium pizza with pepperoni, pineapple and tomato but this time I decided to try out the pizza and wings combo. Fridays are busy and my wait time was 45mins. Previous visits were a 15min wait. 

A steady flow of customers would walk in to pick up their order and they all greeted the owner by name so I guess they are regulars. Another thing I noticed was that a customer that came in and ordered 15mins after me received her order before me so I don't know if she received special treatment because she's a regular or that my pizza just took longer to cook lol. 

The pizza here have always been perfectly cooked and the crust crispy and this time it was no different. The wings on the other hand were disappointing and lacking. They were on the smaller end and for a couple dollars more, I would rather get wings at All Stars.  

Whenever I have a pizza craving, I'll come back."
5,Positive,"Great food, great vibe. Had cheese pizza, risotto with spinach, chilis, and sweet potato, and amazing sangria. We went during the day, and the vibe was very laid back and comfortable for all (my husband and I went with our 2 and 6 yr old, and met up with other family members, adults and kids, and we all had a blast). Walked by later that night and clearly this is the place to be. Will be returning as soon as I come back to town."
5,Positive,California Dreamin pizza and meatball calzone were fresh and perfectly baked.  Loved the fried dough with powdered and cinnamon sugar.  Service was wonderful.  Both the girls working were polite and helpful.
4,Positive,"Good thin crust pizza. We had the Dough Knots as an appetizer, the 10-inch Popeye Pie for dinner and took home a slice of the Italian Creme Cake. Can't complain -- all was tasty. Best part? The price. The cake was somewhat of a splurge ($6.50, but the slice is huge) - otherwise, it would have been a $12 dinner for two. 

We'll be back to try more pizzas.

We were there early for dinner on a Wednesday and it was not crowded (not shocking...). Our order was taken at a table, though several people came in to order to-go and went straight to the counter."
5,Positive,I was amazed by how well the pizza tasted ! My favourite was the goat cheese with sundried tomato & mint. A unique combination which was delicious. The owner was friendly with great customer service.  A definitely a must go to!!!
4,Positive,"This place is my go-to pizza delivery joint. Ordering via GrubHub, my delivery is consistently on time, accurate, and hot. In the many times I've ordered from Little Nippers I have never had a bad order.
Their pizza is pretty tasty for Pittsburgh standards. Hoagies are on point!
Their prices are really reasonable--they're a great go-to when ordering out!"
5,Positive,"The best Chicago style pizza in town! Being from the east coast, that should say a lot"
5,Positive,We are delivery junkies for this place.  I think the large cheese pizza is amazing and we crave it all the time!  I am a huge Metro fan but this place is cheaper and has a lot of heart.  The food is so hot when it gets here I always burn my mouth.  All the other food I have tried is good but the pizza is the real star.  A rare gem in this city!!
5,Positive,It's a great neighbor place. The pizza is great. The salads are airways fresh and the chicken fingers are delicious! Always friendly and fast service.
4,Positive,"Good prices. 
Good NY pizza. 
Fast. 
Good selection of slices with cool toppings. 
Easy to stop in if you're walking on Fremont. 

Bottom line: don't drive across town for this one, but it's a good stop if you're on foot in the area."
4,Positive,"The thin crust pizza here is the best I've had in the valley. The thick or deep dish is just okay it doesn't really do it for me to say the least. But boy are the flavors there when you order the thin crust.  We always used to come here on Tuesdays to get the Tuesday take out special which apparently stopped. When we called today to go get the usual Tuesday deal to us the dead give away was when the man over the phone had asked us what kind of large soda we would like and when my boyfriend had asked if he meant to say 2 liter he said no. So now that they have taken away my Tuesday special I can tell you at this moment that the chances of us going to nellos after this are slim to none.

I'm severely disappointed that they have no specials anymore but nothing lasts forever I guess. I will miss you nellos very much I will but I guess we will be sticking closer to home and trying out pizza on 87....sigh.... :("
4,Positive,"The 10"" Margherta pizza smelled fresh and yummy and the 4pc Chicken mix was also very tasty, but the chicken was a pinch salty but still juicy. The garlic bread and wedges that came with the chicken mix was pretty good. Some of the garlic bread was bit tough but still has a good flavor. The wedges are nicely flavored and crispy. Was a bit pricey but sort of worth it. Overall I give it a 8 1/2 out of 10."
5,Positive,"The best pizza that I have found so far in Las Vegas!  The stromboli's are good, tha anti pasta is great, etc.  Love this small walk up with a few tables for sitting.  The best part though (as it should be) is the pizza!"
5,Positive,"AMAZING savory pies!!!  The green chili gringo hand pie is RIDICULOUS.  Perfect flakey crust, just the right amount of filling of Pork Green Chili, Eggs, Potatoes and Cheddar- great on the go breakfast!  I also tried the 5"" Pork Green Chili POT PIE, which of course was wonderful.  We need one more pizza and/or desert shop across the street and we can officially call this stretch of Coronado bordering 7th street: THE PIE DISTRICT."
