,stars,rating,text
91,4,Positive,"pop up pizza was conveniently located next to the elevator going to my room, so of course i had to try it. if you're staying at plaza, look out for their coupon too! my welcome booklet came with a deal on two slices of cheese and a drink, but i just asked if i could pay a little extra for toppings.

the storefront is cool looking and they were playing a lot of dubstep...probably because it was edc week. the workers there were friendly, and even though there is no soda fountain outside, you can still get free refills of your drink by asking.

i got a slice of their white chapel pizza (ricotta and spinach) as well as a generic meat lovers. the white chapel is sooo goooood! the other one was tasty too, but i preferred the white chapel despite the lack of meat. the slices are pretty big, and i really liked the crisp yet chewy crust. dare i say i liked it better than secret pizza, a vegas joint on the strip that also has ny style pizza? what they have on this place is location, but pop up pizza is cheaper, faster, and equally (if not more) delicious. 

food: 4, service: 4, environment: 4, price: 3"
92,5,Positive,"this pizza has a good amount of sauce, and it is very flavorful, giving it a homemade feeling. the crust is delicious, too. we mostly order the pizza and cheese bread. i'm not crazy about this style of garlic bread they make, as it hardens quickly, but their cheese bread is phenomenal and somehow tastes even better as leftovers."
93,5,Positive,"went in on memorial day, no complaints! quick service, good selection. right next to it is a brewery with beer & wine selections that you can eat at too. i had the pizza special (ratatouilli sp?) & added a fried egg !"
94,4,Positive,"i really enjoyed this restaurant. in fact, i went there twice during my stay. mostly for the pizza. i had a fig and artichoke pizza, and added chicken. it was so dang tasty! it was not overly sweet, as you might imagine. it had a perfect blend of tastes. i crave it all the time. the specialty cocktails were very expensive for drinks. my friends had a mango mohito, and said that they were awesome. the service was good. the atmosphere is great. it was very busy at all, which i couldn't understand, but it was overall a great experience. highly recommended for a reasonably priced, nice meal (reasonably prices for vegas, that is)."
95,5,Positive,"first time tonight. staff super friendly, service great, and pizza was fantastic!  we've found a new hangout!  can't wait to try something else for dinner."
96,4,Positive,"from time to time, my family enjoys a good pizza.  however, the gluten free options are very limited for my youngest son and myself.  we have ordered from dominos, which is really gross.

streets of new york was introduced to us about a year ago.  we have been back several times when we want to have a pizza treat.  we love the food.  

the only issue we have is the wait is often very long for our food and the wait staff seems is always a little on the blah side.  a smile, every once in awhile would be nice.  

we will continue to come back, but i would recommend the wait staff perk up a bit, often you look like you (all) hate being there."
97,5,Positive,"we ordered takeout tonight and absolutely loved it.  we had a couple of deep dish pizzas, a gluten free pizza, a salad, some wings, and the cheese curds.  everything was delicious!  also, the service picking up the food was excellent.  everyone was very friendly and the food was ready on time."
98,4,Positive,"by the slice is one of the best pizza places i been to.  it is a small place nicely tucked away in the plaza.  i order here at least once a month for lunch with my co-workers.  they always have killer deals such as 2 medium speciality pizza for $16.99 - their specialy pizzas are amazing as they have around 5-6 toppings on it. southwest chicken and meat combo are my fave.  if you just want to pick your own toppings there is a 2 medium pizza 6 toppings combined from $14.99.  ex-large margherita or 4 cheese pizza for $9.99.  they surpising also have amazing fried chicken almost like kfc.  i actually like it more than kfc and it is cheaper as well.  10 huge chicken pieces and medium wedges for only $12.99.  only thing bad is the plaza parking is horrible as it shared with wendy's, starbucks,kelsey and mr. greek.  can't wait to order from them this friday."
99,5,Positive,"i absolutely love this place. i moved to the peoria area about 7 months now and i was trying to find that one really good local pizza joint and i finally found it a few months ago! this place has such a unique place, you can have the exact pizza you love and as fresh as possible because it's baked in your own oven. they use fresh ingredients, awesome sauce and it's pretty affordable ply they have this stamp card so after so many purchases you can get a free family size! i highly recommend this place for any family looking for some good fresh pizza that won't break the bank in the process"
100,4,Positive,"it's pretty difficult to find good pizza in las vegas. it's even more difficult to please 2 east coast people that know their pizza. so when my husband and i say that this is good stuff, we really mean it. 

we love the to-go window where you can order by the slice and even an entire pie. let's be honest, it's the perfect stop after a night of drinking."
101,5,Positive,"yuummmmm!!! we went here to eat after the high roller and got the garlic cheese bread appetizer and classic pepperoni pizza...our first time there, all the food was amazing!  we sat on the patio and when it started raining the waiters came over immediately and helped us move everything to a covered table.  definitely going there for pizza next time we make a vegas trip."
102,5,Positive,"i really enjoyed this place on my recent visit to the aria casino. it's located near the sports book, which was a plus for me.  the pizza was great and they had a nice selection of local craft beer, which was nice since i was visiting from out of town.

5 stars all the way!"
103,5,Positive,"we live in the neighbourhood and decided to go for an early dinner with our two young daughters.  we arrived at around 5:30 on a saturday and there was plenty of space - the tables were filling up when we were leaving though.  i love, love, love that it is very kid friendly while still having amazing grown up food.   they have a kids menu, crayons and a little play area in the corner with some toys and a chalkboard wall.  my girls both had the kids salami pizza and my only complaint would be that the salami was too spicy - we picked it off and they ate their cheese pizza happily.  my husband and i both had pizzas and they were very good - thin crispy crust and large portions.   our waiter was very friendly and the food arrived hot and quickly.  we will definitely be back - maybe for a date night without the kids next time."
104,5,Positive,amazing pizza for $10 and half price apps between 4-6 weekdays. can't recommend this place enough. all pizza recipes that we've tried are perfectly balanced and full of high quality ingredients.
105,5,Positive,"we found this place by doing a search on yelp.  we ordered a sal's special pizza and an order of bread with cheese.  the food and service was great.  the price was great for what we received.  we will be back when we are in the area.  

this place has a lot going for it.  the atmosphere inside is nice and it is like stepping away from the busy area just outside its doors.  it was clean and comfortable and very relaxing.  the service was great and our waitress was knowledgeable about the menu."
106,4,Positive,"flour & barley is located on the linq promenade.  this place has really good wood fire pizzas.  you can buy the pizza by the slice at the stand right next to the restaurant.  if you want to try their specialty pizzas, you will have to order from the restaurant.

 each pizza is about 11 inches, and the crust is really thin.  i recommend people to get their own pizzas instead of sharing.  i got to try the mushroom pizza and it was one of my favorites.  there was a decent amount of mushrooms.  i also tried the big apple pizza, which is just spicy pepperoni.  this was also tasty.

overall, great place to get pizzas.  the staff is very nice and friendly to their customers.  i would definitely come back!"
107,4,Positive,i love the idea and execution of custom made pizzas.  the pizza was delicious and it was ready in less than 5 minutes.  i am a fan of this place and will be back.  the place is cool and happy.
108,5,Positive,we love their margarita pizza!  their delivery service is always fast and their food is amazing.  highly recommend!
109,5,Positive,"decided to eat here again because i was craving the cheesy deliciousness and received a coupon in the mail for $10 off a $30 order. 

placed a to-go order. the pizza was ready by the time i got there and was a great price with the coupon. the pizza is amazing! i can't stop eating it. because of the thickness of the pizza, you can eat two slices and be full. recommend sharing a large with 3 other people or saving it for leftovers. i think it tastes even better the next day after being warmed up in the microwave."
110,4,Positive,"i've had bad experiences at other pizza hut shops, but this one always gives me well made pizzas. pizza is always fresh, never burnt, always done by the time i get there. there's always people in there so i'm assuming they feel the same way. try the stuffed crust and crust toppers."
111,5,Positive,this hip pizza and beer spot has a live dj at the bar.  pizzas are light and delicious. staff is fantastic.  be sure to ask for the free hot peppers olive oil mix...mmm!  place was so great we went here twice on our 4-day vacation to montreal.
112,5,Positive,"so all the round table pizza chains in vegas shut their doors and removed their signs... damn shame if you ask me as i was born and raised in the bay and round table has always been my favorite franchise of pizza. damn. so after driving to their location on sahara and ft apache with a craving for pizza just to find it closed i suggested hitting up custom built as it's been on my to do list for quite some time and we were set on pizza.

true to all their reviews and advertisement you pretty much build your own pizza from their selection of crusts and toppings. 

i've been here twice back to back. first time i got a half and half of buffalo chicken and bbq chicken with a few add toppings and they turned out great.

second time i tried to 'layer' the flavors by asking them to make rings of sauce on the crust before cheese and toppings are added. the result wasnt as i was expecting and i realized they dont put a lot of sauce because it makes the pie soggy.

i expect to be coming here frequently to try out the different combinations of pies."
113,4,Positive,"great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go back again! wings are good and so are the fried mushroom and zucchini sticks."
114,4,Positive,"the pizza here is pretty standard, nothing special but decent. i am a huge fan of the hot cookies though. that is what this review is for. i don't usually come to oregano's unless i know i am getting a hot cookie for dessert. my favorite is the chocolate chip which comes with 3 scoops of vanilla ice cream on top. best to share with a friend is it is rather large."
115,4,Positive,"one of the best pizza places in old montreal. this place is packed during the weekend, so don't forget to make reservations in advance. the ambiance here is trendy. a fancy cast iron chandelier hangin, 80's music playing in the background, what's not to like about this place.  we ordered the arancino, antipasti, meatballs and pizza's. the arancino's are delish. deep fried risotto balls crispy on the top and soft inside, topped with meat sauce.   antipasti was ok. meatballs were delicious too. now for the pizza's........not one of  the best pizza's i've had, but they were good. we tried the bosco in bianco, capriciosa & cotto e bocconcini.  the crust is flavorful. woodfire makes these pizza's delicious, though i prefer the crust to be a bit extra burnt.  the capriciosa was interesting as i'd never had a boiled egg on the pizza. it actually tastes really good. also ask for the spicy oil. that adds a lot of flavor to it.
definitely worth a visit ...... again & again...... at least for the arancino's  


food -  good
service - friendly
ambiance - trendy
worth the money - aw yissss"
116,5,Positive,don't want to say too many things positive as i don't want it to get too crowded.  great pizza and salads. very neighborly! highly recommend.
117,5,Positive,"if you have never been here, they will bring you a free sample of their wings. great salad and great service. highly recommend the eggplant pizza. the dough is made fresh! the salad pizza looks good, although i haven't tried it."
118,4,Positive,"it's not the best pizza ever, not the best in the strip. for the best pizza i would probably go to grimaldi's at the venetian. but this is good, quality pizza. tasteful and quite convenient if you are at the aria. 

for a quick bite, it gets the job done. you won't be disappointed, especially if you are already inside the aria. the slices are large and you can get your pizza and pay in about two minutes."
119,4,Positive,"good service, and $5 for a large ny style slice of pizza and beer is a pretty damn good deal.  note: that happy hour deal is only for 2 or 3 of the beers on draft."
120,4,Positive,"really a fun place.  great atmosphere, attentive and friendly servers and very good pizza and wings.

the only reason i would not give it a 5 star rating was that they were out of three of the beers i really wanted to try.

definitely still a place i highly recommend."
121,5,Positive,"great pizza!! this place was a great last minute pick!! 
we decided to bring in the big 2013 with a small get together celebration at this pizza joint!! the service was great!! we had a friendly and patient server with our undecided group. also we loved the surprisingly good tasting white sauce on our pizzas!! everything was amazing!! the mozzarella appetizers and the extreme hot wings!! oh so good, fatty food!! we look forward to coming back!!"
122,5,Positive,"yummmmm! 
the atmosphere is so comfortable, i especially love the patio area where we like to enjoy a glass of wine and a couple of appetizers. the food is excellent especially the pizza and i think its hard to find good pizza!! this is a great place for date night or to bring the whole family......we do both :)
great food at an excellent value with wonderful service! what more could you possibly want."
123,5,Positive,"finally made a visit to lucille this past weekend and i can't wait to go back!  i'd heard mixed reviews on the pizza but honestly that's crazy!  that being said everything pales in comparison to their nachos...seriously...they are the best nachos i've ever had!  their drinks are out of this world (which was expected since they're a merchant step-sister) and the lounge in the basement is a must for after dinner socializing (tip: order the mexican firing squad)!  way to go lucille, yet another killer restaurant added to madison!"
124,5,Positive,"bartender, jerry, took great care of me. he recommended the date/jalapeño pizza. incredible! highly recommended!!"
125,4,Positive,"the happy hour gang i hang out with frequents this place often.  it's hard to find a decent martini in cleveland, but i have to say they know how to shake an excellent one here.

i've been here a few times and the food has been consistently delicious every time.  the pizzas really stand out.  they're half price during happy hour.  oh and they're also a little smaller than the full priced fare, but they are still delicious.

the rest of the menu looks really delicious, but i don't know how many people know they have a full menu.  people may think this is a bar only, yet there appear to be some really nice entrees as well.  i'll need to come back and try those.

during warmer weather, this is one of the best patios around.  i really want this place to succeed.  this location has been cursed by so many failed restaurants.  in my opinion, this place should be around for a long time.  it's nice to have a classier, unpretentious wine and martini bar on the west side of town."
126,5,Positive,"i absolutely love their pizza and drive out of my way to get it, closest thing i have found to real new york style pizza. i would highly recommend the sausage."
127,5,Positive,"awesome, well-priced pizza. tasty, cheap snacks (arancini). beautiful space - the decor is phenomenal for a counter-service place. much higher-end all around (quality of food, quality of ambience) than you'd expect for the price point - even the napkins were high-class! a phenomenal addition to downtown. go there immediately!"
128,5,Positive,"about ten years ago i searched for a pizza place that taste like the ones we have in michigan. and, we have our share of great pizza shops in the mid west. i was told about beach pizza, went there, and have never been disappointed with their pizza. it is my ""special treat"" when i need one. they are fast, friendly, and the price doesn't make you feel like you are back in california. beach, i love your pizza."
129,5,Positive,we love the theme of oregano's. super cozy to come here on a date. we ordered parmesan chicken with caesar salad and enjoyed it so much! would totally recommend this place to anyone! we've come here on multiple events with big groups and just me and my husband at times and the customer service here never let us down. super friendly waiters and great food and will never go bad. also they have really good thin crust pizza
130,4,Positive,"when i saw this place show up as a hot new business on the yelp frontpage, i thought it was a bit of a silly name.  but it tells you everything you need to know about the business.  think subway/chipotle (custom built sandwich/burrito) assembly line style ordering, but for pizza.  $8.95 gets you a 12-inch pizza with all the toppings you want.  according to their website:

(4) kinds of sauces
(4) kinds of cheeses, which you can combine together
(7) kinds of meats
(7) kinds of veggies
(7) kinds of toppers, added after the pizza is cooked

who else sells you a (potentially) 25-topping pizza for $8.95?!  i don't know if i would try it.  except that i totally would if i could order it without feeling like a bit of a jerk.  once you order your pie, you'll have it within minutes; these cook fast.  10 minutes after setting foot into the restaurant i had my food!

for my very first custom built pizza i had the spicy diavola sauce, fresh mozzarella, italian sausage, mushroom, garlic and sun dried tomatoes (photo: http://www.yelp.com/biz_photos/ceqwpwhboaxwrcv5btnv6g?select=zg2bak39zop7m6bmzmaf7q#tqe5lahn7spzzw2mlvafag).  i can still taste the spicy diavola and garlic in my breath, and i'm quite okay with that.  no gum for me, i'm still enjoying my pizza.  tasty ingredients all around, and the crust keeps a chewy consistency with a slight crunch.  

you want to ask me out for dinner?  how the heck are you gonna do that?  you can build me a pizza or something.  i am a fan and i will most definitely be back."
131,4,Positive,"while shopping in the strip, we wanted to grab a quick bite for a late lunch. we stopped in and i got two slices of pepperoni pizza. the slices were enormous, covered in pepperoni and piping hot. i'm normally more of a thick crust fan, but the crispy thin crust here was on point. i scarfed down my two slices, which were probably more like four slices of normal sized pizza, and headed back out the door. 

will definitely be back for another slice, or three."
132,4,Positive,"i've been coming to this sauce for quite a while and its consistently good. i don't think i've ever had a bad experience because i always know what to expect.

the pizza is good, salads are solid, and the mac n' cheese...well, lets just say i'm a sucker it. every time we come to eat here the service is friendly and helpful, probably the best i've had from a ""fast casual"" type of restaurant.

i definitely recommend sauce if you're looking for something fairly quick but delivers on quality."
133,4,Positive,"i enjoy pizza hut but i personally dont like the oversized chicken and i know its not them but all i ordered was chicken but the kids loved the pizza and the mild chicken. they were 5,7, & 2."
134,4,Positive,came in during lunch. pretty busy inside but nice atmosphere has a really nice patio seating area. got the garlic knots as an appetizer very good! got the margarita pizza with sausage on it super yummy!
135,5,Positive,"honestly this was so good. i have eaten there twice in one week. the pizza was amazing and then we went back for pasta. seriously the service was wonderful and the food yum. but the price was the best part. we had wine, appetizers, salad and full entrees and the bill was ....wait for it....$48 bucks. whoohoo."
136,5,Positive,"awesome place. visited from california... wish we had something like this place here. got the fontina burger one day and the bbq chicken pizza the next. the ""grilled"" pizza has an awesome charred taste.

wish i could have tried the apple fritters but i walked up to the counter at 11:01 and they had stopped serving breakfast. they should really serve those all day long."
137,4,Positive,"when you have three kids under 10 and a 4 month old (aunt duty), cooking dinner is the last thing on your mind. at least for the inexperienced over here lol. 

i wanted to try something new, so i found the closest ny pizza place to my house. ordered two large pizzas with garlic balls (12) and was happy with the order. the pizza was made perfect. my only complaint is that i had to wait even when i arrived over thirty minutes past the time given for the food to be ready."
138,4,Positive,"had their pizza, that was awesome.  it was one loaded up with stuff that i can't remember, but it was fab.

went back tonight and was a tad disappointed in what came with the gyro platter.  some good places that i've been to put a little medley of things, which it had but was just olives, and those green things that end in cini.  there's a place in seattle that i have yet to find which compares.  these guys put rice, hummus, feta, olives, tzatziki, and a small greek salad on the side which you can make an awesome wrap with!  and there was more portion for the same price. the meat was good, and everything was good, but i won't order that again.  seattle's ruined me.  if you are ever in seattle, you must go to mr. gyro's.  i will confidently say that you will not find anyone who makes them better, if so, you got damn lucky!"
139,5,Positive,"i am a big big fan of a good piece of pizza...this is some real good pizza. good sauce, awesome crust. laid back atmosphere to the restaurant. good service. overall i am very pleased with this restaurant."
140,5,Positive,"kicker's pizza is a brook park treasure!! the wings are amazing and the chicken philly is quite possibly the perfect sandwich. the homemade blue cheese should be sold in stores, too. the pizza is made from scratch - no frozen crusts or canned sauce. it's the real deal. try the wing pizza or the blt pizza for something unique."
141,4,Positive,"this pizza was very flavorful!  we got an all meat one and we were not disappointed.  
we got back to our room at excalibur at around 11:45 after seeing britney spears.  we were starving and decided to call this place.  it was delivered in 45 minutes.  not bad.  it tasted home-made, and the delivery man was a nice man.  
i lived everything about our experience, except for the fact that the woman on the phone who took my order was short in her words, giving me a bit of attitude.  that's the only reason i am not giving a 5-star rating."
142,5,Positive,"great pizza, hands down awesome crust and toppings. we had the forager and the balance between mushrooms meatiness and spinach earthiness was spot on. good service and modest price makes this is a winner choice. arugula and delicate squash salad was very unique and not too sweet in spite of the cranberry purée and citrus dressing. give it a try if you are in the mood to try something different."
143,5,Positive,"got a flyer on our door so we thought we'd give them a try... glad we did! we took advantage of their ""anytime party special"" of 2 pizzas, garlic balls and a soda. excellent crust- hand tossed but not too thick and chewy. great texture and flavor! garlic balls were also good- i like a little more garlic flavor, but they were definitely good! we will explore other items they offer in the future!"
144,4,Positive,"i live in cleveland but this store is close to cleveland so they deliver in my area. good pizza, a wide variety on the menu and the price point is spot on. the pizza crust is fresh and the ingredients are fresh as well. i have had the chicken wrap several times and it is huge and enough for two meals. it is fresh chicken and has a great flavor. one time the wrapper was on the dry side though. so next time i order i will mention that . i have had the chicken tenders and they were good as well. they offer a variety of sandwiches hot and cold, chicken wings, pasta dinners, desserts and of course pizza. the shrimp alfredo dinner was very good and had a nice flavor. the sauce was not on the thick side.  i had the pasta dinner with sausage and mushrooms and it was very very good. i have had the cheesecakes there and they are not home made but ok when you have a sweet tooth.  the deliveries are very quick. i went to the actual store and it was clean and i watched them prepare the food and they used gloves. they are always friendly and polite. the store is located off lorain road closer to the fairview bridge and kamn's corner area.  there is plenty of parking and you can bike there if you want."
145,5,Positive,bruno was recommended to us by a good friend and they did not stear us wrong.  one of the best pizzas we have had in a long time.   the sauce was so good and the staff was great.  on little surprise was the cesar salad. the owner shared that they make all their own dressings so we had to give it a try spook good. give bruno a try and the only problem you'll have is trying to figure out when to return to try something different.
146,4,Positive,"it's been awhile since my first visit to charbar when it first opened and although i didn't have the best experience that time around, i must say that i've truly enjoyed my last three visits here! all of them have been for their brunch or lunch service. i've been able to try the deep fried french toast bites, bagna cauda, asado plate, jamon crudo pizza, and during big taste their feature breakfast burger.

today i ordered one of the lunch features which was a pizza that featured roasted chicken and crispy chicken skin on top! like what, who does that?! the crispy chicken skin is what sold me and i definitely thought it finished off the pizza so well. their pizza dough by the way is bomb because it comes from sidewalk citizen =) our server today was lovely (i wish i remembered his name, i am the worst at that!) he was very personable and made sure we were taken care of throughout our meal. and just a small thing that i noticed was that more than one person (that didn't include our server) ensured that we always had water in our glass. i appreciate that attentiveness because it really shows that they work as a team.

p.s. their beef fat fries are amazeballs! they are the type of fries that you can't stop eating no matter how full you are.

reserving my last star for when i am able to go back and try their dinner menu again, but if my last few visits indicate anything, i'm sure it won't be hard to give =)"
147,4,Positive,"in the past, there were spans when i would order pizza way too often. lately, i've been eating a lot healthier...though, i'm not made of stone.

of the delivery pizza places, i like pizza hut the most. their on-line ordering feature is extremely intuitive, allowing you to visually customize your exact order.

this particular location just so happens to be the one assigned to deliver to my location. in the short time i've lived here, i've always had pleasant experiences with the delivery people. they always seem to be happy, and are decently engaged. also, they always seem to arrive early or on-time...which is kind of important.

all in all, the via linda pizza hut is a reliable choice for a decent pizza in my opinion.

if you're looking for a tasty break from the normal pizza, try a thin crust chicken + jalapeno...but be warned...i think pizza hut harvests some of these peppers from the center of the sun. not all of them...but there are a few that make you sniffle something fierce."
148,5,Positive,with having three kids in the house we differently eat a lot of pizza. by far the best pizza i have had in the area. we moved in a couple blocks away and this will for sure be a walking distance dinner spot for us. oh and the wings amazing. first place i have asked for extra crispy and they understood what i meant!!! loved it! and the fact that its family owned and they are super nice just made it even better.
149,5,Positive,"a place that delivers in gilbert? yes, yes, yes!!! i wasn't certain while using the app for delivery whether it was accurate or not. i've spent the past 9 months in gilbert with very limited delivery options. when i say limited, i mean, there's been but a couple pizza joints to order from.

i'm not really a pizza enthusiast so, i've starved many late nights for this reason. 

i always check just to see if there have been changes. well, two places apparently deliver. in my disbelief, first thing i did was call to check since they appeared to be a little ways away. the gentleman was very kind on the phone in confirming they'd come out to us. i used the app to place my order because i feel it's much easier that way. therefore i was basing it off of the menu on here. i ordered samosas for the kid, a combo beef shrimp kabob platter for the man, a side of kabuli style rice and the vegetable qorma. i was so excited! within minutes i received a call from the restaurant to inform me they no longer served the vegetable qorma, and so went with the spinach qorma instead.

honestly, the call alone was a very noble move on their end. not to mention, i just checked to see what it was that i ordered and it appears that the menu has already been updated on the yelp app so, kudos for that as well!

although the wait time was closer to the 75 minute mark, the order arrived still hot and correct. 

that rice? so so so so so good! i didn't try much of anyone else's dishes and can't speak to much more other than they looked appealing and no one complained. the 7 year old didn't even make a stink about this foreign item that she devoured. i may have skipped the extra side had i realized my dish came with some but i had it today, four days later, for lunch and it was still off the chain. 

we will definitely order from here again and i will definitely tell all of the neighbors about the place!"
150,4,Positive,this might be the best pizza i have ever eaten. new york style thin crust with high quality ingredients on top. they have thick crust selections as well. new york theme and decor. very friendly and good service. the place is packed in the evening even on weekdays. superb price/value on food and drinks. located across 215 about 20 minutes from the strip in the suburbs of las vegas. if you go by cab be prepared to wait a long time for one to pick you up.  there are not many destinations for cab drivers in this part of vegas so they do not like driving one way without a fare to pick you up.
151,5,Positive,"this pizza is absolutely delicious. we are in town for a work/pleasure trip and  went based on other yelp recommendations and were not dissappointed. their red pizza was a perfect blend of crust, sauce and cheeses. very tasty. we also ordered a white pie with spinach, tomatoes, mushrooms ( i don't know that they were canned, but they seemed to be precooked) and sweet white onions.  the crust was smeared with a sort of garlic oil spread, then the toppings and finished with a blend of cheeses. it arrived perfectly cooked and piping hot from the oven.  there are a few booths in the back with a sort of help yourself drink set-up. the staff could not have been any friendlier. this will be our go to pizza place the next time we are in pittsburgh!"
152,4,Positive,"i would like to give danny boys three stars, but it's better than all the competition that i've tried in the area as far as taste, price and quality of pizza. i really haven't found a pizza i can devote myself to in this area. 

the garlic knots that came with the salad were delicious. we really enjoyed the thin crust pizza we had when we dined in. very tasty pepperoni and parmesan recipe. 

the regular crust pizza we ordered for carry out next time was pretty good too, but not as good as the thin.

some of the specialty pizzas really looked good. can't wait to try them. 

it's not coccia house, but what is."
153,4,Positive,we came for sunday lunch. no one here but thats fine with us. service was great. ordered pizza and 8pc chicken combo. 4 of us enjoyed and had leftovers for the week. food is amazing. best chicken ever. kfc who?
154,5,Positive,"this is our favorite pizza place in las vegas for more than 10 years now. we just keep coming back!may it be for lunch, dinner or party! yummy pizza, fries, gyros, phily cheesesteak and many more! my kids love their meat lovers and chicken alfredo pizza. ben, the owner is awesome too!  may it be dine in, pick up, take out or delivery... you wont be disappointed!"
155,4,Positive,"this is one of the better lunch spots in scottsdale. any salad and any pizza for a flat price (i think $9). very reasonable. great atmosphere, easy parking, fast service. so many salad and pizza options you will never get bored."
156,4,Positive,"good hot dog, great fries and the best pizza puff in the state! we just ordered a few things but will be back for more."
157,4,Positive,just finished lunch.  the atmosphere was very pleasant.  the food was really good.  i had a custom pizza and feel that it was reasonably priced.  the service was fine and the food came out in a timely fashion.  i was somewhat reticent to go after reading the pther yelp reviews but experienced none of the conditions depicted in previous reviews.  the fact that they all menyioned yhe same vompetitor makes me wonder if there aren't some shenanigans going on.  my advice is to try it if you like brick oven thin crust pizza.  you won't be disappointed.
158,5,Positive,4.5/5! definitely one of toronto's best kept secrets when it comes to thin crust pizza! recommend the antipasti minto to start and the famous bufalina pizza (large enough to share depending on appetite)!
159,4,Positive,"cool place.  took my wife and son to the recline and dine (movies.) overall, pretty cool spot to check a flick.  prices are decent, the place is clean, and comfortable.  i like the idea of reclining on a chair.  seats recline and food is served here.  based on previous reviews i was afraid to order food from their pizza place so i have no opinion on the food.  the movie experience was great though."
160,5,Positive,"i can't say enough good things about piola. i moved into the building late last year and have probably visited the restaurant, or had take out, close to 10 times already. eating in the staff are very friendly, attentive and helpful. taking out they are always fast.

must endorse the san danielle pizza - fresh mozzarella with parma ham, mmmm and do not forget to ask for the chili oil, it is the perfect compliment if you like a little bit of spice. the diavola pizza with spicy salami is equally delicious. the crust here is right up there with terroni and the prices are about the same if not a bit lower.

would also endorse the spaghetti and meatballs, so so tender the meatballs fall apart with a fork and the pasta is perfectly cooked with fresh curls of parmesan all over the top. 

look for the great daily specials - wednesdays is half price bottles of wine! so awesome. i believe kids eat free on sundays too."
161,4,Positive,"discovered tryst (organic) cafe shortly after it opened about 2+ yrs ago. have had breakfast, lunch & dinner there. they have organic everything - food, beer, wine, even vodka - which is what drew me at first. also many gluten free choices.

they've had their ups & downs with service, but it's usually good. the happy hour is limited and should be improved in both hours & choices.

my wife & i both love their seered ahi tuna salad, it's fantastic! we both want and need a good organic cafe in the area and hate to see the pizza place next door packed while the healthy restaurant is lightly filled. help tryst thrive!"
162,5,Positive,great food and fast delivery. highly recommend the chicken cesar pizza. yum yum yum!!
163,4,Positive,"ordered sushi pizza and extra salmon sushi combo.  food came quickly and the quality of the salmon in the sashimi was very good.   food quality was good, portions reasonable, and prices are reasonable.  good place to come for a quick meal."
164,4,Positive,"stopped in on a sunday afternoon and i could not resist a slice of pizza and a beer for $5. it turned out to be a good choice. i liked the pizza. it has a crispy crust and they really load up the toppings. it's also a very large slice of pizza. i was pleasantly full after just one slice. not that it stopped me from ordering a second slice.

we also tried the bruschetta appetizer, which was quite good. the serve a bowl of the mixed up toppings with a generous portion of toasted crostini. my only complaint is that the mozzarella really needed to be chopped a little more finely. the chunks were large and there were only about 5 or 6 of them, so you could really portion it out well for a couple dozen crackers. not a big deal, really.

i'll be back."
165,5,Positive,"my boyfriend and i heard about this place from a friend so we decided to try it out. food and service was awesome! we had tyler as our server; he was super nice and just the right amount of attentive. he also was really knowledgable about their beer list as well as the menu.

we ordered a lot more food then we could have finished, but it was all amazing. the chicken wings with fries as delicious (i'd take a giant bowl of the fries alone because they were addictive), garlic buns (easily a meal in itself) that were actually garlicky, and we got the smallest size ""back home"" pizza (i think that's what it was called) which we took half home for leftovers.

definitely recommend naked city tavern. it's nice to have a place to just relax with good beers and good food locally."
166,5,Positive,"what a wonderful find! delicious, inventive, hand-crafted food, together with warm & welcoming service in a fun downtown locale. we enjoyed everything we tried, and since there were four of us and we did everything family style, we tried a lot! highlights included the beets & gnudi, the mushroom polenta, the cacio e pepe, the butternut squash agnotti, and the butterscotch dessert. the bacon/onion/egg pizza and crispy pancetta cavatelli were also great. thanks to eric for superb service and to james, the chef, for creating a truly terrific restaurant and coming out to chat with us. we'll be back again and again."
167,4,Positive,"the pizza was good but a little cold, delivery took longer than expected, but all in all the pizza was good. i will highly recommend if you are a fan of good pizza."
168,5,Positive,"great restaurant! great service and great pizzas! consistently good service and excellent food. great beers on tap. friendly staff and decent prices.
will continue to go back!!"
169,5,Positive,"guy's pizza co. coventry location has an average of 2.5 stars, say what?! i can't believe these 1 and 2 star reviews!? i have always experienced friendly and fast service at this guy's pizza location. although i have to admit the only time i go here is before i go to a show at the grog shop. i'd have to say i like the nyc small pizza joint vibe. the place is always filled with hs kids hanging out, laughing, and eating. 

it has been my tradition ever since guys opened on coventry rd and the grog moved to its south coventry rd location - that before a show i get a slice of pizza and a can of tahitian treat for only $2.75!

on this particular evening before the chelsea peretti - america treasure tour show. i went in for my ritual slice & can of tt. and there was no more tt!!! i was sadden by the lack of product and the counter girl shared my disappointment. i reluctantly ordered a sprite. as i left the manager came in with a whole bunch of tahitian treats -and the counter girl gave me one on the house!! granted it's only $0.75 but, it was the thought that counted and for that i give them 5 stars!!!!

by the looks of the other reviews they don't do delivery or big orders well. so, i say if you want a quick bite while shopping, walking around coventry, or before a show this the place to go!"
170,5,Positive,this is the best pizza & pasta dishes at the lake by far. this place is the real deal starting with the new york atmosphere &  making you feel at home from the start. great food at at very modest price. you will have food left over to take home. the meatballs & sauces are  delicious & all the breads / desserts are made daily  right there. italian food at its finest...
