rating,text
positive,"Price: Unbeatable 
Wait time: Substantial
Work: Not perfect, but for the price it's great. 
The shop is first come, first serve. They open on Saturday 8am-12pm. I arrived at 7:30 and was second in line. My car was not finished until 10am but the crowd in the waiting room passed the time by chatting with one another so it was a pleasant experience. I brought a cat back system and had it installed here, I also asked them to cut the mufflers out and replace them with a straight pipe. I requested that they re-use the stock exhaust hangers and weld the system (which was in pieces) together but not to modify or attach anything permanent to the car itself. The welds aren't superiorly beautiful but they're functional and neat. This shop also does exhaust repair, custom systems, muffler deletes and more."
positive,It's so hard to walk into a place for a service you know nothing about...however my experience with performance muffler was great! The staff are Very helpful and quick to get the job done! Thanks guys for taking care of me!!
positive,"Where to start?  5 STARS!  Would give 6 if I could.  Nice guy with great temperament, easy to talk to, keeps long hours (all day SAT!), knows how to fix things, prices are lower than they should be, no wait, lots of space on the lot.  Can even walk across the street for coffee.

He says he's had the franchise for about a year, so older reviews are not relevant. Very, very pleasant young man, Jon, who knows his stuff.  The older guy also inspires confidence (a we-do-it-right sort of guy).  Other customers look like good company, nice clean shop.

I've had a LOT of great mechanics over the years on Porsches, Benzes, Alfas, Acura, Mazda, Jag...).  Fully confident this Monro can take care of my current 82 Fiat, 93 Alfa, 97 Maxima, 98 Subaru, and 02 Highlander. 
I'm an engineer who likes older cars, so I have to know the good mechanics wherever I live (my last mechanics did race prep for Carroll Shelby on his Austin Healys back in the day, signed photo on the wall).  

Jon's oil change is about $20 cheaper than everyone else, with full filter change and plug-out drip-drain (no gimmicks).  He did calipers, muffler sections, O2 sensors, and differential oil changes for us that were not cheap.  I looked them up:  the internet said the cost could have been 1.5x to 2x what he charged.  This shop doesn't upsell either -- just does what's needed or what's asked for.

Final word?  I'm writing this because I'm disappointed with the guys down the road who asked $3000+ to get the Nissan back on the road (Jon just did it for $541).  Those other guys charged $250 just to look at it, said they sent a video (they didn't, and I didn't ask them to), and the kicker?  Those other guys lost the emissions paperwork I needed to register the car.  Wow.  That's the competition.  This Monro (Dover Center Road, Bay Village) is so much better.

My wife agrees, this Monro is where we'll be doing all our work now, and it's right off Lake Road, très convenient.  We've tried several other shops in the immediate area, but this is EASILY THE BEST."
positive,"Ever since I purchased my cute little red Ford Focus, I had problems with the transmission​ and went to 3 different Ford dealers to fix it. I mentioned this to @Nick Wheeler when I brought my car in for a recall, who not only knew the sound the car made when it acted up, he told me the problem was really with the clutch, and he would fix it for free, as it was under warranty​​. It took a while to get the recall parts and the clutch so Nick got me a free rental and kept me in the loop every day. When I got my car back, it was unrecognizable! It's so much FUN to drive! Lot's of pep and energy. Charges up hills like a chap. I'm just thrilled to be back in love with my car again."
positive,"Thanks for working on my car. Got an engine oil cz, engine coolant flush, and transmission flush."
positive,"I haven't even got my car back (Lexus SC400) and I'm already giving these guys 5 stars.  Instead of ""throwing parts"" at a driveline vibration they put my Lexus uup on the rack, spun the wheels and SHOWED me a U-joint problem and a problem necessitating replacement of the differential.  When I said, ""How much $ for the diagnosis"" the answer....NOTHING!  So now they're installing a replacement diffie for me, rebuilding the drive shaft, and I have no doubt the car will come back smooth and quiet.   Too bad Arrowhead Lexus simply pointed their finger at the transmission mounts as the cause of all the problems."
positive,"I highly recommend Auto Specialists. I was traveling from Las Vegas back to Arizona and my transmission acted up near Boulder City.  My father had just passed away 4 days prior to my leaving, I was still in shock. 
So now the car! I called this establishment and talked with Lee, who made me feel better. She told me that they were going to take care of me and they sure did. Top knot has and compassion too!  The price tag was steep because of the vacuum valve in the transmission BUT well worth it. They really did make me feel better and I recommend them for fast  courteous service.  Thank you Lee!"
positive,"I just moved to Vegas and I found out quickly that there were a lot of shady auto repair shops around here, not to mention I heard a lot of horror stories of people getting ripped off and being told things were fixed when they weren't. H-Tech Auto is NOT one of those shops.

Pete is a great mechanic. He is honest and more than reasonable, and will take you into the garage so you can see any problems with your car. Normally I don't get too many things done at once on my car with a new shop, but I took that risk with H-Tech Auto and I was glad I did. I had the timing belt and water pump replaced (among other things), transmission fluid (and the axle seal), brake pads, etc. done in one sitting. On top of that, he solved my long-term emissions problem. 

Another positive is that they use OEM parts, not the cheap aftermarket parts that are likely to be ineffective. 

I have definitely found my go-to auto shop now. Thank you for saving me money, my car, and being completely trustworthy!"
positive,"I had a great experience at this shop. The expensive Borla exhaust that I brought to them for installation was ""slightly off"" in how it was put together. The tips were uneven to the bumper by about 1/2"". I could hardly tell but the shop manager was extremely detail oriented and would not stand for an imperfect result! I had already gotten my quote for the installation ($80) but he insisted on cutting pipes, aligning the muffler tips, and rewelding the exhaust until it was perfect. He didn't charge me another cent and really made me feel like I was doing him a favor by letting him satisfy his OCD. :-)
Want your exhaust done right? Bring your car here."
positive,"This summer I had the misfortune of speeding along the highway when a pallet fell off a truck and quickly proceeded to damage the front end of my car.  Still drivable, I limped home my 2011, Infiniti G37 and started chatting with my insurance company about the repair.  While they had several recommendations, positive word of mouth led me to USA Collision.  On my first visit to their shop I had the opportunity of meeting with their President, David Robinson and found his straight forward candor and desire to please the customer a refreshing experience.  When I gave him the challenge that if I was going to pay a $1,000 co-pay to my insurance, I not only wanted my car repaired, but I wanted to add some custom flair, he didn't bat an eye.  Throughout the process he helped me add unique touches to my G, as well as kept an eye on my budget and time frame.  The end result was a G37 unlike any on the road, that I am both proud of and confident that it was repaired well.  Thank you USA Collision for your attention to detail and professionalism."
positive,"Just want to say a big thank you to the gentleman who took care of my wife today as well as our 2008 Honda Civic which needed some special treatment to it, i.e. transmission flush as well as fuel injector service and a smog check.​ My wife said the vehicle rides and runs smoother. Our Honda needed it that's for sure.

I briefly​ spoke to you on the phone and you sounded like you knew what you were talking​ about so I o.k.ed the service and also thanks for the deep discount you gave us so now we know where to bring our vehicles in the future. You've convinced me that you're​ my go too for any service that I need. Thanks so much.................

Respectfully,
Jeffrey S. Dahlen
(USMC Retired)"
positive,My car was unfortunately hit while parked. Thankfully I had full coverage and my insurance worked directly with abra to get my car repaired quickly. Steve was very professional and kept me updated on the status of my repairs. When I went to go pick up my car Steve greeted me in a timely matter and showed me the repairs done to my car. They even took the time to buff out the headlights (which I've been neglecting) and clean the interior. My car looked better than before it was hit. The repairs are even covered for life. Steve even said that if I had a problem with any of the repairs to contact him and he'll take care of it himself.
positive,"I went into this Firestone because my check engine light was on and I was thinking my oil might be low. I told them about my check engine light and mentioned it might be my oil. I asked if I could purchase a couple quarts to top off my oil if that was the problem. The manager, John, told me to pull my car behind one of the other cars getting worked on and he would have one of his guys see if my oil was the problem for the light. Hunter, was nice enough to see that my oil was low and topped it off for me free of charge. He also cleared my check engine light so I could be on my way. You could see the shop was pretty busy, but they still went out of their way to help me out and they were so kind to do this free of charge. It truly was appreciated and you don't see that very often with car shops. Thank you to John and Hunter and to Firestone on Deer Valley! Acts like this definitely don't go unnoticed!"
positive,"Our check engine light went on after idling in the Arizona heat. Being from out of town, we started calling all Subaru dealerships in the greater Phoenix area and got turned away from all but Subaru Superstore of Surprise.  Brandon W. (Service Advisor) was nice enough to take us at our earliest convenience to run a diagnostic test. Once we arrived, Brandon remembered why we can come in and was ready to check our car. Not only did he provide us with a full explanation of the issue but was kind enough to send us home with the error message and part number for our home dealership. We appreciated the peace of mind Brandon gave us knowing the car was safe for the road trip back home."
positive,After years of great service can't say enough good things about Greg and his  team.  Very fair and very good  Thanks advanced transmission  !! John and Darla B.
positive,"The best thing about coming to Chinatown district for auto repair is that it costs half the price of auto repair services anywhere else in the valley. 

This place is a little difficult to find because it's located behind the Tofu Hut restaurant. It's not very visible from the streets. 

What I like the best about BUSY BUGGY is that they answer questions, and they answer the questions honestly. They don't feed you misleading information like 99% of the other auto repair places do. For example, many of the other auto repair places will say things like: ""You must only use the specific Transmission Fluid that your car's factory produces or your engine will DIE. That's why we gotta charge you more because we can't use a generic brand."" Now everyone who does their own auto repairs at home knows that is bullsh!t. I've been using a generic transmission fluid for the last 90k miles and my car runs like it's new. Here at BB motors, they won't lie to you like they would at the other auto repair shops. 

What makes this place especially great is that they do every kind of repair.  When my  engine light came on while driving to California, I first went to a guy in Orange County(Larry's Auto Repair), and he quoted me at around $4000 to fix it. I drove over here and the guy comes back to me a few minutes later and tells me it was from a previous ""misfire"" and that the car's computer system was merely getting confused and that no repairs were necessary. HOLY SH!T!! Now that's one honest guy!!!! He saved me $4000!!! And he said that even if my engine was having the type of problem that the previous scammer claimed, it would never cost that much. 

I will admit that I hate having to take my car in for an oil change. I'm one of those guys who needs to do it himself. Changing my own oil at home is actually one of my hobbies, and I used to look forward to it every 3 months. But, I recently moved into a community in the Providence district of Las Vegas that provides no garage or space where I can jack up my car and change my oil. So nowadays I have no choice but to bring it in. The pros of bringing my car in to BUSY BUGGY for an oil change is that it actually costs less! If I purchased 4 quarts of Quaker State(the least expensive), and an oil filter, it would come out to around $18.00. Here at BB I think it was like $12.00 for 4.5 quarts of high quality Castrol, oil filter, and they even check your air pressure, rotate you tires, fill your wiper fluid, check all fluid levels, and check your air filter, all for free. That's a great deal!

Customer service is great. It's like being at one of those 1950's full service garages from the old movies. The workers are all dressed nice and clean, and everything in the shop is so well organized. I've never seen such a spotless garage before. 

I can't believe how fast they get your car onto the lift. At all the other auto repair shops, they let your car sit in the parking lot for a while, and then some extremely obese guy covered in motor oil, waddles out to your car all lethargically. Usually it takes him about 5 minutes just to walk from the entrance of the garage to your car. Here at BB, the moment you drop your car off, they sprint out, jump in, and jack it up for repairs. It literally looks like those Nascar maintenance guys working on your car.  

5-Stars and my favorite Auto Repair shop in the world."
positive,"Took my 2002 Jeep Wrangler there for issues I had related to passing smog and a check engine light.  From the time Shlomi took my initial call until my service was complete, everything went smooth.  Shlomi is honest man, easy to talk to and very knowledgeable. 

I recommend him highly!"
positive,"Made an appointment after perusing YELP reviews for local muffler shops.  Was surprised to see a ""not so nice"" YELP review of a repair shop that I had used in the past, so decided to try Monro after reading their reviews.  The exhaust pipe from my catalytic converter to my muffler had broken. As a former weekend mechanic, I got under the car to examine. I knew that all I needed was a piece of pipe spliced between the two pipes. After leaving the car at the shop, was wondering whether they'd call and try to ""talk me"" into a new exhaust system...well, they didn't!  Picked the car up and paid what they had quoted;  I'm now driving around and once again able to hear my radio  - thanks Monro!"
positive,"No one likes needing to get their car fixed. It's even less fun when your car is new.

A coyote ruined my day unexpectedly (I guess I ruined his day too...) and caused what looked like superficial damage to my one-year-old CRV. Inconvenient, but no big deal. I'm pretty new to the area and no one had any shop recommendations for me, so I scoured Google and Yelp and kept seeing great reviews for Orlando. I checked out their website and I was sold (really, go check it out!).

These guys know their stuff, and they're thorough. What seemed like a fairly minor accident ended up being pretty major - the coyote hit a lot of parts on his way out. A lot of them were only damaged a little bit, but Orlando found ALL the damage, and replaced Every. Single. Part. I also got updates from them along the way explaining what needed fixing and what the ETA would be.

Not only was everyone so nice, and not only does the work come with a warranty, but they washed and did a basic detail on my car. All my dog's nose smudges were cleaned off the windows (don't worry, she's replaced most of them already!) and all the dust and dog fur wiped and vacuumed. In and out it was cleaned with care, when the dealer doesn't even bother to run it through the wash when I go in for service.

At every interaction I felt like they cared about me, my car, and the quality and detail put into their work. This is how a small business stands out from the crowd. I hope I never have to get my car repaired again, but if I do, this is where I will go."
positive,"I was referred to this place because my regular mechanic couldn't figure out what was wrong. Every time I took off from a stop my car didn't want to get in gear. It would take a couple times of pressing the gas pedal then jump into gear. I was expecting a huge bill. However, the mechanic found three wires that needed to be replaced and I paid under $100. My car is running great now. The staff is very knowledgeable and friendly. This is the place to go for transmission issues."
positive,We've taken our vehicle here for some check engine light issues. Staff here is hard working and honest. They do their best to locate the issue and fix it. I'll definitely comeback. Pricing is decent too.
positive,"When one of our company vehicles started having transmission problems, I thought they would immediately tell us we needed a new transmission.  Not only is that expensive, but our money making vehicle would be down for a couple days.  To my surprise they recommended flushing first because they didn't want to jump to conclusions.  Not only did the flush work, my guy and truck was back on the road within an hour (I didn't even make an appointment) saving me thousands.  After the flush, they checked back with me & the driver to make sure everything was running smoothly, who does that, no one expect Advanced."
positive,"We were in an accident recently and needed to get our car repaired 
I looked up car repair shops in our area and found Chaneys
Today we came to pick up our car and I have to say, it looks like a brand new car 
Chaneys was very good about keeping us updated with everything 
I highly recommend it 
Hopefully We won't need to use them again but if we did, it would definitely be Chaneys"
positive,"On my way from California to Vegas my car stalled and lost acceleration. I pulled over and noticed the check engine light and that there was minimal oil. We kept driving in hopes and prayers going 25- 60 mph with the gas pedal all the way down. When we finally got to Vegas and let the car cool the following morning we checked the oil and it had the bare minimum. I had an oil change from Kia the prior week so I was baffled as to why there was no oil. 

I called Busy Buggy and spoke to Marco inquiring about a knock sensor because I had received a P1326 code and also let him know there was no oil in the car. He recommended we put oil in the car and to bring it over. So we did. 

Thankfully I did not need a sensor but only an oil change and he removed the check engine light. I'm still baffled as to where my oil went because he showed me that there were no leaks and the oil was not burning. 

I still had  about 2k miles to go for a new oil change. I'm not sure if the oil change was necessary or if he could of just removed the check engine light and I could of just added more oil. 

Marco is really nice and he did help but.... he also tried to get me to buy more from him. 

He stated I needed a new air filter which I bought.

And he also said my back breaks were ""metal to metal"" and If I wanted to get them done it would be $270ish. I told him no he said they had a guarantee of 12,000 miles. (I don't even live in Vegas and it doesn't make sense to me as to why I would drive to another state to get my breaks done after 12k) Also I just had them checked the week prior and was told they were good by Kia and which I went to Kia again after I got back home and told them that I was told my breaks were metal to metal. Kia stated they were ""not"" metal to metal and they were 6/32 and new are 10's. 

I will give both of them the benefit of the doubt. 

I was charged $50 to have my car looked at for leaks which I did not argue.. I did not have time.. although when I was on the phone I wish I would of been told about the charge when he said ""Come on in! We will check it out."" 

He also keeps the lobby and restroom clean and stocked. 

Overall I'm just glad my car was taken care of and good to go back on the road!"
positive,Ken and Bo found why my check engine light would not shut off after the replace the O2 sensor twice the found 4 broken wires and if I would of left it that way it could of took out my computer. They save me some money and they do a great job every time I bring a vehicle in.
positive,"Quick service, honored the workmanship warranty.

Our car was overheating when the A/C was turned on, our extended warranty works with Meineke, so we brought it here to get check. They found the issue and was able to replace the part the same day, used our warranty coverage and we left just paying a small deductible and sales tax.

Car worked great for a few days and it was overheating with the check engine light. So we had to tow it back to this location. They were busy and said it would be a bit, but we understood. Soon after we left, thinking it might need to stay overnight, they called us back within the hour. Said it was a loose connection with the part new part. Had it reinstalled and tightened, we could go back to pick it up anytime before closing.

Although there was a mishap in their installation the first time, in which they apologized for. they didn't try to up sell anything or tag on additional issues that needed fixing. It was an honest replace, repair, warranty honored!"
positive,"Called when I had an issue with my car they got me in that day and out in an hour and twenty minutes. They even checked my ac for free and checked my transmission after being told by another shop there was a leak. Customer service was fantastic and I never once felt as if I was pressured or talked down too. This will be my go to place when my car needs anything done. Friendly staff, great service give them a shot if you car needs a checkup."
positive,"Had my car repaired at Caliber and I couldn't be more happy with the work. Lindsay took great care of me. She made sure I was aware of the process the whole time and when I got my car back it was earlier than I was told it would be. I have dealt with collision centers in the past and the experience was not very pleasant. I am pleased to know that they are not all the same. I will never have any of my vehicles repaired anywhere else. If you are looking for a reliable, trustworthy place that knows what they are doing this is it. Go in and see Lindsay, you won't be disappointed."
positive,"Had my car inspected, 4 new tires and oil change. Quick, friendly and reasonably priced service. The updates done to the shop really make the building stand out and adapt to the new renovations of East Liberty. Highly recommend this Aamco location to anyone looking to get their car worked on, right! Not just a transmission shop! I will be putting the word out about the great service here."
positive,"My youngest daughter is in the US Army stationed out of state. She has a car but it's here in AZ and an older one so she wanted something new with a warranty. After a lot of research, she decided she wanted a Hyundai Kona. I called several dealerships to find the color and options she wanted, however none of the dealerships had exactly what she wanted.  We made an open appointment with Kevin and showed up Saturday.  Kevin introduced us to DJ who handled the salesman duties for us.  We drove two different models to see which engine/transmission combo she wanted. She picked the 1.6 Turbo that only comes in the Limited/Ultimate trim level. Kevin, DJ and the team worked hard to get us the financing and price that fit our daughter's budget. It took a little longer than they had anticipated so Kevin bought us supper that evening.  Our overall experience at Earnhardt Hyundai was a pleasant one and we definitely recommend them to anyone looking for an honest deal. Thanks!"
positive,Took my car transmission rebuilt got it back In two days  very satisfied with the work and did everything they said they would do will return for any future work thanks
positive,"When one goes looking for a low priced used car, one likely will find a dealer like Gasparr.  Recently I went looking for a used low price auto that I wanted for just sports like fishing and bicycling.  I came across Gasparr and decide to check it out despite poor reviews,  I met the manager and he showed me a few. The one car I knew about from an ad was not to my liking and I asked him what else he might have.  The manager was knowledgeable and there was absolutely no pressure.   He never tried to tell me the cars were gone over by mechanics and cleaned up like at the uptown dealers. This is to be expected at such places.   I suspect the bad reviews came from people who did not fully understand the place in the market such small low price dealers occupy.   So he showed me a great car, blemish free, new tires and (relatively) low mileage. He said  that to cover his concern that since it was 10 years old something might break he would pay for a warranty policy to cover major iitems for 3 months. Seemed more than fair.   I paid cash so I do not know about financing. But a few days later the quality of Gasparr was put to the test.   I began to have problems with the transmission. I called to explain and without a moment's hesitation the manager said to bring it back - he'll fix it.  I drove the car back and within a few days he fixed it no extra charge!   Another test came a few days later when the transmission gave me a second problem. Called again and once again without hesitation - and in a matter of hours - HE SENT A TOW TRUCK TO BRING THE CAR BACK FOR THE TRANSMISSION ADJUSTMENT.  This time the car was fixed in one day.   Look, it is an older car, full of old car surprises. Gasparr could have stuck me with it, He did not. He made it right without a hassle of any kind!   He far exceeded any expectation I had about how a small low priced car dealer would behave.   Could not be happier with my new old car."
positive,"My son, who is only in Arizona for school, took his car into All Pro Transmission because the transmission was acting funny. Jim said the wiring harness had been chewed by vermin, which caused the transmission to fail so needed to find the problem and fix it before driving it. My son knew before he left for school there was wiring issues. Jim had several mechanics/experts look at it and try to find solutions without the expense of a new wiring harness, with no luck. It took almost 30 days for this process, including the time it took to replace the transmission.  He then recommended Louie at Meet Your Mechanic. Louie found the problem quickly and was able to resolve the issue at a reasonable cost. Jim tried to resolve the matter in his shop, i only wish he would have recommended Louis/Meet Your Mechanic sooner. So far no issues and my son has been driving it for a few weeks. Jim was gracious to incur the expenses these others had charged, and also towed the car for my son to Louis' shop. Thank you for that, Jim! The cost of the transmission was fair and reasonable. I felt Jim was honest, caring and very much wanted to save us from more financial burden."
positive,"I went to Dave's Auto Service on Pflaum Road, Madison , Wi. Service advisor informed me to go online and register on Yelp.Com. To get a 20 percent discount on my service. GREAT advice saved 24 dollars on change transmission fluid. Each time that is applied great info. Free Wi fi , beverage and TV."
positive,"Just left with a 6.2l Yukob sounding like a v8 is supposed to. Did a highway run at 75mph.  The Magnaflow they recommended put the perfect amount of growl into wide open throttle with little to no noticeable drone at low rpm in 4 or 8 cylinder mode. This is the 4th or 7th time in 20 years these guys listened to what I asked for and nailed on the first go. 

Need muffler/exhaust work?  Go here everytime. 

Update:  did a 2800 mile trip and no issues with the tone. Quiet cabin, until you mat it. Then, yep, the appropriate amount of get-out-of-the-way growl."
positive,"I was in an accident where in my car was struck from behind by another vehicle. I took my vehicle to a Nationwide blue ribbon repair shop in my area. A month later they called to let me know my vehicle was repaired. I took my car to Pack Brothers in Belmont for a vehicle repair inspection. Long story short, Pack brothers discovered that my car had not been repaired at all...just covered up. They determined that my ""repaired"" car was not safe to drive. With help from Pack Brothers and Collision Safety Consultants, Nationwide insurance and their blue ribbon repair shop was forced to correct the problem. Had it not been for these fine folks, I'd probably still be fighting to get my vehicle fixed. I live a couple hundred miles away from Pack Brothers, but this is where I'll take my next damaged vehicle. Don't be strong armed by an insurance company who isn't interested in your satisfaction. According to NC state law, where you get your car repaired in YOUR choice. My choice from this day forward is Pack Brothers."
positive,"Best service... PERIOD...

I knew I needed a new transmission and Advanced Transmission was my 3rd call to get info... As soon as the phone was answered by Denise I had a good feeling about their business... She sent me to Bill... Not only did he ask all the correct questions he was able to answer all my questions... He explained there were 3 main choices for a new transmission... After a few minutes he didn't try and upsell me... He told me the most expensive would be more than I needed... Recommended the middle choice and it was over $800 less than the other 2 calls... At that point I was confident this was the place... Bill put me at ease about spending a good chunk of money... Greg also is top notch with knowledge and customer service... Their technitions went above and beyond what I expected... There was another underlaying problem and was able to trouble shoot it with no cost... They did the other repair and I checked other places out if curiosity... Saved another $200... Do not... I repeat DO NOT HESITATE going with Advanced Transmissions... From outstanding customer service to the outstanding workmanship... Thank you Denise, Bill and Greg... Along with all their technicians"
positive,"Recently brought my Tacoma in for an inspection after seeing leakage around the transmission oil pan during a recent oil change.  I also asked for a tire rotation.  They emailed me a complete inspection report/findings w/ pictures.  The inspection and tire rotation was free.  I then scheduled to have the tranny oil pan seal replaced a couple days later.  No hassles here, no up selling on things that don't need to be done.  I'll definitely be coming back here."
positive,I have found my new mechanic!!! I highly recommend Shlomi and his team here at A B-Z Auto.  I dropped my car off  at 8:15 with a failed SMOG and a check engine light on. Shlomi took me right in and he was done by 1:30! He went above and beyond to take care of me AND sent me on my way with my passing Smog ! And then called me the next day to ask how my car was running.  Thank you for the excellent service!  Oh! And did I mention how nice and clean the waiting area is?! WOW!!!! I will send all I know to A B-Z Auto! !!
positive,"I've had exhaust work done at other muffler shops it's been poorly welded and exhaust leaks within the first month :(.  So I decided to come to performance muffler by people's ratings on here and on Google and they are right, excellent  quality, and inexpensive work love the dual muffler setup on my 1993 Chevy 454ss. Thanks Joe, job well done my wife is really happy with her truck and the way it sounds really brought are truck to life.  star rating from us both.  keep up the good work. I will be referring a bunch of friends that are working on projects and are asking about a good muffler shop."
positive,"Excellent Service!

I brought my Land Rover here for transmission issues. Terry was at the desk and was super friendly. I am always apprehensive about new shops as we all usually worry about having people charge and charge us for everything and all the auto repair stereotypes. 

I found Huff to have given me honest advice and they quickly ascertained what the issues were and called me to give me options. 

A rare shop that gave good service!"
positive,Went to Dimaggio's with what seemed to be a loose muffler making a clunking sound. Dimaggio's took care of the problem quickly and fixed what was a loose hanging clamp. I was amazed that they did this and said there would be no charge for the repair. I will certainly take my vehicle to Dimaggio's for all future service.
positive,"Busy buggy. Been coming here for about 3 years. It's started with a simple oil change 3 years ago, came in and was greeted and offered cookies and beverages. Been coming here for small things ever since. But not until Thursday of last week was I fully thankful. Took my wife's car in. Turns out it was the transmission. Go figure. 2011 chevy equinox with less than 100k miles. They took about a week, waiting for the dealership to deliver etc. Finally picked it up today and I am glad I brought it here. Honest hard working owner and team. Will continue to come here as long as I'm treated fairly as I have for the past 3 years. Thanx busy buggy car is running like the first time I took it out of the dealership and wife is extremely happy. Owner Hamid I think that's his name is an honest guy from what I've come to know of him. Will continue to come here and send u more of my friends."
positive,"Took my car here to get some damaged repaired and from the first call I made to set up an appointment, to picking up my vehicle the staff there made it super easy. Dennis was amazing, he answered all of my questions and explained everything and he was really nice and listened to all of my concerns. The repairs were done quickly and my car was ready when they said it would be. I would definitely return here if I ever have a need to get a car repaired again."
positive,"Rotary Evolution is a highly skilled, very knowledgeable engine builder and mechanic.  I've owned several RX-7's (2nd and 3rd generation) and kept only two.  One is a low mileage well-maintained, unmodified street machine.  And the other is a track car repaired by Ben, the owner of Rotary Evolution.

As many in the RX-7 community can appreciate, these cars are aging homes to various gremlins that can be difficult to troubleshoot and diagnose.  My car had a phantom fuel issue for several years.  I spent two years taking it to various Mazda / rotary shops in the Bay Area, to no avail.  Many hours and literally $thousands had been thrown at the problem with absolutely no results.  I was ready to give up and ditch the car, but the online rotary community came to the rescue and recommended the services of Rotary Evolution.  Basically, I told Ben, ""I don't care how long you have it, what you do, or how long it takes.  Just let me know when it's done."" Ben literally spent a hundred hours over the following months tinkering with the car and finally sorted out the problem using some unorthodox procedures.

They charged a very reasonable rate and I couldn't have been happier with the result.  As I continued making modifications and improvements, I hired Rotary Evolution for two dyno tuning sessions.  With a properly designed exhaust and ignition + fuel map corrections, Ben was able to raise its power output by +33 hp at the wheels, which is pretty good for a naturally aspirated 13B.

The engine itself was rebuilt by Rotary Evolution for the car's previous two owners.  Ben was very forthcoming in describing some of the limitations that were holding it back from making the power that it should, and suggested further modifications for a future rebuild.  I recently sent him a set of rotor housing to resurface.  Upon receipt, he reminded me that, for track purposes, they need exhaust port modification, and offered to do it for a good price.

If I ever again come across an unsolvable problem with any rotary-powered car, I'd be willing to ship or make the drive to Las Vegas and hand it over to Rotary Evolution.

Las Vegas is lucky to have a world-class engine builder that knows RX-7's inside and out!"
positive,"I came here for the first time to get my oil changed. 
Marco came to me afterwards and let me know my starter was having issues & then quoted me for what that would cost to fix it.

I took it in the next day to get the service done & they told me it should only take an hour. Well...they had my car for 8 hours that day and didn't tell me what was going on with it. (This is the only thing I wasn't happy about) 
When I came to pick up the car, Marco told me they thought the issue had to do with my transmission control module & there was a code coming up on my car to get it fixed by ford as it was a recall. 
Marco promised me that if I took it to Ford and they told me it had nothing to do with my starter- that he would refund me.

Well, long story short- that's exactly what happened. Thank you to Marco who made sure I didn't get ripped off or have to pay extra money for something that was never broken on my car. I really appreciated his willingness to take ownership of the mis-diagnosis & for being so transparent at the end. 

He has my trust & I will come here for future work for sure!"
positive,We have been bringing our Mercedes S550 and our Range Rover Sport here since we moved to Arizona about 4 years ago. They have been more than fair and always a help to me and my wife even when I am out of town for months at a time. They always give us their full attention every time even if it's just for the check engine light being on. We are always confident that when we drop our cars off that it always comes back running like a champ. Thank you for all that you guys do for us.
positive,"Mike saved me from an imminent meltdown tonight. 

My cars transmission blew. I left my car at the auto shop, but forgot to take my house key off the ring. I get home after the shop is closed. I have a 4 year old with me. 

I look up locksmiths nearby and get ahold of mike. I kid you not, he was at my house five minutes later and got me and my kid back inside. 

He is professional, friendly, and incredibly fast. If I ever am this stupid again, I'll definitely know who to call."
positive,Such friendly people I had my transmission redone and they were very friendly and answered all my questions and even when I came in with my front bumper dangling a bit off they fixed my bumper when I didnt even mention it I was so happy and thanked them for my new transmission and for my bumper fix..thank you guys I appriciate it so much..
positive,Rebel has THE BEST customer service! My check engine light turned on and my registration was due in a few days. the guys at Rebel are so awesome they took my car in to get smogged for me the same day my registration was due because they knew they were going to need to keep my car to run the proper test to turn it back over to me. They called me to let me know I can go online and pay my registration before it was due before 5pm to avoid any late fees. thank you so much rebel automotive you make having to take a car into a mechanic a lot less stressful!!!!!
positive,"I have been using Advanced Transmissions for over 10 years -- my family and business, and they have always provided A+ service. My first major experience was about 10 years ago. The Honda dealership quoted $4,200 to fix my transmission and Advanced Transmissions did it for $2,200, and it worked great. This morning, I called them to fix my daughter's starter. They arranged for the tow and the car was completed by 1:00 pm. Their quick service sure made my day go much easier. The owner Greg has always been super helpful to me over the years."
positive,"I am always slightly skeptical about a business who has 5/5 Stars. Especially with so many reviews. How can this be?! Well, after witnessing the service level at T & M I can say that I get it now. 

I was set to drive from Las Vegas to Denver, CO but the week prior my check engine light came on. I checked my gas cap, opened the hood of my car to pretend like I knew what to look for. I did it all. I called around and the only place who could run a diagnostic was this place. Thankfully nothing was wrong but I was so impressed with their kindness that I made an appointment to get my oil changed the day I was leaving town. 

They were so nice and remembered me. While I waited they made small talk with me in the lobby and were calling customers to remind them about oil changes or parts updates. They knew almost everyone by name that came in. It was impressive. 

My oil change was under $60 and they were quick (with an appointment). I'm sure hearing from any repair shop that you're going to have to form over a bunch of money for a repair isn't fun but I'd rather hear it from and support a place I trust."
positive,"I've had 3 of my cars here for an exhaust work and every single one has been a great experience.  I have been to other muffler shops in the past and these guys do a better job with the overall work, customer service and professional conduct.  They really also warranty their work which is may not be the case elsewhere.  The owner is always around and ensures you're happy with the final product."
positive,"A+ work, honest and friendly. Far less expensive than any dealer!

If you have a VW or Audi, don't take it anywhere else. The owner, Derek has a love for all things VW and Audi and knows every detail from basic maintenance to building full boosted race cars. He has personally maintained my Audi TT and easily drafted up the plans for a full turbo build. Derek knows how to maintain the DSG transmissions, Haldex Quattro units and everything else quirky about the brand. If only I could bring all my vehicles to him!

Personal suggestion is to not call or email Exklusiv as they are always busy buried in car work. Just show up!"
