,rating,text
412,negative,"stopped by for an oil change in july (2017)
i have a 2004 honda accord with 70k miles. (this was my 3rd visit) this had been a great car that i bought from my mom that had low mileage. i questioned the worker when she recommended high mileage oil. i just thought high mileage would be 100k+. she reassured me that it was mileage close to 70k.  well 1 month later i have spent over $400 fixing the problem of gunked up oil that has clogged up. 
coming home from the beach the check engine light came on and then started to jerk as if no gas was getting through the line. we were on the freeway and it was a terrible, sickening feeling to not know if we would make it home. (dark by the time) 
we did the diagnostic test done by our mechanic 
and a solenoid part had to be replaced. 
the gunky oil had to be changed 3 times that day and again 3 days later. 
now...5 days later check engine back on. what the heck!!! i'm pissed and i'll never be back, due to mis informed workers that are persistent on making a sale that is way over price. you will pay for convenience... but i won't do it again. it's not worth messing up your vehicle!"
413,negative,"service department is horrible, not only they don't know about cars but they get an attitude and talk about you the moment you step away, they sold me a lemon car and instead of giving me a new one, they rebuilt the transmission 3 times. i was just told by one of their sells people about how they gave another customer a new car to avoid bad reviews. really?"
414,negative,"i dropped off my tacoma for frame replacement due to severe rust ( toyota service bulletin). i picked up truck after 5.5 month wait. my repaired truck was returned with large dent on front passenger fender. the next morning the check engine light came on. i returned truck to premier and they pulled dent but wanted 1500 dollars to repair check engine light even after service manager said ""the length of time the vehicle was sitting and not being driven could have caused the condition"".
 i asked who to complain to and was given toyota corp canada phone number, i live in usa. then i found the problem to be a disconnected hose, i plugged it back in, reset, and haven't had the light return. i will not be returning to this dealer for any reason in the future and would strongly advise anyone else from visiting them."
415,negative,update. my check engine light is on not even a month after of having my car back. car still runs horrible..
416,negative,"don't waste your time or money! if things go right you will be fine. if they go wrong they will not honor warranty and try to up charge you on more parts.

here were my problems.

2004 vw jetta transmission was rebuilt 2/2013 and it never worked right. they refuse to fix it under warranty. the last week of january i had dcs auto take out the transmission of my 2004 jetta to be rebuilt. dcs gave it to r.t.s. for a rebuild. when it was ready dcs picked it up from r.t.s. and re-installed it. i took possession of the car on 2/6/2013. the very next day i took it back to dcs because it was not shifting correctly. dcs took it to r.t.s. and they topped off the fluid and said to drive it more to see if it works it's self out. it never did. i took it back several times in the past 7 months trying to get it fixed. this last time i took it to r.t.s. my self on 8/30/2013 i took the owner shane for a ride to show him the issues. i left it over night on 9/2/2013 for them to check it out again. this time they say it will cost an additional $1200 to fix. i have a 2 year/24k mile warranty and they will not fix it under the warranty. it has only been 7 months and 9k miles since it was to be done. i took possession on 2/6/2013 and was told that the transmission was rebuilt. i never had a problem free transmission since day one."
417,negative,"a few weeks ago i left a great review as a first timer here, but i need to take it back.  i bought a 2015 ram out of state and brought it in to chapman for some minor ""cleanup"" service items.  that was a good experience.  a couple weeks ago, my truck broke down on the road and i had it towed to chapman.  i was told it was a transmission problem and they needed to open up the trans just to determine what the problem was and that alone would cost $1200.00.  then depending on what they find more costs would be added on, up to potentially $4000.00.  they actually told me that a truck like mine isnt worth keeping and i should trade it in with them for a better one (mine is a 2015 so not old). i decided to take it to another shop.  after they ran diagnostics and test drives for a day this other shop could find nothing wrong with my truck, except that it was 2 quarts low on transmission fluid.  they did tell me that they love my truck and the way it runs and they want to buy it from me... quite a different attitude from chapman. so it seems that chapman let me leave their lot being low on trans fluid, which tells me they probably didn't even check it.  i'm pretty sure they were supposed to do a transmission service on it the first time i was in, so now i'm wondering if they even did that.  if they did then they are the ones who left it 2qts low and caused the error in the first place.  so anyway, i let my service writer know what the other shop told me and he was adamant that their diagnosis was correct.  so he emailed me the tech sheet on the error they received that made them think it was going be this big repair.  guess what the first possible cause was... yup... low transmission fluid.  i'm glad i had the presence of mind to get a second opinion rather than trust chapman.  i spent $300 with the other shop instead of a possible $4000.00 with chapman.  i waited until i towed my 44ft 15000lb trailer over the same mountain where it broke down last time, just to make sure it wasn't going to keep happening... i did that today, over the mountain and back, and the truck handled it with flying colors.  needless to say i wont be going back to chapman.  and since this happened to me, i've had other friends tell me similar experiences that they had.  i'm not really sure if they are trying to take people's money for no reason or if their techs really don't know what they are doing, but in any case, i would recommend staying clear of them for service... but if you do use them and they tell you that you have a problem that will cost a lot of money to fix, at least go get a second opinion."
418,negative,"i needed simple oil change, rotate tires, and check slow leak in left rear tire. brad was my service adviser.  i should say here that my wife and i love our 2014 crv, it has been a great car.  we bought our crv in another state, so this was first visit to this dealer.
the service waiting area was nice, complete with coffee and donuts.
brad came out said tire had nail in a place that could not be fixed. so we of course told him to replace it. 
the very next day while driving, the tire pressure light came on, so pulled over to check tires . to my amazement the front right wheel was missing a lugnut! really! they left off something that keeps the tire on! also there was a stem cap missing on rt rear tire.
called to talk to brad, right then and there. could not get him on the phone, so left message for service manager. as i was driving home got call back from manager who seemed very concerned, said he would send someone to house to replace items, and would for sure be there by 0900 next day. well, no one showed at 9 or 10 or 11 or 12. called at 1230  finally got a hold of brad, told him story. he said someone would be there and they did show about 3:30. replaced the items, checked the other wheels. nice kid. 
in closing, we will not be going back to this  
dealership.

update : customer relations manager danielle contacted me and apologized for all of this and reimbursed me for complete service .
including the new tire."
419,negative,"certified tire used to be the best there is-- trustworthy, competent and reasonably priced-- and so i have been a faithful client of theirs since about 1987. but in the last 2 or 3 years their standards have dropped-- frank just doesn't seem to care any more. probably 4 out of 5 times i have had to go back to the shop after service, in order to get something fixed that wasn't done right. and in the last couple of years there have been a couple of major things that they have slipped up on, and he just refuses to take any responsibility for them. for example, he always kept track of routine service intervals for me and i could rely on him to let me know when service was needed. recently my transmission began making noise, and on checking i realized the fluid had not been changed for about 170,000 km. his only response? ""good thing it wasn't a ford-- it wouldn't have survived."" in another incident, i had asked them to replace some dash lights that had burned out. despite three tries the lights they installed are still mismatched. but more serious, following the last time they worked on it, a custom disconnect switch i had had them install a couple of years before was no longer working. though they are the only people who had ever touched the car, they refused to acknowledge that either the original connection was poorly done, so came apart when disturbed, or the guy replacing the lights had damaged it. all frank was willing to do was unplug a couple of connectors under the hood to do what i had installed the disconnect for. when i finally took the car to another shop to have them look at it, i found that in doing the work-around, they had also torn some rubber protective skirts around the connectors, so now i have to replace those as well.  it is really hard to give up on somebody i have trusted with my and my wife's cars for decades, but i am not going back."
420,negative,"well that was quick !!!  i'm looking to get my car repaired and called the closest dealership to my house.  nick mayer ford.  my frist contact was to get put on hold for 15 minutes. if you cant connect me quickly to the department i am trying to reach, how can i have any faith you will be able to work on my expedition.  nice going guys you lost a customer before you even had one.........."
421,negative,this will be my second review on yelp about towbin dodge. to be honest when i buy a car off the lot i honestly don't expect to have issues with the vehicle. i have had a negative experience when it comes to dealing with the dealership upfront. the only positive experience i've had with towbin dodge was with a specialist named jerry. he was very kinda and understanding to my situation with my new vehicle.  i'd really like to speak with someone about fixing my vehicle because i feel like i have to hop through hoops to get things done talking with the dealership upfront... the first time my service transmission came on was a month and a half after i drove it off the lot... this is the second time.. 4 months later. i need this issue resolved immediately and i would like help from jerry (i don't remember his last name) or someone else just as compassionate.  please email right away. i know your busy but this is an urgent matter and i didn't expect this to happen again......
422,negative,friendly service but shoddy work. i had to get a gas tank sensor replaced here and 4 months later my check engine light came back on and i had to spend another $250 to get it replaced.
423,negative,worst place i have ever been. i had it in there 3 times in 3 weeks. they said i had a bad water pump. then a week later the check engine light came back on and needed new plugs which they never said anything about but said they told us. i spoke to the manger and their customer service sucks and they treated me like i was crazy for bring it back in. so we fixed the plugs thinking we were all good. then a week later the check engine light came back on and i was told i needed a new oil pump. i told them i did not want to put more money in the car. i got the feeling they had no idea what was wrong with it and we're just throwing parts on to see what worked. i refused to let them replace the oil pump because i lost all confidence in them. i went and got a second opinion and the oil pump was fine the block was cracked from the original issues with the water pump and they missed it. dont go here unless you like throwing away money!
424,negative,"we've been bringing our vehicles here for years. usually they've been pretty good with the exception of my saturn which had the check engine light on (@75k miles) and the vehicle would ""bunny hop"" at a certain pressure on gas pedal at lower rpm. manchester claimed they consulted with honda for 4 hours and decided the valves needed adjusting. cost - $600. i picked up the car and paid. it drove like it was brand new. happy. parked car in driveway, next morning drove down the street. bunny hopping was back. brought it back to manchester, they again adjusted the valves at no extra cost. i picked up the car and again it drove like it was brand new. parked car in driveway, next morning drove down the street. bunny hopping was back. manchester said there was nothing else they could do, that i should just sell the car. hmmmph.

recently brought my truck (@150k miles) into manchester with a valve tap. they wanted to perform a diagnostic check for $90. i agreed. 1 week later i called (they never called me), they said they had to pull the engine apart to see what was ticking. cost, 1 or 2 hrs labor @ $119 per hour. 1 week later i called (they never called me), they said it was the lifters. cost - $450 for 1 side, $750 to do both just in case. i agreed to let them do both. 1 week later i called  (they never called me), they said they had to get a special tool and it would be another week. 1 week later i called (they never called me), they said that replacing all the lifters didn't fix the tap and it was the #5 lobe on the cam shaft that was worn and if i wanted ... they would rip the engine apart and replace the cam shaft for another $2000. i told them initially they could keep the truck and i would not pay but i needed the truck. 

i paid $900 over the phone and picked it up after hours and drove away with a trail of blue smoke billowing out the tail pipe for 5 miles. i checked the oil. ok. i ran the vehicle in park for 10 minutes with blue smoke still, then rode around the block a couple times - and smoke eventually disappeared. wtf?

after a whole month being in their shop and a $900 bill, i got new lifters but still have the tap. i feel like i was ripped off. i asked a friend of mine that designs engines for a major nascar team and his comment was they should have told you up front to replace the cam shaft, not just the lifters and they knew it. he said it like getting a tooth filled but not drilling out the decay, they did not fix root of the problem. i did not call back but did a survey they sent out with basically the same content here. i have not heard from them.

now my check engine light is on. i am never going back to manchester. there are plenty of other mechanics in and around mint hill."
425,negative,"i was very happy with brakes plus the first  two times i went in. but then i went in to get my brakes checked and they said they were fine but i did need my struts, shocks and a transmission flush for $900. so i figured i could trust them. well i later found out the shocks in the front were changed and not the struts. i had already done a transmission flush just a few months before and couldn't remember until i was looking for all my receipts  from them. the worse thing was when i told them there was something wrong with whatever they had done a few weeks before because my brakes were getting hard or loose. the gentleman stated they checked the brakes and nothing was wrong with them. two days later i lose full use of my brakes and had to get a tow truck to take my truck to the dealership. it was my master cylinder and it had been leaking into my brake booster and now i had a new bill for 2100 dollars. what if i would have crashed or hurt someone, because they didn't pay attention or care about what i had stated. i will never go there or any other brakes plus. if there professionals they would have known."
426,negative,"now that i have my car in my possession, my daughter borrowed my 2012 chevy cruze just after having a refurbished engine put in it, to drive from california to las vegas... just before reaching the strip she experienced a hard jolting knock and car wouldn't drive over 60 miles per hour... she informed me of the problem so first thing i do is google chevy dealers near the strip... came up with fairway chevrolet. i call, speak to a service tech named brandon paquin... he says, bring the car in. 

she takes the car in, they diagnose car and it says it's the transmission... as brandon is explaining to her what was going to happen (i can hear everything because i'm on the phone) he tells her he can't get started on the vehicle until the following monday (which was fine) but there was no way he could get her in a rental. at that point i asked to speak with him and i told him if it was in fact the transmission, they had to provide rental because my car is still under warranty and that my daughter couldn't be stranded in another state. brandon quickly turned into one of thee rudest service techs i have ever dealt with. he tells me they don't have to provide rental, that it's not gm policy to provide rental. he then goes on to tell me that i'm even lucky that this dealership was open on a saturday and it's a courtesy and i should be thankful. he then points out that if they weren't open, what would i have done.... he then goes on to tell me, don't you know the nicer you are to me the more i can do for you... really???? is that a policy of gm's.... won't be buying any cars from gm in the near future.... i've had many issues with my car since purchasing it brand new in 2012... it's had about 12 warranty issues... but never have i met a service technician sooooooo rude!!!!

service techs that repaired car deserve a two thumbs up but if one puts a bad taste in your mouth it ruins it for everyone else. i have lots of family that lives in las vegas and have informed them of the service i received (2 families have chevy's) neither will ever service their vehicles at this dealer.

just glad my daughter made it home safe!"
427,negative,"the only reason i'm giving this dealership 2 stars is the fact that they gave me a free oil change and a free water pump in return for the fact they had my car for forever and never even fixed the problem. first off, my car was making a strange vibration every time i got in my car, even if i started it or not. i took it in for a recall since i had just gotten noticed about it so i figured i'd mention the vibration while i was there. they tell me it will be ready the following day, which is totally fine. the next day comes around and they call and say they still don't have the parts in to fix my car, so by this time it's friday and they tell me it won't be ready until monday now since it was the weekend. already, i'm furious because i'm in school full time downtown and i work in north scottsdale so a car is most certainly a necessity for me. 

monday rolls around and she calls to tell me my car is finished and i could not be happier to finally have a car again. i get dropped off and she has me sign the papers of it being completed and she leaves to go get my car for me. 15 mins later, she's still not back with my car and she finally walks in and asks to speak with me outside. they didn't have my car done. she claimed someone laid the completed papers down on her desk and it wasn't actually finished. by this point, i was so impatient and irritated that i couldn't even stay to talk to her. they also claimed they didn't hear the noises... which is weird seeing as it still does it to this day every time i'm in my car. personally, i think my cpo 60,000 mile warranty that was almost up stopped them from replacing whatever it was creating that noise because it would have been too expensive to fix for them. 

the day finally came where my car was finished and within the same day, my check engine light came on and it was making a horrible grinding noise. i stopped in at firestone real quick and they took a look at my water pump, which was what was creating the grinding noise, and they fixed it for me right away. the guy told me whoever worked on my water pump didn't complete it all the way because a hose or a valve was completely undone and unattached from the fan. they fixed it for no charge.

all in all, i'm appreciative that volkswagen replaced my expensive water pump for free and gave me an oil change, but i'm so disappointed with their technicians and costumer service, especially when they didn't even complete the job when they had my car for a week longer than they should have. they will not be getting my business again for my 2010 tiguan. in my opinion, take it to peoria volkswagen. much better costumer service."
428,negative,"took my car here because my check engine light was on and my regulator is out on one of my windows. they said they needed to test the battery. upon giving me my car back the radio now has this loud static noise coming from it. they said it was doing that because i needed to replace the battery. now the battery is replaced the radio is still making the noise. they then tried to blame it on it being a aftermarket radio. now they are trying to say it's a grounding issue, but my car didn't have the noise or an grounding issues before they did whatever they did to battery. now they are refusing to fix a problem they caused. had to file a complaint with corporate this morning. hopefully i can get resolve for this issue, especially since my radio was working fine and had clear sound prior to the touching it!"
429,negative,"the woman that helped me is rude, stuck up, and unhelpful. i think it would literally kill her to smile. as i'm standing around i noticed she's giving attitude to everyone! i do not know how she got hired in the first place and has kept this job. at this point i had asked to be helped by another employee. 

i sat here for over 2 hours because they didn't have the correct air filter. i get up there to finish paper work and they didn't even check my check engine light or my other fluids. just noted some random things they did check. i don't know what they were even doing this entire time. i won't be coming back here again.

sooooo 2 weeks after my oil change, there's a huge puddle of oil under my car in my driveway. i can't drive it at this point, it needs to be towed. i make an appointment to go back to sears, which i'm completely dreading due to my last experience. but they need to fix whatever they broke. i make the appointment online and 4 days later the appointment get's cancelled because online sears thinks i needed to come pick up the service i ordered for my car... pick up an oil change...? are you kidding me? stupid, i'm done!!!"
430,negative,"avoid at all costs!

i'm not a car enthusiast by any means and when something goes wrong with my car, it's the biggest headache. my dad owns a kia and he brings it here. he's also brought my dodge caravan in as well for service. we haven't had a problem with them before besides them over charging, but this time was unacceptable. 

for the past few weeks, i've been hearing a loud roaring noise in my car. i called kia service and i tried to describe the problem to a guy name cory. he told me it sounds like an exhaust problem but i would still need to bring it in for a proper diagnostic. i brought it in at night for an appointment in the morning. me not knowing anything about cars and telling him that over the phone, described the problem on the key drop off envelope. they ""ran the diagnostic"" and determined that it was the muffler than needed replacing. when i picked it up and paid, as soon as i drove off the lot. the problem was not fixed at all. the only thing that changed was i was in the hole nearly $600.

i called back because they mention on their invoice a 100% satisfaction guaranteed. i mentioned the issue was not resolved and that it would need to be looked over again. i brought it in last night and they ""ran another diagnostic"" claiming it's the wheel barrings that was going to cost another $500. so we are putting an additional $500 dollars into a van that only has 62,000 miles. when cory called my mom on the phone to tell her what the problem was and what it would cost to fix it, my mom claimed the problem wasn't fixed and he said the car came in with an exhaust complaint. but i remember telling him on the phone that i couldn't determine what the problem was because i know nothing about cars. it was their responsibility to figure out what the problem was when they ran the diagnostic. he told me on the phone that it could be the exhaust so i took it on his expertise that they would be able to fix it. it wasn't my job to determine what was wrong with my car. i described the problem to my knowledge and it was kia service that is suppose to determine what was wrong. we are very very dissatisfied with this experience. this place will scam you up and down out of your money without fixing the problem the first time."
431,negative,"i have been a customer of christian brothers for a few years and have been  satisfied with the service that they provide my 3 cars.  however, this am i called requesting an oil change for my 2017 honda crv.  they could not provide me an apt until 7/12.  normally, this would be o.k., however, i explained that my engine light just came on last night and i needed it done by next monday (6 days from now) due to a planned road trip the following tuesday. i was then informed that if i needed other services they could schedule me sooner, but not for an oil change.  i mentioned the fact that i bring 3 cars there regularly and could not help the timing of the check engine light and planned road trip.  i even offered to drop my car off for an entire day.  they still said no.  i guess they don't make enough money off oil changes, but you would think that due to my past history with the business they would somehow find 60 min. within the next 6 days (4.5 working) to fit me in considering the circumstances.

i ended up calling the honda dealership and they were less expensive for an oil change anyway, so i guess i will take it there.  however, i prefer to use mom and pop shops so i will find a new one in the area to service my 3 honda's going forward."
432,negative,"i do not usually write reviews but on this experience, i feel like i have to. 
i brought my corvette to fairway  service department to have them fix the excessive vibration on the engine between 1800 rpm and 2000 rpm.
after only a few hours, i was told that everything was fine and that the vibration was normal for a corvette and that they checked other corvette and said that they found it to be similar. they told me that there is no check engine light fault and that they can not do anything because they will not get paid.
i seriously doubt their analysis and asked politely to show me a corvette that exhibits the similar vibration. then, the mechanic name brandon suddenly explode. he told me that they cannot have me check the other corvette for some reason or another. they told me that if i do not trust them, i am free to go to other dealers and have them fix it. i was told that their job was not to satisfy a customer.  these people are lazy and will not do anything until the computer tell so.
so i went to findlay. they were able to find the problem without relying on the engine light and fix it. the issue was the drive shaft. there is no sensor on those. even gave me a ride to and from the dealership. this is totally the opposite of the treatment i got from fairway"
433,negative,"its been a while since ive updated this but... just wanted to let everyone know that i still have had no additional issues with my truck. i have 40k miles on it now, which i believe is about 6k more than when i took it to chapman.  ive pulled my 18000lb rv with it out to ca and back to vegas a couple times, as well as out to central az and back, as well as shorter trips.  ive gone up some pretty steep inclines with it, and have had no problems.  i'm so glad i didnt let them didg into my transmission and waste my money... anywhere from 1200.00 to 4000.00 according to them.  for the cost of 2qts of trans fluid, the shop i took it to save me the time and money that chapman was going to cost me... and they didn't even know it was low on trans fluid.  what a waste of a service department.  if you dont like having unnecessary work done to yiur vehicle don't go to chapman... and if you do, always get second opinions when they suggest high dollar repairs."
434,negative,"this is a week after purchase. worse place to go to buy a car. 2nd car i bought from them and all they sell are lemons. i bought a newer car 2015 subaru wrx and it was inspected by them before i bought. i brought it in to subaru to have everything check and carmax didn't tell me their is a giant hole in the transmission. the car should have been sold in the first place. this place doesn't care, they just want to push cars out. i called them and before i can fight my way to get a manager all i keep hearing is its covered under 30 day warranty. wtf shouldn't have been sold and the hole is so big it will take 3-4 weeks to get back from  subaru. i warn people now to have your cars looked at immediately  after purchase. this company is a joke and before i get that stupid message saying to contact customer care. i already have! save your money and go somewhere else. they offer to return it but no replacements to switch with and they make it sound like it's my fault and it's such a inconvenience  for them."
435,negative,"i have an older wrangler that was running fine.  i was told by me mechanic of a recall on the emission system.  i took it in and after they had it all day they gave me back the jeep with a receipt saying they had reprogrammed the cpu and inspected the converter and all was good.  the next day i got a check engine light.  i had it diagnosed at autozone as a low threshold catalytic converter problem.  i took it to my mechanic who said the converter was bad and needed replacement.  he also said he was surprised this didnt show up during the work heggs did.  i know it's a 19 yr old car and things will go wrong, but when it was running fine and i let the dealer have it for a day and then get hit with a $500 bill it makes me regret ever going there."
436,negative,"van chevrolet service is terrible.  our truck was originally brought in to replace the transmission shift cable that was covered under warrantee.  it took a week for the work to be done and when we got the truck back, the rear parking camera was not working. when they fixed the transmission cable, they disconnected the back up camera. we had to take it back in for repair (another 2 days).

i just took the truck on a trip and the cruise control would not work.  problem is associated with the prior repair. when they replaced the shift cable, the cruise module was disconnected. we made an appointment and dropped the truck off on thursday.  didn't hear anything by friday afternoon so i called to follow up.  after getting transferred to 3 different people, they couldn't find the paper work and would have to call me back.  after waiting until 5 pm, they called back and said they hadn't worked on it and it would be ready on monday.  keep in mind, we had an appointment for the repair on thursday.

it's now monday afternoon and no word on the truck.  i just called the dealer at 4 pm and was put on hold and then hung up on.  i called back and finally spoke to a person.  he could not find the paperwork but said he would have a service advisor call me.  i have waited for over an hour and still no call back.

i just want the vehicle fixed and returned.  i do not recommend this dealer for service and will contact another gm dealer for any future warranty or service work."
437,negative,"oh my gosh what a horrific experience. i took my car there because my transmission was slipping, the next day i called and asked to see when it would probably be done, he said come down after 1230. well i didn't make it down there till 3 o'clock. i walked in and he proceeded to lecture me on how to drive my car. i honestly think that's when they started working on my car. so an hour later around 4 o'clock he finally ,took me out to the garage where my car was, and it look like he was just finishing up. he told me that he was just topping off my transmission fluid making sure it was full.   there a transmission fluid all over the floor. i wasn't even a block down the street and learned that my car wasn't even engaging in gears,,, i heard grinding and it was slipping even  worse than when i brought it there. when i got home i noticed there were scratches on my car that weren't there before there was transmission fluid all over my floor mats in the front and transmission fluid dripping down the front of my car by the wheels both sides of the hood, what a freaking mess, hopefully all that went wrong was he didn't put enough fluid in and there was no damage. but it sounded horrible coming home. i honestly think no one has the mechanics license in that place. no one knew what they were doing. i would not recommend this place at all it was a horrific experience"
438,negative,"this place came recommended by my old mechanic, but after going there, i wont be back. one day took my vehicle in for an oil change, and within the first 5 miles after service, the check engine light comes on.   its still unclear what caused the light, but i gave them the benefit of the doubt and brought my second car in the next day.  
i asked for oil change with full synthetic and trans drain and refill  and install new filter.  they told me this car has no trans filter, and i tried to show them online it shows an external filter in-line on trans hoses.  even showed where and how to access it. they insisted it has no filter, and refused to look at my info i offered.  after done, i got home and looked at my paperwork, i see that they  don't listen to customers at all, as they gave me standard oil and not the requested synthetic.  also, on checking my fluid levels, i find that my trans is grossly overfilled which is just as bad as under filling.  wish i could recommend. they were fairly polite even in arguing my point on the trans filter, but thats the only reason they didnt get one star.  
by the way, after todays service, im totally convinced they did something yesterday to cause my engine light to come on."
439,negative,"*update* *****1 star because the day after my detail service, my car's transmission began failing and mechanics believe it was due to an inexperienced manual driver paired with a loosened bolt. *****don't waste your time/money on their detailing services. the automatic wash does 200% better. they had my car for over 24 hours and i spent about $300 on this crap job. they wouldn't give me any type of refund and wouldn't even reimburse me for uber costs. the only thing they offered me were car wash vouchers, which i am already a vip member who pays $40 a month for their best car wash services. and then i never even got the vouchers haha. the detail guys and the detail manager on duty were lame, didn't give a crap about my situation. i give 2 stars only for the rest of jackson's car wash employees. the desk girls, the automatic car wash guys and all the employees who dry the cars off and apply tire dressing, they are always smiling and pleasant. but detail department ruined my rating i'll be downgrading my car wash package and will never recommend business with their detail department."
440,negative,"we have a 2001 honda crv that we had the transmission serviced at expert transmissions.  they charged $100 for the transmission service and $79.95 for the trans filter\gasket for a total of $186.43 with tax.  we found out later in the day that a 2001 honda crv doesn't use a trans filter\gasket so we called back expert transmission, he said he hit the wrong button, he meant to charge us for transmission fluid, so if we come back in he'd give us a couple bucks back.  

called findlay honda and they said a transmission service would cost $119.95."
441,negative,"i took my 2007 accord there for an oil change and transmission fluid replacement, it was fine till they said all four brakes needed to be replaced, as i normally don't do that at dealers because it is expensive, went two different local shops and they both said my brakes are fine! auto nation honda said they were 20% wear when the two local shops said fronts were at 60% and the rears were at 50%, just tried to take 400 dollars for something that did not need to be done."
442,negative,"8 months ago i traded in my ram truck for a dodge charger rt so my family could be more comfortable specially my son that was about to be born when i got it. when i brought the new car they gave it to me and it already had 1000 miles and i told them it was not new and they said yes because that was the first time selling it and supposedly only drove by the owner of the dealer ship. after a week that i bought it i started noticing and having some problems with the stereo and back up camera so i went back to dealer and told them what was going on they told me to wait until i made my first payment so it could get check and get fix. so i wait time went by and i made my first appointment and then i took it to service well the camera wasn't working even after they supposedly fix it and i have videos of that! then i started having issues with the ac and the car started losing power, i didn't care about the losing power part but what really pissed me off was that it was super hot and the ac was not working and my 6 months old baby was in the car with me and i also have videos of that. everyone that know las vegas know how hot gets during this times and having a brand new car with no ac and a baby in there is super dangerous. i called them again to make an appointment so the gave me an appointment few days later but for every time i took the car to them they made me pay $50 dollars for a rental car, a car that wasn't even compared to what i brought from them. so they call me in because supposedly they fix all the problems and they made me drive with the technician guy well guess what that car wasn't not responding and working properly again. so they blame it on the stereo they said take the car and we will call you to bring it back once we get the parts. days went by and car turned on the check engine light i thought myself this is way too much so i call them again to make an appointment and they had it for service for 4 days again and their answer is that they replaced the pcm of the car, are you kidding me replacing a brand new car pcm and stereo??? so they call me to tell me that the car was ready i went and picked it up. car still not working properly and they just messed it up more because i started having troubles with the steering wheel. now they have it in for service again for the fourth time, i honestly don't want that car anymore because that car had problems since the beginning and the workers and manager acted like nothing was going on. i don't trust it and i don't feel my family or i are safe in it and they're not doing anything to help me! worst experience ever!!!"
443,negative,"let's actually tell what happened. after fighting tooth and nail about the problem which took a month and half to fix. car max solution was to take it back and put me in a older subaru. i don't see how that was a solution, i feel like it's a insult and buying a car that was shipped and looked at before purchase tells me how shitty your service department is. how can anyone miss a giant hole in the transmission. i will never do business with any car max and will always tell family and friends how horrible this company is."
444,negative,"1 hour time quote turned into over two, and my oil change and trans  service turned into a $1000 quote.  it's hard to find a mechanic you can trust, and the business had changed hands, and completely turned over staff from the previous times i had come in for service.  i ended up having the basic work done - oil change, transmission service, battery service, but left the ac up to someone else. the language barrier didn't help. telling me the ac compressor ""is froze"" meant nothing to me. i need a mechanic who can explain what's going on with my vehicle."
445,negative,"fcuk this place

literally a week after the 90 day warranty expired, the motor started violently shaking, the transmission shutters, one of speakers blew out rendering all audio and alarms useless(i'm in my 30's- never had the radio louder than half way turned up).

i'll be sure to let usaa who certifies san tan ford as a military friendly dealer about the fcuked car they sold me. 

oh and the service department charges $50 to run a diagnostic on the pos used car they sold me. 

they also claim it takes ford a week to send parts. it's 2016, amazon can get you a package in an hour.

i've owned 4 ford vehicles, this car will be my last ford and i'll be sure to let the ford corporation know.

it just keeps getting worse
my engine was shaking violently. when i brought my car in for an oil change the woman that received my car acted like it wasn't a big deal. after the diagnostic, service department claimed it needed a motor mount. said it would take a week. got no phone calls or voicemail when the parts came in. ended up taking three weeks to get parts. after they serviced my car. the engine now shakes harder and more frequently."
446,negative,"perfect location near campus and close to restaurants and shopping. the beds are nice and the bathroom is adequate. the toiletries are adequate but you may want to bring your own if you have sensitive skin. i stayed one night, on a college visit with my teenaged son. the desk staff was grumpy and not especially helpful but that didn't matter much. the food was not so great but we didn't expect much either.

the thing that made our stay a big challenge was the sound transmission between rooms. we had especially amorous neighbors and could hear every detail of their very athletic and vocal activities several times through the night and in the morning when they were in the shower. and i mean every detail, including their words to each other. needless to say, that made for an awkward night with a teen boy in the room and a really bad night's sleep. the most fun was when they showed up at breakfast. if you want to sleep or if you want a private get away beware of the sound issue."
447,negative,"if i could give them less than one star i would. have been taking this vehicle there for many many years, made an appointment to drop it off the next day. i waited over 7 1/2 hours to hear back from them, and then still couldn't tell me what was wrong. they then told me it would be 1000 dollars to open the transmission and diagnosis what might be wrong. that was not to fix it just to diagnose. mind you everyone else only charges about 85 dollars. then they were going to charge me to get my vehicle back to their shop, i never authorized it to be taken elsewhere. not only have they lost my longtime business but my entire families. and i will tell everyone i know to never patronize this business."
448,negative,"just relocated to arizona. scheduled an oil change  and also to have my transmission checked. i have an additional warranty due to having issues with my transmission. when dropping off my car i was told that they can do the warranty work but it would take 3-4 days because they are busy and i would have to pay for a rental. they would only provide a car for one day. seriously!?!? a known defect with a warranty and they want me to pay for a car? the guy must have said 3 or 4 times that they were the busiest service center in the area, that's why it would take so long. even asked for an appointment at a different time and was told it would still take 3-4 days and they wouldn't give me anything to drive. they will never get my business again and i will be calling the ford corporate office. they were supposed to wash my car after the oil change and that didn't happen either... must have been too busy."
449,negative,"after 50 miles the transmission they rebuilt is leaking everywhere!! since i did not drive the vehicle right after rebuild they will not honor anything! took no responsibility for any work done and i needed to pull the transmission and take it down to even be looked at? never again will i go there, i was warned by a friend and i should have listened!!! stay away at all cost!!!"
