rating,text
negative,"DO NOT TAKE YOUR CAR HERE FOR REPAIRS!! (I wish I could give zero stars) I was in an accident in April 2016 and I'm still hassling with them to get my car repaired back to 100%. It is now August 2016. I actually had to order a certain part myself after months of asking the status on said part. Fed up, I finally ordered it myself and had it sent to the shop. Weeks later no one had called me still about receiving the part. When I called they said they never got it. Many phone calls later they magically found it somewhere in the shop. Why did it take 4 months to get a part that I was able to get in a day?! Their warranty is also bull****. If you come back to them with any issues on repair, they'll just say that it's not their fault and accuse you of doing it somehow and not remembering you did it. Wtf?!?! Save your sanity and go elsewhere. I regret the day I ever pulled into this shop."
negative,"Thought this was going to be a five star kind of place. Trust these guys with both of our vehicles, and our parents vehicle.  First issue noticed...dad took car in to rotate tires...not rotated and paid for it.  Second issue...was told I needed 2 O2 sensors and a tune up to a tune of $1500.  We to my original mechanic and only had a small leak and was fixed under $300.  Not sure they are totally qualified or trustworthy now."
negative,"you offered me compensation for one of many lies. 
Tell you what, pay for the alternator that went out on me-Powermaster 140amp, the installation of the high end pulley on it that can't be removed, ($400 est)
 a high quality (TCI) reverse manual trans body. thats probably $350, transmission adjustment, and possible rebuild if it needs it ($100 probably but maybe more)
 a newer rebuilt 8 3/4 posi rear end or ford 9"" rear end ($700-$850) because this original    7 1/4"" rear end that came on the car in '67 and was built to handle 180 horsepower exploded on me. it was the original from 60 years ago and you left it on there and put posi on it?. who does that?  I don't know how it was done. intentionally or overlooked but it was a loaded grenade done by a man with no knowledge of performance vehicles or someone who wanted to make a fool out of some one. If it was the first guy, he would do what I'm asking below.

         just pay for a newer High quality drivetrain,(TCI reverse manual valve body, tranny inspection and possible rebuild, rear end that can handle power, have it installed and my reviews disappear and I will be a 5 star slinging madman. or pay 1/2 man. you really got me and I'm asking for a little compensation. If you have any honesty in you you'll do something for me because I was handed a junkyard dart with a paint job, shift handle and posi. Plus about the cheapest built small block crate motor you can buy."
negative,"Consider finding another transmission repair shop if you need your vehicle fixed properly the first or even the second time and in a timely fashion. Family member was out of state for extended period of time, so we volunteered to help pick up their vehicle after transmission repair. After over 3 weeks of being in for transmission rebuild,  picked up vehicle only to have problems the next day. Would not go in reverse. Took vehicle back to All Pro. Picked vehicle up again after a couple weeks, only to have a leak from transmission and given excuses for the leak. One more trip to All Pro. After not hearing anything 3 weeks later, was told vehicle would be delivered to our house since we lived in west valley.  Another week passed, no vehicle delivered, called and again told vehicle would be brought to house by tow truck or Jim, himself, would personally drive vehicle to our house. Tow truck dropped off vehicle, unfortunately while we weren't at home. Came home to find vehicle would not start, dead battery. Not a surprise since vehicle sat at repair shop for 5 weeks. Now the waiting game to see if any additional transmission problems arise after driving vehicle"
negative,I made an appointment 14 DAYS in advance to have my check engine light (PO4E3) Crankcase Ventilation Sensor taken care of and oil & filters changed and they didn't take care of the thing I waited 14 DAYS to have done which was take care of the Check Engine issue. I could have taken it anywhere to have the Oil Changed in a matter of hours but I had to wait 14 days to get it done. They told me that I had to bring it back for the check engine light. The part that I had to leave it there for another day really upset me. When I went to pick up my truck and talked to Fernando the service writer and expressed my concerns his body language told me he just wanted me to leave. He asked for my phone # and said he would have the service manager call me. I never did receive a call.
negative,"I was hopeful that this place would have honest mechanics being that many other places do not. We needed 4 things done,
tune up, oil change, check engine light was on and we need freon.
First went to Auto Zone for check engine light, they said we need a new gas cap. 
Went here, tune up, oil change done, so we think. Will have another mechanic see if the spark plugs are new. Then came the estimates. 
Check engine light is on because the canister behind the gas tank needs to be replaced..... $180.00. They need to replace the fan for the a/c in order to find out what is wrong.... $150.00. Obviously we declined they're made up problems.
Picked up the truck, put the new gas cap on, a few miles later the check engine light went off. Unbelievable how these mechanics try to rip you off. Thanks Jimmy, we won't be back!!!"
negative,"I'm updating because when I thought my experience with pinnicale  Nissan couldn't get worse it got a lot worse... I'll try to make it as short as possible even thought it's been total hell the last 8 months with them. I called them to see what my full balance for the car was before I made my first payment and found out they added on $800 the 3rd time I sign the papers knowing after sitting in there for 7 WHOLE HOURS (on just one of the days I was there) I was tried and added it intentionally, these people are terrible and have no morals at all. THAT'S NOT ALL. I also paid $2,000 for a 2 year warranty but they only gave me a 6 month warranty... Are you kidding me? A 6 month warranty for $2,000? So I called to talk to Jeremiah, saying it was Arts fault but he quickly told me it was his fault and he knew he did it. I simply asked him why he wanted to screw me over and he repeated every time I asked ""Well why'd you sign it?"" ""I sure wouldn't have."" I just wanted to know why but he couldn't tell me because they knew they did it and meant to. He repeated those words as least 10 to 12 times, no joke. This child of a man is the manager of the place. These are the people they have running this Nissan location. Which is the worse in Arizona if not anywhere. So Anna replays back to my first review saying she would help. I called to tell her they charged me for the car tint and Tex paint that wasn't on the first contract but they deleted that contract so they could charge me more. I clearly didn't get the tint or any paint on my car so I told her since she ""Want to resolve this problem."" If I get the things they charged me for they won't even have to take it off the payment and I'll drop it. But after fight with Ana for 8 MONTHS she did nothing for me and told me i would never be happy so they couldn't help me. Worst experience of my life and even after calling corporate  7 times nothing was done they could only suggest pinnacle Nissan called me and fixed the problem but they never did and didn't care. IF YOU WANT YOUR PROBLEM FIXED the only way is to CALL the BBB! I threatened them with it but they never did anything so I called and a 8 month nightmare was over in a week in a half after calling BBB. Just call them and you'll most likely get what pinnacle Nissan never planned to fix. They will also sell you cars that are rusted from the east and when your muffler breaks after only having the car a couple of months they will try to charge you 1,500 what a joke......
And these people that comment on these saying they are there to give ""top-notch service"" are full of it. I gave them pictures of text messages like they asked and everything else and I still had to call the BBB to force them to give me the money back they stole from me and not a penny more, nothing for the months horror with them. Please pinnicale Nissan... Actually do what you say and you might have a chance to be a respected business one day(probably won't happen), people aren't all as stupid as you think."
negative,"Time too find a new mechanic this Rebel Auto use too be great ..now they have these new services advisors .. it seems too me the new advisors keeps giving me the run around with my car ..why 4 ,5,6 ,7,8 times this transmission part out that transmission part is out they call me too authorize $490 too clean it then call me again a $700 too fix that part of the transmission Then  call me again  too authorize a $1400 another problem with the transmission .. called me again they say I need a new transmission $2500 ...don't get why I kept getting the run around it seems too me this Rebel Auto don't know what they are doing any more when it's a big job like a transmission fix or major engine fix .. I say this company is out too take your hard earn money and lie about what needs too be done  u won't see me go there no more and I was one of yr best customers... before I know it Rebel Auto would be calling me up just for me too authorized a $50,000 dollars too fix my transmission  .. normally I get a car checked out They find the problem & fix it right away what a joke"
negative,The only thing honest about this place is they're honestly a rip off. I took my 2010 Jaguar XF there for a simple oil change and to have my engine service light reset so I can get an emissions test. They charge me $180 for a full synthetic oil change! High-dollar filter that he didn't even know the name brand of. Chris behind the counter was very friendly as he had no logical explanation for an oil change costing that much. Chris told me that that was the only option for an oil filter $80 as I'm looking online and you can get a top-of-the-line Fram for $25 they must have poured liquid gold in it for oil as I watch the Tech pour in Quaker State oil from an already used container. I took the car to another shop two days later and have the check engine light cleared for free and after the drive cycle I will be going to have emissions completed today. Thanks Chris for the best oil change money can buy!. Needless to say I would never go near the shop again. 0 Stars
negative,"This place is horrible.  My transmission started having shifting problems.  I did my research, and thought I knew what the problem was.  I figured it was a pressure sensor.  Drove around this am looking for a reputable shop.  Unfortunately, I ended up at this hole in the wall.  He starts telling me that my transmission doesn't have the sensor that I am referring to.  Hah!  Wrong!!  He tells me it's a mechanical problem.  I advise him that we pulled a switch to bypass the sensors, and it shifted.  He tells me that is only because we bypassed the TCM.  Regardless, it shifted with the fuse pulled, so NOT LIKELY MECHANICAL!!  Then he takes me out to the shop and shows my 5 pulled transmissions all lined up, and tells me that it happens often.  I laughed and told him he should not have showed this to me.  All it says is that he'd rather charged $1500 to rebuild a transmission on what should have been a $300-$400 repair.  I walked out.  Took it to AAMCO.  $350 later and a new sensor and my jeep has got her shift grove back!!  Avoid this place like the plague!!!"
negative,""" Crooks"" stay away from these criminals. Had my truck towed for transmission problems. They quoted me $4800 for a new transmission ( of course I needed a new transmission ) I called the ford dealer and over the phone they quoted me $3800 for a new transmission. I call Wilhelm back and they said ""hmm that's strange"" so I told them not to touch my truck and they said well we already took it apart and charged me $380 for what they have already done. The new shop said it was never opened at all because it had the original dipstick plug in it from the factory. Please do not go to this shop they will rip you off promise! Buyer beware."
negative,"Our day started with the van being an half hour late for pick up, when it did arrive the driver was very rude to the people in front of us who started to board the van before he got to the door. once inside the van the air wasn't on and when asked to put it on he snapped it on with attitude like we where bothering him. there was no stop at the Las Vegas sign or tour of Vegas at all. we arrived at the terminal and where given our tickets and arm bands and onto the big bus. this driver was great he gave lots of good info on our drive to Hoover Dam. After our tour of Hoover Dam  things again started to go downhill, we had people that did not come back to the bus on time and that held everyone up. this is when we also found out that the driver had another assignment at 4 so things need to get going. then it was off to lunch where again we where held up as the people getting helicopter tours where late getting back. then we went to the chocolate factory and catus garden for a quick 20 min stop. Then we found out we had to change buses because of his assignment at 4. so at 3.30 we changed buses, as soon as the new bus pulled out of the Luxor hotel there was a loud clunk and we had no transmission. after waiting for an half hour many of us decided to find our own way home. my  boyfriend and I knew that if we got to Caesar's Palace we could grab a shuttle to Trump Tower. so on we embarked on a 30 min walk to Caesar's palace. to say I am very disappointed is an understatement, I  tried twice to contact the company on this matter but a week later they still haven't gotten back to me. what was planned to be a stress free 8 hour tour ended up being very stressful and when you figure we left the main building at 10 and was back in Vegas at 3:30 wasn't even close to the planed 8 hour trip."
negative,"So after calling around trying to find a shop to rebuild my transmission I decided  to go here because they quoted me $1295 and an additional $300 if my servo pack was bad which was in line with what other shops had quoted but they offered a 3yr warranty.  After they towed it in and took it apart they called me and told me it would be $3400. So I went in to see why. Well because they are scam artests! I was told the discoloration on my torque converter from where it was factory welded was because it got hot, that the grease smudge on my pump was discoloration and it was bad also, and that one of the servos had damaged my case and it was also bad. After arguing about the price they told me they could fix the case and it would be $2800. The case needing to be fixed is standard in a rebuild for a 5r55s, the standard rebuild kit comes with the parts to rebuild the pump, and a torque convertor is standard  with any reputable rebuild. I mentioned getting a used transmission the shop foreman tried to tell me there was a $350 charge to flash the computer to the car. Totally  unnecessary.  So after calling around I found another shop that would do it all for $1650 and told them that. They told me it was $405 to get my car back and they would just do it all for $2000 so I didn't have to take it somewhere else. At that point I didn't want them to touch my car. I don't trust them with an oil change. I have a pending dispute with the Better Business Bureau hopefully I can get my money back. But I would recommend anybody and everybody to stay far away from this shop. I'm willing to bet the good reviews on here are from friends and family. Also I asked to speak to the management and was taken to the office to speak to the formans wife.  That was pointless. I hope this shop gets shut down with there predatory practices. They will get you in the shop and then run up the bill hoping you don't know any better. It's a $405 mistake I won't forget."
negative,"Don't bother making appointments online, arrived for my appointment and i had to wait 3 hours for an oil change! After it was all done i was told i had a transmission leak. Which they showed me and their was a leak. And quoted me $1,000 to fix, (not the first time they do this to me) i took my car to my mechanic for a second opinion and said theirs oil in pan because they spilled oil all over. Smh! 

Moral of story. If you're a woman they will take advantage of you."
negative,"I had the worst experience ever with extreme extensions. After I met her where she was 20 minutes late for the appointment we decided a date to get the extensions and on the day off she said her car won't start so she sent me to the girls home. It was in the basement, The girls did a really bad job it was so dirty the needle that she use did not look safe. I was very disappointed I came back and told Juliana about my experience and I told her I also wanted to add some more hair.  She did not honour the promise of 30 day guarantee for the hair and neither did she give me a receipt for the transaction. Everything was on email and she promised me to give me a receipt... But then she stopped answering my calls and messages. It's not legal for any business to not give receipts if they've charged taxes. When I complained about the hair she said I have fired the girl you can do what you want. But you can call her and talk to her. I said but I paid you and she was your employee she won't answer my calls. Juliana did not care. I have all this in my text messages.  I really do not recommend her to anyone do not use the services.  They are clear scam I lost money you guys don't do that ."
negative,"This guy Ken is a Crook!!! He Charged me $3000 to put a junk yard transmission in my car. I drove it 2 days and it would shift. Had it towed back over and Ken wasn't nearly as nice this time. Told me the trans would need rebuilt !!!! WTF I thought I paid you to rebuild it I guess not, I paid $3000 to get a used transmission from the junk yard installed!!!!! The guy in the shop told me that's normal..? Needless to say 3 weeks later my car came back to me with another junkyard transmission. How can be a legitimate transmission shop when you can't rebuild a transmission!!!!! Beware  before you take your car to this guy Ken!"
negative,"If I could give this place negative stars, I would. I have had my Fiat for just about two years now. I got it brand new off the lot. One day my check engine light comes on and I take it in to get it looked at by Mark. He said nothing was wrong with my car and sent me on my way. A week later it comes on again & this time my car is having trouble starting. So when I take it in again he has some bulls*** excuse like there's dust (blah blah blah). A week later it comes on again & this time my battery dies in a parking garage and I have to get it jumped. They replace the battery and say ""okay now everything is fine"". Now, fast forward to today, in total I have been here 5 times in the last month and a half. My car is not being fixed & they don't know what they are doing. My check engine light has come on again and my car never starts on the first try. I called the manager about the situation and he never called me back. They are not wanting to help me and this car is hazardous. I have broke down again a few days ago and when I asked to get my car looked at they are too busy. This is a horrible company that does not care about you after you buy your car. I HAVE STILL NOT BEEN CONTACTED BY ANY MANAGER. It is making me want to go to corporate."
negative,"Terrible company overall. The only good news: So far, on day 5 from getting my car back, transmission seems to be fixed. I am one to hardly ever complain, however, the 4 weeks that my car was at CofC was a disaster. During the first two weeks of my car being there, and some poor communication on where my car stood in getting completed, we were given several stories of parts being lost, ""drilled into wrong"", angry employees leaving and possibly ""sabotaging"" parts, an employee ""leaving on his deathbed due to cancer"", and day after day being told ""it will only be another day or two"" until it was ready. We lost faith after the first two weeks with this local shop, only for the nonsense to continue with the GM-Mr. Jody Preston when we brought our concerns and wanted a significant discount. Needless to say once we shared our concerns, we were laughed at when asking for a discount, made to feel ignorant and even were bullied when GM declared that he was ""wondering if we even had the money to pay to get the car back"". During the last conversation we had with GM he hung up on us blatantly making us aware that this company and owner, Fred Bowen do not care for its customers. After A LOT of work was done on our end, the only discount that the GM and customer service rep agreed upon was to reimburse for half of the rental car rate we ensued. Customer Service rep listened to our concerns over 45 minutes and agreed that our ""story sounds terrible and just BAD"", however the final say was up to the GM and the owner ""will probably back up his GMs"". I highly recommend NOT using this shop for your car care needs."
negative,"RE: Chapman Hyundai on 9th ave Bell Rd. in Phoenix.  I give you ZERO stars and I truly hope someone there will take this to heart.  I am also writing a complaint to Hyundai Executive Corp at 10550 Talbert Ave. Fountain Valley CA 92708.  On July 4,2006, I bought an 07 Entourage (minivan), by 2009 the check engine light was on all the time.  I had the van in several times for some small warranty covered repairs and some big repairs not covered by that ""fabulous"" warranty.  Every time it was in the Chapman Hyundai service station, I asked for the for the engine light to be checked.  The last time I was there 1 1/2 to 2 yrs ago for a big costly repair, I was told that Entourages have the check engine light sensory problem by a lady who worked there and picked me up in the service entourage and her check engine light was on.
Now, it's time for my entourage to go in for emissions.  On the AZ MVD website it states the #1 thing that will fail your vehicle is the check engine light being on.   I went online and searched Hyundai entourage and check engine lights.  TONS of negative reviews about this.   While on the Chapman Hyundai website, a chat box came up and I asked about fixing this problem.  The rep scheduled me an appointment at 2pm on Tuesday 6/24.  I asked if there was going to be a cost because there shouldn't be ( I asked to have this fixed too many times under warranty), the rep said she would check and get back in touch with me...days went by and no response. I got an email confirming my appointment but didn't say with who.  I went at my appointment time, NO ONE acknowledged me even though all the employees were there and I was the only customer.  I had to bang my keys on the counter to get some one to even LOOK at me. By this time, it's 2:09.  The service coordinator Jaime, who assisted me the past 2xs I was there and I specifically told her about the check engine light came in to asked how she could help.  At that time I realized there was no communication between the chat assistance, the email rep and the service dept.  None. I once again told Jaime the engine light was on and I need to go to emissions and I will fail.  She had the balls to tell me it was going to cost $85 to diagnose the problem.  I said to unhook it or turn it off so I can pass emissions.  For 5  years they told me it wasn't a problem but now my warranty is over and i have to pay.  They blew it off for 5 years and now want my money.   I turned around and walked away.  The Sunday before, my parents and their neighbors were talking about buying a new car, the neighbor was interested in a Hyundai, I called her when I got back into my entourage and told my experience and suggested neither one go to Chapman Hyundai or even buy a Hyundai at all.  They were tossing back and forth a Hyundai or Toyota.  I hope I swayed both sales. And in the next year, I'm going to need a new vehicle that just stopped me from being a return customer. 5 years of ignoring me.  Just because I am a little female, does not mean I don't have a BIG FREAKING voice.  I AM MAD."
negative,"Firestone decided to give me a late response and solved nothing. So here's a repost. 

I went into the Firestone on Rock Springs to get a simple promotion. It was a special on an oil change that gave a discount on new wiper blades as well. I had been to Firestone before to replace some times and a few oil changes beforehand so I figured things would go fine. After my oil change, I noticed a rather bad oil leak in my car. So I brought it back in. I was told that this oil leak is just a coincidence since I had an older car (1998 Honda Accord) and a lot of the parts were old. What Firestone didn't know was that I bought this car from a mechanic who replaced a good amount of things under the hood. It's not a coincidence. Deciding to place some trust in them, I agreed to have dye added into my car to find out just where this leak was coming from. I also asked if the drain bolt was secured and was told yes, no issues. After waiting the 5-7 days as requested to, I brought the car back in. Apparently there were multiple leaks and I needed to replace the oil pan, coolant and crank system, the transmission and all this other stuff that would add up to $2600. I already felt like I was getting the run-around. Out of the two visits I asked if the drain bolt was fine and was told yes, no issue. Also told my tire pressure was good (Which later at another shop was told differently). I took my car to another shop called Zenith Auto and IMMEDIATELY, they noticed oil leaking at the the oil drain plug and replaced the drain plug crush washer. It was $31 to replace that piece and stop the leak. I went back to Firestone and confronted them about this. IMMEDIATELY I was given a refund (which to me means they knew they messed up.) but never did Henry, the man I spoke to 3 times, admitted fault. I asked if the washer was normally replaced during an oil change and he told me only if it has to. I didn't buy that answer so I called two other Firestones in the area and both told me they would replace the washer when doing the oil change. I was lied to. Multiple times. Henry, and Firestone, have no integrity. I wasted 2 weeks with them to find out such a simple thing had gone wrong. If they just admitted that they messed up, I would have been alright but no.. Henry continued to lie to my face about the issue. 

And of course, the claims specialist who I have been talking to takes 4-5 days to respond to me. I had to take all action on my own. 

By far one of the worst experiences I ever had anywhere and I would not recommend anyone to go here for any type of service unless they feel like getting lied to or swindled.

5/25/2018, 1:34 PM

Yea..."
negative,"I've been using this Midas shop for over 3 years without a problem.   They  always been up front with me explaining whats wrong and fixing whatever problem quickly and reliably.  
Over the summer I had my car towed to the shop with engine problems.   It took them four days to diagnose, and told me I needed new spark plugs.  They had my car for 5 days just to replace the plugs and get my the engine codes to clear so my check engine light would stay off.
Easy fix I thought.   Two days after the fix the car was still having issues, so I replaced the coil packs and plug wires myself.   This seemed to fixed my problem with only an occasional engine hiccup which I was comfortable with owning a high mileage older vehicle.
I brought my car in for emission testing and it showed an engine code failure. The technician thought it was strange since my check engine light wasn't on so he ran the test again and told me that the bulb was probably burned out. Once again older car, I can see that happening.
Decided to bring my car to another shop on recommendation to fix the problem, and upon removing the instrument cluster to change the engine light bulb, THERE WAS NO BULB.    The Tech at Midas REMOVED the check engine light bulb so I it would seem like my car was fixed.
They just lost all my business.    Sorry Tony."
negative,"I recently had my oil changed at Auto Tech.  I was hopeful with all the great reviews on here, but my experience was very disappointing.  Here's my top 3 reasons why I don't like this auto shop:

1.  NOT  Honest
2.  NOT  Accurate
3.  NOT  Professional

They weren't honest with me, because after my oil change they said I needed a new air filter & all my fluids ""washed out""  (fluid for transmission, power steering, brakes, etc).... and they estimated the cost of that would be $300+

As a young woman, I know that some repair shops take advantage of people... so I told Auto Tech that I would consider the repairs, but won't do it today.  So I went to Auto Zone to buy a new air filter (they'll install it for free), and when the Auto Zone employee removed my old air filter he said it looked BRAND NEW!  He showed it to me, and the only dirt on it was from the filthy finger prints that the Auto Tech mechanic put on my air filter!!!  Then he checked all my fluids and said they look perfectly fine, so the $300+ fluid wash out that Auto Tech recommended was COMPLETELY UNNECESSARY!!  I'm so glad that I got a second opinion!

With accuracy.... Auto Tech wasn't accurate in something as simple as their bookkeeping.  They record your car's mileage, and they wrote down 4,000 miles MORE than what I actually have!  It's a simple error, but it just shows how this auto shop doesn't pay attention to details.

I don't think Auto Tech is very professional either, because as I was waiting in the lobby for my car's oil change, I could hear the mechanics talking very loudly about offensive crude topics.  I don't care what mechanics or anyone else wants to talk about on their own time, but they should be aware of this when it's within earshot of customers.  Also, I know that some women may be offended by the way the manager calls customers ""sweetie"".  Personally, I'm neutral about it, but I know some women see it as disrespectful when they should be saying ""ma'am"" instead.

Overall, Auto Tech is encouraging customers to have unnecessary repairs done, and their mechanics are filthy with how they handle your car's parts.  My air filter not only had dirty finger prints from their mechanic... also, Auto Tech didn't put the air filter back into my car correctly!  There's a clip that holds it in, and they didn't secure it.  That's careless work - unacceptable."
negative,"I was having issues with my 2013 Nissan Altima, it was driving strange and stalling at times. I brought my car to the service department for an inspection and was told the issue was with my transmission that would need to be completely replaced for $5,000!!!!! Joey in service told me based on the condition of the transmission and fluid he is not surprised this happened as I did not properly maintain my vehicle. I quickly began to research this as my car has 70,000 miles!!! I work for a car rental company and more than understand the importance of maintaining the condition of a vehicle. I was SHOCKED to hear this and disturbed at the way Joey presented the news to me. 

I quickly began to research and found people all over the country that have been having this issue on all types of Nissan products, even after replacing the fluid. Also, Nissan is WELL aware of these situations but it does not seem to be a priority for them to assist their customers. I did call and file a case with Nissan Customer Care. After almost 2 weeks of paying for a rental car, while my car sat at the service center, I got a call from customer care today. They have offered some financial assistance with the repairs but again no explanation of how this problem happened in the first place. MY CAR IS LESS THAN 5 YEARS OLD WITH 71,000 MILES! Nissan is ok with selling vehicles to people knowing the transmissions are not built to last the life of the vehicle. That is unacceptable. 

Today I spoke with Joey in service to discuss the final prices of repairs so I could decide if would be able to afford my portion. When I called he told me he was confused by the entire situation, quoted me a different price for repairs and when I tried to ask more questions he dismissed me telling me ""not to worry about that right now"". When I tried to explain what Nissan Customer Care had told me he would interrupt and tell me that ""he will get paid either way and he is not worried."" He told me this about 3 times before I explained my frustration that no one seems to care about what I have to pay for something that should not have happened in the first place. After dealing with this situation I am going right to the corporate fleet department of my company to inform them they should reconsider their relationship with Nissan all together. 

I can not even continue to explain the amount of stress and pure anxiety this situation has caused and how disrespectful and dismissive the service representatives have been. I will never purchase another Nissan vehicle again and will advise others to do the same."
negative,"You'd better shop around.  I initially went there for an inspection but didn't have the registration yet.  He hunted around for a little while before giving up.  Maybe they're normally exorbitant, but I have been to several other excellent garages who charge 20/tire to mount, balance and rotate tires.  This garage will charge you about 37/tire claiming they will change out valves clean the rim, mount, balance rotate blah blah etc.  When I got there to pick up the car they said they didn't change the valves because I had tpms.  Basically they're charging an extra 17/tire to ""clean"" and prepare the tire for mounting.  I don't see the value in that.  God forbid I actually went there for my an inspection.  On a positive note he did give me a price of the service in advance and my schedule didn't permit me to make another appointment around better garages schedules."
negative,"I have to caution anybody going to vette culture in hopes of saving you the money and the bad experience that I had to suffer. I spent a fortune there rebuilding and upgrading my engine on a corvette z06 and ended up having to pay another shop another small fortune to fix all the problems they caused my car. They told me they stood by their work, but when it came time to fix their mistakes (which were significant and many) they were very rude and told me to go to another shop, they won't fix any of it under warranty or I could pay them again for the same job. Keep in mind this was not long after the original work, some issues the day I got the car back and the rest in less than 1200 miles. 

 I bought a corvette from a buddy of mine that vette culture had done some modifications on. I went back to vette culture to have them do a major engine rebuild and upgrade. To make a long story short it's been one problem after the other from the time I dropped it off til now. I spent a small fortune trying to have the car built to be able to race when I want, and daily drive when I want. The owner and his service tech made me many assurances that the car was going to be built well and they stand behind their work. 

When you see ******** that means the long version is ahead..... and it's bad and it's dramatic and it's very expensive.

THE ISSUES: 1-Time. They said it'd take about a month. It took over 3 months
                       2- Surprise charges.  A couple thousand dollars more than we agreed
                       3- The car ran like garbage for unless warmed up for several minutes
                       4- Massive overheating after assuring me the $800 radiator would be enough
                       5- The car failed to start regularly until I pushed the start button multiple times
                       6- Major oil leaks after less than 500 miles
******************7- Standard oil change. Way overfilled the oil and made a huge mess for me.
THE ""SOLUTIONS"" from vette culture
                      1- It was the machine shops fault it took so long. Had nothing to do with us
                      2- They split the charges with me so I was only out an extra thousand bucks
  *************** 3- ""That's just the way it is now that you have a built motor""**************  
   ***************4- ""We can try to fix it, order these parts and we'll try it out""***************
*****************5-""Its just the fuel pump needs to prime more, can you live with it?********
*****************6- Lied to me or misdiagnosed a ""brake fluid"" leak with a $1500 quote to fix it

I ended up going to a real performance shop with actual skilled techs and paid them to fix all of vette cultures screw ups. 

LONG STORIES MADE SHORT FOR 7,3,4,5, and 6 issues.
7-OIL CHANGE BOTCH- the tech had just learned about all the mistakes he made and then had to change my oil. I was leaking oil all over my garage when I got home and called and told him. (no joke) He told me he must have over filled it and told me to simply disconnect my methanol injector, disassemble the air intake manifold, pop off the filter and clean it in my back yard. He didn't have time to put it back on the lift. EITHER A: HE PURPOSEFULLY MADE A HUGE MESS FOR ME OR WAS UNDER QUALIFIED TO CHANGE MY OIL. You decide
3 I paid another company to dyno and retune it. They found a dead map sensor and whats worse is that the computer factory warning and check engine light had been MANUALLY TURNED OFF TO HIDE IT. After another $1200, it runs great right on start up.
4. Heating issue- they didn't have the parts when I showed up for the appointment and wouldn't return my calls . Luckily, this is why I found the other shop. 
5 Non Starting- they put in a bad meth kit that was leaking into my engine and flooding it.  Tons of $$$ later..... it starts fine now.
6 The same under qualified tech told me the oil leak was actually brake fluid from my master cylinder for my clutch and gave me a $1500 estimate to fix. I had 2 other shops check it out and both confirmed it was oil leaking from my rear main seal and my timing cover gasket (both were brand new from the build) I told the owner what was going on, and got them to agree it was in fact oil from these spots. But once I told them I had to waste more money at the other shop to cover their mistakes and reminded them of their promise to stand behind their work, they told me, ""go to your new shop if you like them so much, or pay us again, I'm not fixing anything under warranty now"" I took their dirty looks as I walked out the door. I emailed the owner a longer story of how his tech botched everything and how I tried to give them the opportunity to fix it first. He left me a voice mail saying he didn't know all of that and wanted to talk more about it. hoping he'd make it righ I called back twice, but that was over a week ago. He must have changed his mind and now I'm forced to write this review. I really wish I never would have stepped foot in there."
negative,"So rude! I was just down there tonight needing them to hook up my car to their little computer so I could get the code for my check engine light...takes literally less than a minute. I stood there and stood there while 2 mechanics just completely ignored me. I finally spoke up and asked if they could get me the code for my check engine light and one of the guys said I would have to go inside. There was an older man with long, white scraggly hair inside and I said I just need to get the codes for my check engine light. He looked at me like I was crazy and said ""we can't do it tonight, we're swamped."" I was like ""you can't take a minute to pull the codes for me?"" He said ""no, you can bring it back in the morning."" I said ""uh no"" and walked out. Unbelievable! And it was just the way he talked so rude to me. I went down the street to another mechanic who actually looked busier than Pep Boys and I was in and out in about 3 minutes. Welp, I won't be returning to Pep Boys with my business and I will tell my mom and son to do the same. But I guess by the way I was treated they obviously aren't worried about keeping customers."
negative,"Took our car in today for a smog check. The car was running so mileage could be checked & documented. There is a dummy light on ""check engine"". Hooked up to scope got the diagnostic code and what that specific code means. The car failed. Which they knew it would fail given the "" check engine light"" was on. So knowing it would fail at the 1st step of checking mileage, given the check engine msg. was on. They proceded with hooking it up to the scope. Charged us $28.00. Once we get the code fixed, they do NOT give you a credit to run through the system again. If we were to go back to them they would charge us the full fee of $28.00. Unfortunately, we went through this same problem with them a while back different vehicle. Our bad for not remembering this. We really feel cheated. Remember to check your dummy lights before getting smog certification performed. If you have an error message go to an Automotive repair shop to resolve first. This is VERY FRUSTRATING! Feel cheated. Obviously, not a customer service shop."
negative,Will never use again! We had been a loyal customer for years. Our latest experience is our last. We brought a car in that was shifting poorly. They said the transmission was bad so they put in a used one. They put it in and said that it was worse than the first one. So they put another transmission in and then said that this 3rd transmission was bad as well. Then they said they could not work on the car anymore because they were not making enough money on it (the labor was $1000 and the used transmission was $450). The car was at Budget Transmission for over 60 days. I took it to another transmission place and they replaced the transmission computer and it works fine (this cost $325). So Budget Transmission cost me $1775 for a $325 fix! and had me without a car for over 60 days.
negative,The owner here is so cheap! They pretend to hire you and make you work but never pay you! The place is nasty and the people gossip about each patients. Devices are not sterile also that causes transmission of infection. I don't recommend this place to anyone.
