,rating,text
395,negative,"this place is horrible. i took my car into get a routine oil change, and the sound system inspected. they were able to do the oil change, and obviously try to upsell me on everything they felt needed repaired. they even told me that i needed the transmission fluid flushed, even though i had it done three months prior at another dealership. as for the sound system inspection, they had no idea why the stereo wasn't working. the representative told me that they would only be able to figure out the issue if i pay them another $200.... mind you i was already around $300 and with no answers. i ended up cutting my losses, and taking my car to a local car audio repair place. the representative told me that this repair is extremely common on my make and model of vehicle, honda accord. they were able to make the repair in a few hours, and it still cost less than what the dealership wanted in order to ""investigate the issue"""
396,negative,i recently called asking g for a quote regarding to get my transmission. over the phone they quoted me 169.00 for everything including filter. called again to verify the cost friday morning. it was the same price. i took my truck in friday afternoon and they told me over 440.00. i was astound was told phone quotes are different the the actual looking at the truck. i didn't get my transmission drained.
397,negative,"update: another month running with the transmission that chapman tried to tell me needed a major repair.  i recommend to anyone using chapman for service, that if they tell you you need a costly repair, don't believe them.  take it to another shop for a second opinion."
398,negative,"unfortunately,  this review is for the location on 36th street and thomas but they aren't listed.  took my car for a transmission fluid exchange,  they ignored the sticker on the hood and used the wrong transmission fluid and now i need a new transmission.  going through the claim process and a week and a half later,  they are still dragging their feet. i have been without a vehicle and in the 9 days,  they have only called me once and that was to introduce himself.   when the dealership tries to find out what is going on and the status,  they get very defensive.  i will never take my car back to firestone."
399,negative,"i had been here a few times recently to get oil changes in both of my cars. so when my check engine light came on in one, i took it to them. from the earlier visit, they told me i needed new drive belts. so when i went in i said go ahead and change the drive belts and find out whats up with the check engine light. they said no problem, and sent me on my way. cool. for those of you who dont know, theyre only open mon-fri, 8am to 6 pm. so 5:30ish rolled around and i still hadnt heard from them, so i called. they said they did an inspection and i need new drive belts.... uh... yeah.. i know. they said they also found what was wrong with the check engine light. and instead of calling me earlier to tell me and ask to get started working, they didnt call and sat around with my car all day. whatever, so i asked how long itd take to do the work. he told me hed have it ready by 6pm friday. cool, do it. so friday rolls around, and both my bf and i work, and couldn't get there till 5:30 ish. since they still hadnt called me, i called at around 4, no answer. i waited a few minutes and called back, no answer. so i left a voicemail and called about 15 times inbetween then and 5:30 when i got there. no answer. i got there and the shop was closed. really?! you close 2 hours early before the weekend, when you're not open and i cant get my car back until monday, and you cant even call me? it gets better. i went in monday, and they said they had my wrong number written down and they tried to call that number. drew the mechanic, said he got my voicemail, got my right number, and had been in the shop all day saturday. why the hell couldnt you call me saturday?! you guys had so many opportunities to correct the situation, and didnt. you were rude and literallu argued with me instead of just saying sorry, ya messed up. i am so dissapointed and i will never go back. 
i discourage all of you from going here."
400,negative,break
401,negative,"worst service ever! scam!

i would never recommend using san tan ford's service department ever!

i have had 2 terrible experiences here which goes to show you fool me once shame on you, fool me twice shame on me. 

my first experience was having my suv alignment done here. i dropped it off for the day and came back to pick it up and paid and was told they made minor adjustments. i pulled out and onto the 202 freeway and the truck went crazy out of control and jerking the steering. 

i pulled over fast as this was pretty scary and looked under the truck and found they forgot to put the nuts back onto my tie rods and it's amazing i didn't crash. 

i went back and they at first asked if i did anything to he truck in the 10-15 minutes since i left. i said of course not.... they said they didn't know how it could have happened to be heir fault since a second mechanic checks work before it leaves. 

irregardless they screwed the nuts on and i went home.

the worst trip was when my transmission wasn't going into overdrive with only 8,000 miles on it from another shop. san tan ford told me it was the transmission again after charging me around $450 to diagnose the problem. 

they quoted to replace it and i told them i would see the other shop that put it in since it had a warranty. i brought it to the other shop and they said the transmission was testing fine and that it was electrical. 

i called san tan ford and they said the transmission shop was scamming me and didn't want to do the warranty. i got really mad at the transmission shop and argued on the phone after the so called ""experts assured"" told me i went to a bad shop. 

i brought it to another diesel shop where they said it was an electrical problem stemming from inconsistent voltage produced by the alternator and that ford had a service bulletin about this. they charged me $250 total to replace the alternator and the truck was perfect!

i told san tan ford afterwards and asked to see the general manager after all the trouble and they had me wait for 45 minutes in the sales area when the service manager came out and gave me a $220 gift card to service to make up for it. 

$220 to make up for harding me $450 to misdiagnose and blame someone for a simple problem wrongfully. this and nearly 2 weeks without my vehicle as this all transpired. they didn't even give back my total service fee from this fiasco!

the moral of this story is that san tan ford service department is a scam. don't use them no matter what you do!"
402,negative,"please read, share, etc. 
i need help making things right here:

for an insurance company that seems to truly value assisting their policy holders, progressive, i have to say, has been the most disappointing experience i have ever had. i was in an accident back on october 12, 2016 due to a transmission failure. the repairs for my car were initially quoted with a completion date within 2 weeks. i was provided a rental car and everything seemed to be going smoothly.

then, seemingly every three days, the completion date was pushed back due to a part that had been placed on backorder. eventually, after a month of waiting, the repair extended beyond the time my plan covered my rental car, so i was forced to return it with no other transportation options. 

establishing any sort of contact with my claims representative was difficult, and i was often left in the dark in regards to my questions and requests for more information.

i have been without a car for over three months now. over three months...for a 2-week repair! progressive has not provided anything by way of extending coverage, and has in fact, doubled the amount i am paying them for my monthly insurance payment, despite having no car to drive. 

after doing legwork on my own, i was able to procure the part that had been supposedly causing this delay...at the beach ford dealership right down the street. progressive insisted that installing this part was the only thing left to be done.

i coordinated the transfer of my car from the progressive shop to the beach ford service center, where the part would be installed. ford had since informed me that, not only did progressive fail to complete the repairs they assured me had been resolved, they also failed to perform the appropriate diagnostics on the vehicle. i asked them to give me the details regarding the transmission failure that caused the accident multiple times. they still have not looked into this...the cause of the crash.

beach ford is currently trying to order the additional parts to complete the neglected repairs. progressive called to collect their $250 deductible last week, insisting that the payment had to be made. i have spent well beyond the cost of my deductible and cumulative policy in payments for transportation while my car has been sitting in their shop. i couldn't cancel until the repair was complete, but it is clear now that progressive had no intention of completing the repair. instead, they intended to hold the car indefinitely while raising my rates. that, everyone, is theft.

clearly, the service i have been paying for was never provided. i have been a policy holder for two years. this is first time i have needed to use my plan. i am so disappointed and frankly surprised that this is even permitted. if you are considering this company for auto insurance, look elsewhere and save yourself the time, money, and headache. 

i still don't have my car. beach ford has found other repairs that progressive failed to complete."
403,negative,"do not go here! this is by far the worst car renting experience i have ever had! we got a junker that looked like it was straight from a junkyard with 215000 miles on it. the body was beat to hell and the inside was torn and dirty. when we were driving the check engine light came on so we called to exchange the vehicle. we drove back to phoenix and when we arrived the little man behind the counter started screaming at my mother ""you dont know what the fuck your talking about, there is nothing wrong with this car"" he took the keys and charged us more for only renting 3 days how is that legal i dont know? the owner of this place is an angry little crook and only stays in business by taking advantage of families on vacation."
404,negative,"if i could give negative stars i would. my husband scheduled an appointment for me to take his 2009 gmc sierra 2500 diesel truck to ""scott mccorkle's liberty gmc"". the check engine light was on and another warning would come on and off saying ""reduced engine power"". my husband knew it was something to do with the turbo, but it could be a number of things so he wanted it professionally diagnosed before deciding how to proceed. when i checked in they said it'd be at least 4 hours..... 45 minutes later they said i needed a new turbo, it would cost over $5,000. my husband wanted to talk to the mechanic to ask a couple questions before proceeding with such an expensive repair, the staff agreed so i didn't have to be the middle man. the conversation ended badly, the mechanic wasn't able to explain how he reached the conclusion that the turbo needed replaced besides saying ""it's not spinning"". there is a computer on the dash that showed the truck was getting some boost from the turbo but not as much as it should be, which proves it was spinning..... we went to ""denver diesel"" in denver, nc for a second opinion. it was the turbo sensor, $432.58 to fix!!!!! how can a gmc dealership make a $4,500++ mistake?!?! and if we would've had them replace the turbo it would still be giving the reduced engine power error code because the same bad sensor would still be there.  i will say that during the one hour i spent at gmc the staff was nice to me, and they didn't end up charging the $100-ish for diagnosis, but no amount of niceness can compensate for trying to overcharge me thousands of dollars. i don't know if it was intentional or not, either way it's still horrible. how many people have been screwed over by them because they don't take the time to educate themselves about their vehicles or get second opinions?"
405,negative,"i had my car repaired here for the sole reason that my insurance company sent me there. i left my car for about five days. after i picked my car up, i noticed that a brand new helmet i purchased for nephew was gone. the helmet had been in my trunk since december, as it was a christmas gift. i have called the tempe caliber collision twice with very little, if any, concern for the missing helmet! i am very disappointed that an employee of caliber collision would steal a kids gift from a customers vehicle. i'm even more disappointed for calibers lack of interest in an employee of theirs stealing from a customer! my advice to anyone leaving their vehicle with the tempe caliber collision team is to clear their vehicle of any children's gifts or other items of any value! if an employee would steal a kids helmet, i can only imagine what would happen to any item of value!"
406,negative,we heard good things about this repair shop from years ago. not so much these days. my elderly parents needed an emmissions repair. once we got the vehicle in there we ended up with 3 visits where they kept finding things which out of reliability we had done. went back to emmissions and it failed 2x. this last time they fixed the muffler pipe which should have been done previously and tried to charge us again. then we got there to pick it up and the front grill was gone. they said it fell off while they were test driving the vehicle and was not responsible. hmmmmmm it cost us over 1k total and who knows if it will pass emmissions. i also found out from the volvo repair shop i was taking to previously that they repaired items that were fixed less than 6months ago. never recommend!!!
407,negative,"if i could give zero stars i would.  complete rip off.  they use scare tactics to make you think your teeth are going to fall out of your head so that they can soak you for everything that the hygienist can make on commission driven sales.  i never had a problem with my teeth and was soaked for $1400 plus whatever insurance pays for a cleaning.  they have a staff of snot nosed kids in cheap suits whose function is to explain how much you are getting fleeced after the scare from the dentist, who should actually work on his own personal hygiene.  i never went back and when i found a reputable dentist he agreed that i had been overcharged. i was given so much novocain that i had to keep sitting up because i was so dizzy and felt sick. i was actually a patient at another gentle dental and i moved to scottsdale.  they don't have electronics transmission of records they have to mail them and that was the first fiasco.  cheesy unkept office behind mcdonald's in a shopping center full of transients and weirdos, half of whom apparently work there."
408,negative,"i really wanted to give this place a try, a second chance, and even a third try. on all occasions i was disappointed with the customer service. on my first visit i dropped a car off for brakes and and oil change. i was given an estimation of the time it would take and the promise that i would be notified when the work was done. not only was i not notified, but upon my calling to inquire why we still had not recieved a call i was greeted not with empathy for my time wasted, but excuses and blame being placed on me. i didn't need much. i just would have appreciated someone to acknowledge that my time was wasted and then we could have moved on. when i came to pick up the vehicle i immediately notice that every time i would brake the car would shutter (most likely due to the rotors getting slightly off during the machining process). once again no big deal i would return to have the rotors re machined and the pads put back on. so when i came back into the store to request that that be done, i was greeted with excuses and told that it may be my rear differential. at this point i was annoyed because not only was i not met with empathy again, but now i am being forced to argue just to have the promised work done? it looks bad when you give your customer a finished product back and it isn't working properly right off the bat. brooke i believe is the employee i spoke with, and her ability to explain technical things to me was lacking. also not a huge deal. i'm sure she knows what she is talking about, she could just use a little work on explaining issues and potential risks. 

upon returning to the same location for an transmission flush, i was told that it would be around 3 hours before the car would be finished. past that three hour mark, i was given a call saying that there were potential risks included a broken transmission. this once again if explained correctly would have been a better exporence. i ended up declining the service due to the previous expirence i had here. i think there are just a few key things in these interactions that would have improved my expirence and made me want to return"
409,negative,"i'm with caesar, avoid this place like the plague.  jack isn't a nice guy, he isn't dependable and he will lie straight to your face.

brought my car in because the check engine light was on and we had been told we needed to replace the timing belt.  they were the most resonably priced (what a joke that phrase turned out to be) and could have it back to us a few days.

now the nightmare began. 

after over $1,400 dollars in repairs, i picked up my car and drove home.  the following morning, same problems with the car - misfiring and the check engine light was back on.  back to the shop we go.  now we have new problems!  $500 later, more repairs.  the next day, car was misfiring and you guessed it, check engine light back on.

back to the shop we go!  more work (that they didn't charge us for, but i don't believe was really done) and they promise the car is better than new.  

riiiiight....

10 miles down the road, car is misfiring again and the check engine light is back on.  and where did we go the next morning?  back to the shop - but this time jack, the owner, was there.  and what an unplesant, rude, disrespectful man he is.  i cannot believe he owns a business.  he flat out lied to my face when he told me that ""chuck"" had drained my gas tank and found it full of gunk.  funny, i had the same amount of gas when i dropped it off and no one had mentioned that had been done.

2 days later, now we are being told the computer is fried - another $2k worth of work.  what?!?  oh, and today jack emptied the tank.  interesting, as jack told me it had been done 2 days before.  and when he did?  he ""forgot"" to fill it back up, leaving me with fumes to make it to the gas station.

the car is now at the dealership, which is where i should have taken it to begin with.  not trust some shady, rude, liar.  

i wouldn't take a barbie car to this ""repair"" shop.  hopefully they won't be in business much longer and won't be ripping off other people."
410,negative,"let me start by just saying i have never had someone try to push so many services i do not need.  i recently had my oil changed here, after which i was told i needed a transmission fluid change because the transmission fluid was ""black"", a fuel line flush, and some other service.  after checking all of my receipts for my car, it had only been 20,000 miles since my last transmission fluid change (it is only needed maybe every 100,000).  i can honestly say i will never use this company again."
411,negative,"dear chapman dodge,
i appreciate that you are unhappy about my negative review.  however, knowing that i don't want to mess with another breakdown, possibly in the middle of nowhere, i have researched this and talked to other dodge dealers and other people and forums with my same vehicle.  all, including the dodge dealers, have told me that yes, 2qts low is low enough for the computer to throw the code that it did.  it was under load, going up a steep incline, which most likely made the fluid level appear lower than it was.  and no, i wouldn't want you to clear codes, add transmission fluid, and tell me all is good... what i would expect, if you believe there may still be a problem is, add the fluid, clear the code, explain it to me, and tell me that adding fluid ""might"" solve the problem, but i ""might"" still have a transmission breakdown later on.  provide me with information and let me make the decision.  if your guys had even recognized that the fluid was low and discussed option with me, i would be forgiving.  but every other shop or tech that ive talked to about this has said the same thing... that yes, 2qts low can cause the error.  your guys went straight for the kill and a high dollar repair and let me leave the shop still with low fluid.  also to be clear, the other shop did not clear the code... they did not see the code that you say your techs say they got.  so it makes me wonder if you actually got the code you say you had.  i think andrew saw a female with a truck she just bought out of state and figured he could scare her and get some extra money out of her by telling her she needed major work done on her vehicle.  i know some things about cars and i know a scam when someone's trying to pull one, so andrew, and chapman, lost on this one.  i only hope i can help prevent others from falling for your scams too.  i can post monthly updates here if you'd like, letting you know that, yup, another month has gone by with strenuous towing and no more transmission problems... and if the same problem comes up, i will be fair and post that here as well.  what burns me is that you didnt even know the trans fluid was low, yet feel so qualified to tell me i need a major repair.  maybe your people should call the other dealers and ask if 2qts low could cause the error... and read your own technical information.  first 2 reasons for the error on the information that andrew sent me were ""low transmission fluid"" and ""dirty transmission fluid"".  apparently no one at chapman even checked the fluid.  stayed tuned for monthly updates!"
412,negative,"stopped by for an oil change in july (2017)
i have a 2004 honda accord with 70k miles. (this was my 3rd visit) this had been a great car that i bought from my mom that had low mileage. i questioned the worker when she recommended high mileage oil. i just thought high mileage would be 100k+. she reassured me that it was mileage close to 70k.  well 1 month later i have spent over $400 fixing the problem of gunked up oil that has clogged up. 
coming home from the beach the check engine light came on and then started to jerk as if no gas was getting through the line. we were on the freeway and it was a terrible, sickening feeling to not know if we would make it home. (dark by the time) 
we did the diagnostic test done by our mechanic 
and a solenoid part had to be replaced. 
the gunky oil had to be changed 3 times that day and again 3 days later. 
now...5 days later check engine back on. what the heck!!! i'm pissed and i'll never be back, due to mis informed workers that are persistent on making a sale that is way over price. you will pay for convenience... but i won't do it again. it's not worth messing up your vehicle!"
413,negative,"service department is horrible, not only they don't know about cars but they get an attitude and talk about you the moment you step away, they sold me a lemon car and instead of giving me a new one, they rebuilt the transmission 3 times. i was just told by one of their sells people about how they gave another customer a new car to avoid bad reviews. really?"
414,negative,"i dropped off my tacoma for frame replacement due to severe rust ( toyota service bulletin). i picked up truck after 5.5 month wait. my repaired truck was returned with large dent on front passenger fender. the next morning the check engine light came on. i returned truck to premier and they pulled dent but wanted 1500 dollars to repair check engine light even after service manager said ""the length of time the vehicle was sitting and not being driven could have caused the condition"".
 i asked who to complain to and was given toyota corp canada phone number, i live in usa. then i found the problem to be a disconnected hose, i plugged it back in, reset, and haven't had the light return. i will not be returning to this dealer for any reason in the future and would strongly advise anyone else from visiting them."
415,negative,update. my check engine light is on not even a month after of having my car back. car still runs horrible..
416,negative,"don't waste your time or money! if things go right you will be fine. if they go wrong they will not honor warranty and try to up charge you on more parts.

here were my problems.

2004 vw jetta transmission was rebuilt 2/2013 and it never worked right. they refuse to fix it under warranty. the last week of january i had dcs auto take out the transmission of my 2004 jetta to be rebuilt. dcs gave it to r.t.s. for a rebuild. when it was ready dcs picked it up from r.t.s. and re-installed it. i took possession of the car on 2/6/2013. the very next day i took it back to dcs because it was not shifting correctly. dcs took it to r.t.s. and they topped off the fluid and said to drive it more to see if it works it's self out. it never did. i took it back several times in the past 7 months trying to get it fixed. this last time i took it to r.t.s. my self on 8/30/2013 i took the owner shane for a ride to show him the issues. i left it over night on 9/2/2013 for them to check it out again. this time they say it will cost an additional $1200 to fix. i have a 2 year/24k mile warranty and they will not fix it under the warranty. it has only been 7 months and 9k miles since it was to be done. i took possession on 2/6/2013 and was told that the transmission was rebuilt. i never had a problem free transmission since day one."
417,negative,"a few weeks ago i left a great review as a first timer here, but i need to take it back.  i bought a 2015 ram out of state and brought it in to chapman for some minor ""cleanup"" service items.  that was a good experience.  a couple weeks ago, my truck broke down on the road and i had it towed to chapman.  i was told it was a transmission problem and they needed to open up the trans just to determine what the problem was and that alone would cost $1200.00.  then depending on what they find more costs would be added on, up to potentially $4000.00.  they actually told me that a truck like mine isnt worth keeping and i should trade it in with them for a better one (mine is a 2015 so not old). i decided to take it to another shop.  after they ran diagnostics and test drives for a day this other shop could find nothing wrong with my truck, except that it was 2 quarts low on transmission fluid.  they did tell me that they love my truck and the way it runs and they want to buy it from me... quite a different attitude from chapman. so it seems that chapman let me leave their lot being low on trans fluid, which tells me they probably didn't even check it.  i'm pretty sure they were supposed to do a transmission service on it the first time i was in, so now i'm wondering if they even did that.  if they did then they are the ones who left it 2qts low and caused the error in the first place.  so anyway, i let my service writer know what the other shop told me and he was adamant that their diagnosis was correct.  so he emailed me the tech sheet on the error they received that made them think it was going be this big repair.  guess what the first possible cause was... yup... low transmission fluid.  i'm glad i had the presence of mind to get a second opinion rather than trust chapman.  i spent $300 with the other shop instead of a possible $4000.00 with chapman.  i waited until i towed my 44ft 15000lb trailer over the same mountain where it broke down last time, just to make sure it wasn't going to keep happening... i did that today, over the mountain and back, and the truck handled it with flying colors.  needless to say i wont be going back to chapman.  and since this happened to me, i've had other friends tell me similar experiences that they had.  i'm not really sure if they are trying to take people's money for no reason or if their techs really don't know what they are doing, but in any case, i would recommend staying clear of them for service... but if you do use them and they tell you that you have a problem that will cost a lot of money to fix, at least go get a second opinion."
418,negative,"i needed simple oil change, rotate tires, and check slow leak in left rear tire. brad was my service adviser.  i should say here that my wife and i love our 2014 crv, it has been a great car.  we bought our crv in another state, so this was first visit to this dealer.
the service waiting area was nice, complete with coffee and donuts.
brad came out said tire had nail in a place that could not be fixed. so we of course told him to replace it. 
the very next day while driving, the tire pressure light came on, so pulled over to check tires . to my amazement the front right wheel was missing a lugnut! really! they left off something that keeps the tire on! also there was a stem cap missing on rt rear tire.
called to talk to brad, right then and there. could not get him on the phone, so left message for service manager. as i was driving home got call back from manager who seemed very concerned, said he would send someone to house to replace items, and would for sure be there by 0900 next day. well, no one showed at 9 or 10 or 11 or 12. called at 1230  finally got a hold of brad, told him story. he said someone would be there and they did show about 3:30. replaced the items, checked the other wheels. nice kid. 
in closing, we will not be going back to this  
dealership.

update : customer relations manager danielle contacted me and apologized for all of this and reimbursed me for complete service .
including the new tire."
419,negative,"certified tire used to be the best there is-- trustworthy, competent and reasonably priced-- and so i have been a faithful client of theirs since about 1987. but in the last 2 or 3 years their standards have dropped-- frank just doesn't seem to care any more. probably 4 out of 5 times i have had to go back to the shop after service, in order to get something fixed that wasn't done right. and in the last couple of years there have been a couple of major things that they have slipped up on, and he just refuses to take any responsibility for them. for example, he always kept track of routine service intervals for me and i could rely on him to let me know when service was needed. recently my transmission began making noise, and on checking i realized the fluid had not been changed for about 170,000 km. his only response? ""good thing it wasn't a ford-- it wouldn't have survived."" in another incident, i had asked them to replace some dash lights that had burned out. despite three tries the lights they installed are still mismatched. but more serious, following the last time they worked on it, a custom disconnect switch i had had them install a couple of years before was no longer working. though they are the only people who had ever touched the car, they refused to acknowledge that either the original connection was poorly done, so came apart when disturbed, or the guy replacing the lights had damaged it. all frank was willing to do was unplug a couple of connectors under the hood to do what i had installed the disconnect for. when i finally took the car to another shop to have them look at it, i found that in doing the work-around, they had also torn some rubber protective skirts around the connectors, so now i have to replace those as well.  it is really hard to give up on somebody i have trusted with my and my wife's cars for decades, but i am not going back."
420,negative,"well that was quick !!!  i'm looking to get my car repaired and called the closest dealership to my house.  nick mayer ford.  my frist contact was to get put on hold for 15 minutes. if you cant connect me quickly to the department i am trying to reach, how can i have any faith you will be able to work on my expedition.  nice going guys you lost a customer before you even had one.........."
421,negative,this will be my second review on yelp about towbin dodge. to be honest when i buy a car off the lot i honestly don't expect to have issues with the vehicle. i have had a negative experience when it comes to dealing with the dealership upfront. the only positive experience i've had with towbin dodge was with a specialist named jerry. he was very kinda and understanding to my situation with my new vehicle.  i'd really like to speak with someone about fixing my vehicle because i feel like i have to hop through hoops to get things done talking with the dealership upfront... the first time my service transmission came on was a month and a half after i drove it off the lot... this is the second time.. 4 months later. i need this issue resolved immediately and i would like help from jerry (i don't remember his last name) or someone else just as compassionate.  please email right away. i know your busy but this is an urgent matter and i didn't expect this to happen again......
422,negative,friendly service but shoddy work. i had to get a gas tank sensor replaced here and 4 months later my check engine light came back on and i had to spend another $250 to get it replaced.
423,negative,worst place i have ever been. i had it in there 3 times in 3 weeks. they said i had a bad water pump. then a week later the check engine light came back on and needed new plugs which they never said anything about but said they told us. i spoke to the manger and their customer service sucks and they treated me like i was crazy for bring it back in. so we fixed the plugs thinking we were all good. then a week later the check engine light came back on and i was told i needed a new oil pump. i told them i did not want to put more money in the car. i got the feeling they had no idea what was wrong with it and we're just throwing parts on to see what worked. i refused to let them replace the oil pump because i lost all confidence in them. i went and got a second opinion and the oil pump was fine the block was cracked from the original issues with the water pump and they missed it. dont go here unless you like throwing away money!
424,negative,"we've been bringing our vehicles here for years. usually they've been pretty good with the exception of my saturn which had the check engine light on (@75k miles) and the vehicle would ""bunny hop"" at a certain pressure on gas pedal at lower rpm. manchester claimed they consulted with honda for 4 hours and decided the valves needed adjusting. cost - $600. i picked up the car and paid. it drove like it was brand new. happy. parked car in driveway, next morning drove down the street. bunny hopping was back. brought it back to manchester, they again adjusted the valves at no extra cost. i picked up the car and again it drove like it was brand new. parked car in driveway, next morning drove down the street. bunny hopping was back. manchester said there was nothing else they could do, that i should just sell the car. hmmmph.

recently brought my truck (@150k miles) into manchester with a valve tap. they wanted to perform a diagnostic check for $90. i agreed. 1 week later i called (they never called me), they said they had to pull the engine apart to see what was ticking. cost, 1 or 2 hrs labor @ $119 per hour. 1 week later i called (they never called me), they said it was the lifters. cost - $450 for 1 side, $750 to do both just in case. i agreed to let them do both. 1 week later i called  (they never called me), they said they had to get a special tool and it would be another week. 1 week later i called (they never called me), they said that replacing all the lifters didn't fix the tap and it was the #5 lobe on the cam shaft that was worn and if i wanted ... they would rip the engine apart and replace the cam shaft for another $2000. i told them initially they could keep the truck and i would not pay but i needed the truck. 

i paid $900 over the phone and picked it up after hours and drove away with a trail of blue smoke billowing out the tail pipe for 5 miles. i checked the oil. ok. i ran the vehicle in park for 10 minutes with blue smoke still, then rode around the block a couple times - and smoke eventually disappeared. wtf?

after a whole month being in their shop and a $900 bill, i got new lifters but still have the tap. i feel like i was ripped off. i asked a friend of mine that designs engines for a major nascar team and his comment was they should have told you up front to replace the cam shaft, not just the lifters and they knew it. he said it like getting a tooth filled but not drilling out the decay, they did not fix root of the problem. i did not call back but did a survey they sent out with basically the same content here. i have not heard from them.

now my check engine light is on. i am never going back to manchester. there are plenty of other mechanics in and around mint hill."
425,negative,"i was very happy with brakes plus the first  two times i went in. but then i went in to get my brakes checked and they said they were fine but i did need my struts, shocks and a transmission flush for $900. so i figured i could trust them. well i later found out the shocks in the front were changed and not the struts. i had already done a transmission flush just a few months before and couldn't remember until i was looking for all my receipts  from them. the worse thing was when i told them there was something wrong with whatever they had done a few weeks before because my brakes were getting hard or loose. the gentleman stated they checked the brakes and nothing was wrong with them. two days later i lose full use of my brakes and had to get a tow truck to take my truck to the dealership. it was my master cylinder and it had been leaking into my brake booster and now i had a new bill for 2100 dollars. what if i would have crashed or hurt someone, because they didn't pay attention or care about what i had stated. i will never go there or any other brakes plus. if there professionals they would have known."
426,negative,"now that i have my car in my possession, my daughter borrowed my 2012 chevy cruze just after having a refurbished engine put in it, to drive from california to las vegas... just before reaching the strip she experienced a hard jolting knock and car wouldn't drive over 60 miles per hour... she informed me of the problem so first thing i do is google chevy dealers near the strip... came up with fairway chevrolet. i call, speak to a service tech named brandon paquin... he says, bring the car in. 

she takes the car in, they diagnose car and it says it's the transmission... as brandon is explaining to her what was going to happen (i can hear everything because i'm on the phone) he tells her he can't get started on the vehicle until the following monday (which was fine) but there was no way he could get her in a rental. at that point i asked to speak with him and i told him if it was in fact the transmission, they had to provide rental because my car is still under warranty and that my daughter couldn't be stranded in another state. brandon quickly turned into one of thee rudest service techs i have ever dealt with. he tells me they don't have to provide rental, that it's not gm policy to provide rental. he then goes on to tell me that i'm even lucky that this dealership was open on a saturday and it's a courtesy and i should be thankful. he then points out that if they weren't open, what would i have done.... he then goes on to tell me, don't you know the nicer you are to me the more i can do for you... really???? is that a policy of gm's.... won't be buying any cars from gm in the near future.... i've had many issues with my car since purchasing it brand new in 2012... it's had about 12 warranty issues... but never have i met a service technician sooooooo rude!!!!

service techs that repaired car deserve a two thumbs up but if one puts a bad taste in your mouth it ruins it for everyone else. i have lots of family that lives in las vegas and have informed them of the service i received (2 families have chevy's) neither will ever service their vehicles at this dealer.

just glad my daughter made it home safe!"
427,negative,"the only reason i'm giving this dealership 2 stars is the fact that they gave me a free oil change and a free water pump in return for the fact they had my car for forever and never even fixed the problem. first off, my car was making a strange vibration every time i got in my car, even if i started it or not. i took it in for a recall since i had just gotten noticed about it so i figured i'd mention the vibration while i was there. they tell me it will be ready the following day, which is totally fine. the next day comes around and they call and say they still don't have the parts in to fix my car, so by this time it's friday and they tell me it won't be ready until monday now since it was the weekend. already, i'm furious because i'm in school full time downtown and i work in north scottsdale so a car is most certainly a necessity for me. 

monday rolls around and she calls to tell me my car is finished and i could not be happier to finally have a car again. i get dropped off and she has me sign the papers of it being completed and she leaves to go get my car for me. 15 mins later, she's still not back with my car and she finally walks in and asks to speak with me outside. they didn't have my car done. she claimed someone laid the completed papers down on her desk and it wasn't actually finished. by this point, i was so impatient and irritated that i couldn't even stay to talk to her. they also claimed they didn't hear the noises... which is weird seeing as it still does it to this day every time i'm in my car. personally, i think my cpo 60,000 mile warranty that was almost up stopped them from replacing whatever it was creating that noise because it would have been too expensive to fix for them. 

the day finally came where my car was finished and within the same day, my check engine light came on and it was making a horrible grinding noise. i stopped in at firestone real quick and they took a look at my water pump, which was what was creating the grinding noise, and they fixed it for me right away. the guy told me whoever worked on my water pump didn't complete it all the way because a hose or a valve was completely undone and unattached from the fan. they fixed it for no charge.

all in all, i'm appreciative that volkswagen replaced my expensive water pump for free and gave me an oil change, but i'm so disappointed with their technicians and costumer service, especially when they didn't even complete the job when they had my car for a week longer than they should have. they will not be getting my business again for my 2010 tiguan. in my opinion, take it to peoria volkswagen. much better costumer service."
428,negative,"took my car here because my check engine light was on and my regulator is out on one of my windows. they said they needed to test the battery. upon giving me my car back the radio now has this loud static noise coming from it. they said it was doing that because i needed to replace the battery. now the battery is replaced the radio is still making the noise. they then tried to blame it on it being a aftermarket radio. now they are trying to say it's a grounding issue, but my car didn't have the noise or an grounding issues before they did whatever they did to battery. now they are refusing to fix a problem they caused. had to file a complaint with corporate this morning. hopefully i can get resolve for this issue, especially since my radio was working fine and had clear sound prior to the touching it!"
429,negative,"the woman that helped me is rude, stuck up, and unhelpful. i think it would literally kill her to smile. as i'm standing around i noticed she's giving attitude to everyone! i do not know how she got hired in the first place and has kept this job. at this point i had asked to be helped by another employee. 

i sat here for over 2 hours because they didn't have the correct air filter. i get up there to finish paper work and they didn't even check my check engine light or my other fluids. just noted some random things they did check. i don't know what they were even doing this entire time. i won't be coming back here again.

sooooo 2 weeks after my oil change, there's a huge puddle of oil under my car in my driveway. i can't drive it at this point, it needs to be towed. i make an appointment to go back to sears, which i'm completely dreading due to my last experience. but they need to fix whatever they broke. i make the appointment online and 4 days later the appointment get's cancelled because online sears thinks i needed to come pick up the service i ordered for my car... pick up an oil change...? are you kidding me? stupid, i'm done!!!"
