rating,text
positive,"Friendly neighborhood car repair. I've had my brakes serviced, oil changes, and transmission service. Sometimes there are deals on groupon for car services, and it doesn't hurt to call and ask them to honor the price without purchasing the groupon! I always get my car back in a timely manner, and I appreciate the rides home! Located just north of Cactus on cave creek road, on the east side of the street, across from Home Depot."
positive,"Had the Compustar R3 2-way installed on my manual transmission Impreza. I usually do my own mechanical maintenance but electrical stuff is a bit beyond my expertise. With that said, I wanted someone experienced installing remote engine start on my brand new car. Kyle knows the product like the back of his hand and performs a ""clean"" install using soldering of wires instead of crimping where it is a less reliable connection. I'm really glad I got this installed since I just moved to the area and getting used to my first midwest winter. Will be coming back in the summer for a tint install!"
positive,"Once again, amazing service! Lee and the guys are always so friendly and welcoming there and they take the time to explain what needs to be done. I went in for a smog check and see why my check engine light was on so i can get my registration renewed. They were able to diagnose, order and fix everything in less than 2 days while keeping me updated on the process. It also came out much less than I expected :) I will refer them to anyone! Thanks again Rebel!"
positive,"Yesterday I needed my car diagnosed for a IAC issue. When I initially called I was stressed out and not very nice but they listened and told me to come over. They brought my car right back and ran a few tests. I dealt with Bill, Lorenzo, and Mike. My car needs more tests because it's not throwing a code and the check engine light isn't going on. I'm usually very good at diagnosing my car and these guys did not dismiss me. I apologized for being rude and Lorenzo asked me if I was okay. I broke down into tears and I got a hug. It was certain a bad day! I'll be back on Monday. Lorenzo listened to me and gave me a sympathetic ear. Having car problems at this point in time is the least of my troubles buts nice to know that you have good, honest, mechanics that are there to help and actually care! They will always have my business! They will drive me home when I drop my car off as they have done on the past and will update me on the progress of the tests. The plan is to hook up a computer to my vehicle and drive it to catch the issue. If you need someone who will treat you right go see these guys. I know they are like this at every location as I have had to have my tires checked at a few others. I'm in outbound sales and drive a lot. Trustworthy and transparent are the 2 most important words I can think of with this company."
positive,"My car is a 1955 Buick Special, the transmission was leaking badly that I couldn't be able to drive my car for months. The gaskets were 60 years old as worn out. The transmission works fine even with heavy leaking. I took my car to Buster, and he was very honest and reasonable price to have it fixed. Buster double check inside of transmission to ensure if it needs to be rebuild. He says it is in very good condition as don't need to rebuild. He put new gaskets to stop the leakage. I m amazed at his skills and get things done in time. I would recommend him to any classic or modern cars to be repair. He is the man!"
positive,"Let start off by saying I live at Scottsdale and Shea and drive to 32nd Street and Greenway to go to Community Tire Pros.  Ron and Mike are fantastic!.  There isn't a more honest group of guys around!  

The car's transmission was slipping so we took it in to them to take a look at it.  They did and the total come to $8,500 to fix it.  Now for the good part, Ron did some additional research on the problem.  He had scoured the internet and also called friend who worked for Volvo in town to confirm what he learned.  It was a known issue for Volvo's and the manufacturer might give us some relief on it.  

We picked up the car and took it to Volvo to get it looked at.  They came back with the same problem as Community Tire.  Same price as well.  But the service rep offered to go to Volvo to get me some help to pay for it.  Volvo offered to pay for half.  Prior to the car getting fixed I went over all the repairs Volvo said needed fixed with Ron at Community Tire to verify them and Volvo fixed the car.  Now we are back on the road.  

I just want to point out the they did the best for me, not them.  Not only was I advised on how to get a better deal, Ron also took additional time with me to make sure the fix was right.  They didn't get paid for any of this.  They did the right thing for me.  

I can't say more than this - they will continue to be my auto repair of choice and I will refer all my friends there."
positive,"James Rocks!!! had a problem with emissions, went into here as the are right by me. James told me to come in the next day and we slapped some cats on no problem. I passed emissions no problem. Prices are good, workmanship is great. This is not a huge shop, they can be busy at times, but their work is great. I've found my new muffler shop."
positive,"First time at MB Motors based upon Yelpers' recommendations.  Normally, I would go to the dealership and then cry on the way home after seeing the bill.  Gave these people a chance when my Mercedes had a noise and then showed the check engine light.  I am a cautious person so I was not driving the car with that light on without having a mechanic check it out.  Spoke to Jamie who assured me I could drive it in because it might be spark plugs or something to do with emissions.  As soon as I drove in, Bud, the mechanic/owner identified the noise as having to do with the power steering. Good hearing, experience, or both?  The problem was identified and after I picked up the next day, my car was driving beautiful with no noise and no ""check engine"" light.   I always wish my car repair bill was lower but considering that they also did some brake maintenance work as well,  I think the price would have been significantly higher at the Dealership.  
It was also a nice place to be people-wise.  Jamie, was very nice AND professional.  She also did me a big favor of driving me to a place to eat considering that the pickings are slim in their ""iffy""neighborhood.  Super cool young lady.  Thanks. Jamie."
positive,"I use their specialty (Exhaust) many times over the years.  
They were in a small complex at Dorval St, near Speedy Glass.

Later, they move to this new address and I have been there one time.  
Still, their service is very very good and reasonable too.  Very courteous, just good honest people with good management.
 
It is definitely my top go to place for mufflers.  Wish there are many more of these places these days."
positive,Great place to get your car repaired. They are very trustworthy and very thorough. Tj the owner is a great guy and will take the time to explain things to you. There are a few things I would caution people about but it's nothing too serious. They have longer then most wait times but once again they are very thorough and they will offer you a free ride home. They are not for early risers. Their doors open up between the hours of 0830 and 0945 and it could be later. Also when booking an appointment be advised that it will likely be a week out. Those are just somethings to know but overall it's a great place and I still encourage people to give em a go.
positive,"I was a referral from Decatur Mercedes-Benz auto repair so,I had these guys investigate why my 95 Tahoe work truck was dogging out so bad and I had a hunch it had to do with the exhaust,the owner thought that maybe my catalytic converter might be clogged or the muffler baffles were broken, especially since I have a quarter million miles on the truck. Anyway I just had him replace the catalytic converter and muffler and Its perfect.  The problem ended up being the baffles in the muffler were broken out and causing low flow. Anyway I have no complaints and I don't think these guys racially profile so don't worry about that review.
I also run a automotive type business and it's really nice to run across a company that's competent to do the work and confident at the same time. You guys at Performance rock, thank you, Mike"
positive,I can't believe what a true pleasure it was to actually get me car repaired. I was given a time slot that worked best with my schedule and was in and out in a shorter than anticipated time. My car was maintained in a professional manner and all service people were so friendly. This is my 2nd Maxima and their service is a main reason I'm a repeat customer.
positive,"I have a Late model Chevy Tahoe, I needed a custom Dual Exhaust  which I was quoted as much as $550 from other shops... I have paid upwards of $400 on other custom exhausts for my previous vehicles. (not done at Allstar)

I received this custom dual exhaust from the catalytic converter back for only $200!!!! ( I had my own flowmaster muffler I purchased from Summit Racing) The welds are clean, hangers fitted in the ""right"" places, 2 yr warranty (since its custom), good communication and customer service. Best Quality Best Price Hands down!

Only downside is they left a door open while they did the exhaust which killed my battery, they were quick to give me a jump and it charged back up with no problems...Hey no ones perfect, and I understand that Sh** happens!! no harm no folly!!"
positive,"I'm always nervous to go to mechanics because you always think the mechanics are going to lie to you just to take all your money. But I've been going to this blue diamond location the 2 years I've lived in Vegas because they are honest, hard working, friendly mechanics here that are willing to explain and show you whenever your car is in trouble. The first time I went here was for a simple break replacement.. I usually go shopping while I wait for my car (which is another plus about this location) so as I was browsing Ross one of the employees (I believe he was manager at the time) called me and told me while they were rotating my routers they noticed heat spots or something that was not good.. I kind of panicked and asked if I could see because I was scared of getting ripped off. So they told me to come back so they could show me before they replaced it for me.. In the end they were so helpful and nice that day I kept going back. I get my oil changed regularly here and they help me to upkeep my car for perfect running conditions.. Even when they told me my transmission fluid should be changed I wasn't sure but they were happy to dip a test strip in the transmission fluid and show me it should be changed. Also Jim the manager is so nice and understanding. I always feel like I understand more about my car everytime I visit. Thank you guys for being amazing at what you do!"
positive,"It's hard to be impressed when you go in to a place for a simple oil change but the employees at Econo Lube in Green Valley thoroughly impressed me. I took my Nissan in for a basic oil change before my road trip. I normally go to Jiffy Lube and because I have an SUV I end up paying around $50 when I walk out but at Econo Lube I paid about $30 and got the best service I've ever had. They topped everything off, looked at by brakes, rotated my tires and did a diagnostic check of a check engine light that kept popping up. I also appreciated the fact that they did not try to ""up sell"" the oil change, they kept it sweet and simple and because ""I'm just a girl"" they didn't try and tell me I needed to overhaul my engine ;-). I dealt with John who is the manager and he was super nice and helpful. The only negative thing I can say is that their lobby is TINY but then again aren't all oil service places??

Side note: When I was there a former employee went to have his car serviced simultaneously and the general consensus was this was the best place in town to have your car serviced for minor things."
positive,"I gave this place 5 stars because I can't give it 10! I first found out about this place about 13 years ago when I met Paul the manager at my place of employment.  Shortly after I had a problem with a vehicle, I knew it was going to be expensive but I didn't know who to trust.  I told Paul about the problem and he said that him and his staff could help.  My first thought was ""don't these guys just do brakes, I need transmission work?""  Ultimately my transmission was fixed in a timely manner, fixed properly and at a fair price.  

Since that time I have taken 4 of my other personal vehicles there. I have 4 co-workers who ONLY take their vehicles here. My current vehicle is a Toyota with FREE 24 month/2 year maintenance and an I still went here and PAID! I've taken my girlfriends car here and she's referred 2 of her friends.  All of these people feel they were treated properly and given a fair price.  All of them plan to return if/when they have any vehicle service needs.  I take great pride in being able to send customers and friends to an honest and fair garage. 

Paul gives you an honest assessment of what you need and tells you what can wait if your financially strapped and tells you what needs to be fixed right away.  I have stood and watched El work on my car and he's amazing! I don't even mind staying while my car is being worked on. I have even stayed and ate lunch with them twice. This place ROCKS!"
positive,"Great crew here at performance mufflers shop. They took their time to make sure it was done right. Very reasonable price. Joe was great , he was able to get me in without appointment. Definitely coming back for future customization/ repair needs."
positive,"The manager at this location, Roc, was very friendly. He took the time to explain not only what needed to be done but also functionalities of the parts that needed to be serviced. The check engine light was on and before spending thousands of dollars to get the problem fixed at their shop, they did have us check the warranty on the car first. The service was quick and honest. They looked for problems that wouldn't be the most expensive, where as most places would have just ripped me off. Roc and his team did not do this. They took our concerns very seriously and kept us updated on our vehicle. When one thing didn't work they kept moving along until the problem was found, agaim starting at what would cost the least to fix and working up. I appreciated that all the work done was in the same day and that even as more costumers came in our car wasn't put aside. 
In my visit, I saw that they were very accommodating to the needs of their costumers. Roc was very forward about costs and time of services. 
We will continue to use this location and business for all of our auto needs. I would recommend this place to my family and friends."
positive,"First time doing business with All Pro. Offered free towing to pick our car up from our home. Were very thorough in making sure it was not a transmission problem and even towed our car for free to Brake Masters so we could find the problem (which we did). They made sure to make the process as easy as possible. Very nice guy, and  although we didn't end up having any actual work done on our vehicle, the diagnostic price was more than fair. He went above and beyond to accommodate our hectic schedule."
positive,"We were traveling from Henderson, NV to southern Arizona when our check engine light came on. We were close to Casa Grande, so we took our Cadillac SUV to Auto Zone to have the code read. We found out the problem and promptly went to GMC since there wasn't a Cadillac dealer there. We explained to them that we were traveling with our 94 year-old grandfather when they told us they couldn't fit us in that day. Once they heard that, they did everything they could to try and accommodate us. They were, unfortunately, able to fit us in, but they found the repair was still covered under our power train warranty. I called Cadillac in Tucson. They were going to be closing soon (this was about 3:00pm), and said they couldn't do it that day. Since the nice service guys at GMC told us we were still warrantied, I asked Cadillac if we could get s loaner until we came back through Tucson in a couple of days. Once I asked him that, he decided to hold a service guy late so they could perform the repairs as soon as we got there! Had we not found out we were under warranty, repairs would not have happened that day!! We are very thankful!!"
positive,Needed some mufflers installed on my mustang.  They got me in and out in an hour for a great price.  Place is not much to look at but they know their stuff and I'm happy.
positive,This is the second time I have taken my trucks to busters Transmission Service and once again they did miracles long story short this is a 2001 Chevy 1500 Z 71 which the transmission decided to grenade itself it was so bad that it basically threw all of the gears except first so I decided once again I will send my truck to Dan at busters transmission well he made it happen. He not only completely rebuilt my transmission he made it better I am extremely pleased and also they didn't just fix my transmission they fix the brakes on the truck as well they locked up and broke and they replaced everything and fixed it for me again if you need a good transmission service and all-around great mechanics you need to bring your truck or car to them they will take care of you and will help you out anyway that they possibly can thank you guys at busters Transmission Service again for a great job
positive,"Perfect location on the right side of South Blvd. for my daily commute. Now you can order online, pay with PayPal and pick up in the store for a swift transaction. In addition, they seem to always have coupons and deals for 15-20% off for online orders. I highly recommend going this route.

The store is well stocked with the basics for auto repair in your own driveway. Tools including socket sets, spark plugs, new batteries, aftermarket air intakes, muffler tips. Accessories including license plate borders, sticker letters/numbers if you want to make your Camry a 4x4 or make your F150 a Camry, seat and steering wheel covers, novelty valve stem caps, etc.

Staff is friendly and helpful. You can get your battery checked and of course replaced if necessary. It doesn't seem to me that they rig their machine to give a bad reading in their favor. They'll also help you install your newly purchased windshield wipers. Good shop for all those general auto-owner needs!"
positive,"I couldn't find #1 Transmission here on Yelp but felt it was important to add it! If you look at the Google reviews you will find them at 4.9 star rating with lots of great reviews. 
My transmission went out on my 2007 Camry and with money being quite a huge issue as I'm on a fixed income (but aren't we all!) I had several options to choose from, and with a brand new transmission being quoted at $4229 on a 10+ year old car I didn't think that was the way for me to go. I got quotes from several places to rebuild, & to drop in a used tranny w/60,000 miles.. prices ranged but Mario gave me a good price w/warranty of 12mos/12,000 miles. Which was also the going ""rate"" from other places however Mario was much more helpful than the other places, he also allowed someone to call in credit card info to pay for it where other places would not do! Which was my saving grace! 

My car was done for a good price, service was above others, and car was done when they said it would be done! I'll be bringing my car here for all future repairs as they aren't just a transmission repair they do
All automotive repairs/service and for a fair price!! Mario quoted me some other things that I need to have done & it was over $50 cheaper than Purrfect Auto- which has terrible reviews and it's also where I pulled my car from originally! Their quoted price for tranny repair went up $100 every time I spoke to them! 
So THANK YOU MARIO you were wonderful & very patient with me!"
positive,"I had my 1971 Ford F250 brought in on crutches. It wouldn't start and transmission seemed to act funny prior to that. Made an appointment with Brad. Jeff who did the work was very busy but he did get to it. After the initial troubleshooting with compression tests it was brought to my attention that two cylinders were misfiring badly. The diagnosis was it might need a engine overhaul or new one with estimate north of $1500. I was very nervous and Brad must have felt this because the next call was the following day. After looking underneath the valve covers, Jeff found one bent push rod, carburetor fuel /air was out of adjustment, bad fuel pump, bad main gas tank (auxilllary OK) which explained the odd behavior of the transmission. Jeff fixed all the problems except the gas tank. It is filled with crap and I will probably have it replaced. I stress your mechanics are just people too, especially when they've been dealing with a problem child before yours. Give them some room to figure it out and you will be glad you did. I gladly, paid $460 cash for a great job. My truck passed emissions that weekend and it even runs better than it did before it stopped. The shop is kind of hidden next to another shop and needs a bigger building or sign. Thank you guys!"
positive,We went to Joes by chance. We were actually on our way to another shop when our check engine light started flashing so we immediately pulled into the closest place which was Joes. The guy who helped us was really nice and they took care of the issue. Not sure how their prices compare since we didn't really have an option to shop around but it didn't seem too bad for everything they had to do to get the truck running. Would definitely go back.
positive,"These guys are great! 

When the owner of this business left his previous location to work for himself (was working at one of the big chains previously), I happily started getting my oil changed here... And more!!

I own old vehicles. Kris is an honest guy and he actually told me to stop spending money on one of my vehicles! He knew that the new replacement truck I got would mean I'd only need him for oil changes instead of coming through every few months to fix the next thing that died on my old truck. Now that's an honest auto guy. 

I have always found them friendly and helpful, but their knowledge, expertise, honesty, and great work ethic is what really keeps me coming back and referring my friends. 

I can't believe that I had never left them a review and that no one else had (other than 1 person who apparently found them on their lunch break?)

From oil changes to transmission repair, you will not regret checking these guys out! Really!

Can you tell I'm impressed!?"
positive,"I read the reviews on here and decided that it was time to give Ron's a shot.  I stopped in on Veteran's Day to get my oil changed. Met Jasen was very impressed by his professional attitude.  After my oil change was complete, Jasen took me out to my car and explained that it might be time to do the transmission fluid change.  I agreed to the $150 service and waited for it to be done.  I paid a total of around $180 and went home satisfied.  I noticed a drop of oil in my driveway when I got home but thought it was just residual oil from the service.  Friday evening, I notice that my car has left a puddle of oil\fluid in my garage.  I immediately went inside, scheduled an appointment online for Saturday morning and intended on going in at 8.  Jasen got my appointment request and called me Friday night to confirm the issue and have me bring it in.  Saturday morning I arrive at 8 and am greeted by staff who take my car right back.  Moments later, I meet Ron (Owner) who was very friendly and explained what happened - the tech accidently overfilled my transmission fluid and it was leaking.  Ron and his tech installed the proper amount of transmission fluid, power washed the bottom of my car and provided me with a coupon for a free car wash.  The big surprise was when Ron handed me a check for the original $180 I had paid - I was shocked.  Ron even offered to come to my house and power wash my driveway because of the mistake.  Couldn't help but to be impressed by the service I received and though a mistake was made, the staff went above and beyond to make it right.  I have every intention of taking my vehicle back to Ron's and suggesting them to friends\family.  I fully expected to have to haggle them on the repair but that never happened - Ron stated that ""This isn't the way we do business"" and I certainly believe it.  Thanks Ron, Jasen and staff for making it right and earning a customer for life."
positive,"MUNICH MOTORS is the best. Top quality work, Good prices and ZERO BS!  They have done work on my e30 and e36 m3. These guys know what they are doing, they have saved me time and money because of their expert level of knowledge. If you're buying a used bmw take it to them for a pre purchase inspection...for a small fee they take just about all of the risk out of buying privately owned BMW and MERCEDES BENZS. Plus they have a pre owned lot of really clean cars. Now they are working on a 5 speed manual transmission swap for me and I have no doubt that it is gonna be perfect. I'll update when I get the car back,  I wouldn't even attempt a job like this with any other shops. But MUNICH MOTORS has my full trust and respect. And I don't trust anyone without out them earning it. I've been a German car enthusiast for over 15 years. I've worked in the industry as Starmark lot manager, and a gopher for several MB, BMW DEALERSHIPS. I'm thoroughly impressed and will continue to give them top notch reviews because they have earned that respect. Give them a chance and I can damn near guarantee you will be satisfied and then some. BEST BMW/BENZ SHOP IN PHOENIX."
positive,"My check engine light was on, so I brought it in to see what was going on. Turns out, since my car is from CA, it was on because it would have failed the smog test. Since Arizona has no smog test, which they told me, I didn't need to get it fixed. It would have required replacing the parts responsible for the smog test, about $750 each, but since I'm not going to California, they said I didn't have to do the repair if I didn't want to. They only billed me for the labor costs, and that was very cheap at just $50. I highly recommend you go to this place for repairs or even to just see what's up with your car."
positive,"I have so many good things to say about my experiences here I don't know where to begin.  I bought my Sportwagen TDI from Camelback VW because that dealership was affiliated with Costco.  I got a good price, but the experience was unpleasant and my first service experience there was catastrophically bad, causing me to seek out another dealership.  

To date, VW North Scottsdale has performed the 10k, 20k, 30k, 40k, and DSG service on my car, as well as some warranty work.  Each experience has been phenomenal.  Tom Radtke is my service rep, and he is AWESOME.  There's no other way to say it.  He is super pleasant to speak with, has great follow through and communication, and actually listens to what I tell him about my car.  You will never be disappointed with Tom.

To give a little context to my review:  I had an Audi and a Mercedes before my VW, and the level of service offered by Tom and VW North Scottsdale eclipses that of the nearby Audi and Mercedes dealerships.  I consider myself car enthusiast and I historically do most of the work on my cars myself (timing belt changes, control arm replacements, brake jobs, transmission services, etc.).  I know my way around a car and I know when something is not working correctly.  

The typical experience when you present a car problem to a dealer or independent is dismissal, unless it is something completely obvious, like a front end collision.  If it is a complaint that the service provider is not familiar with, you are dismissed as paranoid or irrational.  For example, I had an issue with my car shortly after purchase and had it towed to Camelback VW.  I was subsequently treated with condescension and mockery, and charged nearly $300 to fix the problem.  Recently, Tom and his crew diagnosed this very same problem as a warranty issue and fixed it, at no cost to me.  It was a completely different experience.

I initially brought my car to the VW dealership because the first three services are free.  I continue to take my car to Tom at VW North Scottsdale and pay for it because they do such a fantastic job.  VW North Scottsdale presents such good value and makes the service experience so pleasant I would now prefer to pay them to service my car rather than do the work myself.

Tom has always been my contact at VW North Scottsdale and I cannot say enough good things about him, but I also want to say his crew who does the actual work on the car is awesome too.  Collectively, they make a great team."
positive,"Amazing!!! This muffler shop is very good. They are clean, friendly and professional. I had some custom piping done and added a resonator to a bolt on exhaust that was just too loud.  When they were done it looked like I bought it that way. I found this place because a neighbor recommended them to me. Now I am recommending them to all. They get very busy though so I recommend calling for an appointment."
positive,"We hit a hunk of metal something-or-other on an Interstate exit ramp that left the car sounding like the muffler had been punctured. The fellow at this Meineke location squeezed us in without an appointment, called soon after to report a couple of broken clamps, and for about $170, we were on our way again. Our fears of them ""sticking it"" to a couple of out-of-owners were completely unfounded. If they do such good work this fairly for strangers, I would have no hesitation in recommending this place to anyone lucky enough to live in their neighborhood."
positive,"We've been to Buddys twice now. Once for an engine replacement. We called several places, and we got quotes for double what Buddys quoted us. We did get a used engine but we discussed this in length with Jason and decided it was the best option for us. The car ran great for months until the check engine light went off. We took it in again, and found out it was the temp gauge (which we had suspected). The price was reasonable and they turned around the fix within hours. We even took the car to Vegas after and it drove smoothly. Very happy so far with Jason and Buddys!"
positive,"Cliff and Craig took very good care of me and my 2008 Honda Civic and made a long-time customer out of me.

After having my oil changed at a shop down the street that quoted me in excess of $400 for a myriad of recommended repairs, I asked Brake Masters for a second opinion. 

First and foremost, the customer service was phenomenal. The wait wasn't long to inspect and clean my brakes, flush the transmission fluid, and replace my air filters. The team communicated often concerning their findings and the cost was much less than the first shop. They saved me a brake job, power steering flush, money, and more importantly, time. I felt as though they valued my patronage and sought to provide the best service possible -- an invaluable yield for any service provider."
positive,"These guys were honest!  

I had issues with the 2nd gear grinding, so I took it to Crawford Transmission.  I was expecting a bill of around $2,000.  That seems to be the average for transmission replacement and repair.  They guy from Crawford's took it for a test drive, and then showed me a part that had simply come loose.  He re-fastened it for Free!

It's hard to find such honest people in the car repair business."
positive,"As most VW/Audi drivers know, these are awesome cars until a check engine light comes on.  Having only driven VW/Audi's my whole life I'm used to this and accept it because when they are running great they are fantastic cars to drive.  You also learn very early that it takes a special mechanic with the skills and knowledge to accurately work on these vehicles.  Well, look no further because this shop can fix anything.

About a year ago I let a friend who hadn't driven stick in a while drive my car home from the bar and it was a HUGE MISTAKE.  He somehow managed to stall the car extremely violently, but the car restarted and it wasn't until the next day that I saw the dreaded CEL.  I noticed a considerable loss of power and torque and was scared something catastrophic had happened to the engine.  I took it to a shop in Cleveland where I had just got transferred to for work and the guy said he loved to work on audi's and that it shouldn't be a problem.  Well, almost $2,000 dollars later the car was still not running right.  I was so frustrated that I just dealt with it until I was transferred back to Pittsburgh and couldn't take it anymore.

I read the reviews for this shop and decided I'd give it a shot.  Immediately after walking in you know this shop specializes in VW/Audi, which was a relief for me.  They say if you can fix those cars you can probably fix anything.  I talked to Greg when I dropped my car off and felt a lot better about the situation knowing these guys could handle it.  Greg was able to diagnose the problem that the other guy couldn't and make a great suggestion to save me more money down the road.  Well, I picked my car up last night and couldn't believe my eyes when the check engine light was off and the car drove amazing on the way home, it felt like a brand new car.  I'm so thankful that they finally fixed it and really took the time to explain (Greg and Rock) and answer any questions even though they are super busy.

As long as I'm in the area they have a customer for life.  Hopefully, my car isn't going back anytime soon though."
positive,"I had my Lexus only 1 week when I was hit in the side by a truck in a parking lot.  Needless to say, I was very skeptical as to how it would look after it was repaired, especially matching the paint.  I was reassured by Caliber that it would look as good as new.  We were updated by text at every step.  And, when we picked it up, we were pleasantly surprised, because it did look as good as new.  Even my husband, who used to paint vehicles, said they did a great job matching the paint.  Hopefully, I won't need their services again, but if I ever need a car repaired, I will definitely use Caliber Collision on WT Harris Blvd."
positive,"Amazing customer service in the service department! Drove from Cali at 4am and check engine light came on at 7am. They took my car in without appt at 9am and got it back the same day. Since I'm from out of state and had no appt, I had been denied any service at other Chevy dealer in Vegas. Henderson Chevy was nothing but helpful and quick. Andy, you are awesome! Thank you Henderson Chevy for making my business to Nevada successful and as stress free as possible. :)"
positive,"Have purchased two vehicles through AutoNation Scion Tempe, and have always been treated great by Eddie and his great team down there. Scheduling appointments is extremely easy, and any issues that have arisen with my vehicle under warranty were always honored. In fact, when the throwout bearing (under powertrain warranty) went out on my car and resulted in significant smoke/burn damage to my clutch (manual transmission), AutoNation ensured that I would have a new clutch replaced on my vehicle as well. This was a class act on their part, and I respect the service reps at this location along with the management. 

Will always use AutoNation, and I have had no significant issues with any appointments at this dealership. Would recommend to a friend, as I believe they are very trustworthy."
positive,"Had my car towed to Bell Lexus after the engine caught on fire.

When I took it home, the check engine light came back on.

They gave me a loaner car for $10.00 and discovered the VVT valve was bad NOT related to the fire.

Replace the Oil Control Valve and sent me on my way.

Would NEVER go anywhere else for service on my Lex, these guys rock!"
positive,"My dreaded check engine light was on and I was told at auto zone that it could be a number of issues. I was referred by a friend to check out Mello Motives, Tim and his crew were able to get my vehicle in assess the problem. They could have really taken me to the cleaner but I was in and out with a new temperature check gauge and my car is running beautifully again! To say that I'm highly satisfied is an understatement, don't hesitate to trust this team for your next car needs."
positive,Just want to say a big thank you to everybody at ultimate collision.. Dennis was amazing and helped me tremendously the work was flawless and I could not be more happy with my car! and the work that they did made it look just like the day I bought it which is only two months ago! They take pride in their customer service and their work if you're going to go get your car repaired anywhere please go here and contact Dennis! Five stars from me and I will refer everybody to this establishment!
positive,"I decided to go here bc of the great yelp reviews. found out for myself they are excellent. Very nice and professional. they replaced my needed part and my check engine light came on again right after (frustrating, but it happens), so I was able to bring it right back and they replaced a couple hoses to that part and it took care of the problem. it is working great now. highly recommend."
positive,"These guys were fast, friendly, and efficient. Brandon topped off the washer fluid, balanced the tire pressure, and checked the transmission fluid, coolant, and battery, all before the oil change was complete. As I was being rung up, I got an apology for them being ""backed up"". I waited maybe 15 minutes, and the oil change only took 15 minutes! Not only is this team faster than Terrible Herbst, they're less expensive, much friendlier, and work with a sense of urgency. I got there around 8:30 AM, so my assumption is, the earlier you get there the better, because by the time I left they had 2 lines each 3 cars deep. Again, big thanks to this team on restoring my faith; I've had nothing but bad experiences w/service stations AND dealerships, but these guys were great."
positive,"I have been taking all of my vehicles to Desert Car Care for a couple of years now and have always been pleased with the results.  They have performed fluid changes, brakes, transmission services, and other repairs.  They are prompt and I have never had any charges that were not reasonable.  I recommend them to anyone that needs auto repair and maintenance."
positive,"The staff there are friendly. The damage was minor but it took two weeks to get the car repaired because every time we were told it was ""ready"" it wasn't.  We had color matching issues. Our claims rep, Erin, was great though!"
positive,"Rolf and Chris of framers workshop provide a transcendental service:   They
transform and elevate art into finished and focused pieces to be treasured as a legacy.   The
technique, expertise, and discernment exhibited by their matting and framework
Never ceases to astonish the eye.   I just
Had a complex pastel on paper framed
With extraordinary results.   Rolf even
Framed a painted car muffler for me on
Oak plinth with plexiglass a few years ago.   If you would like to experience
the pinnacle of the art of framing, come
to Framer's Workshop!"
positive,"I took my son there to have a performance muffler to put on his car. Jonny and Scott were the 2 guys that helped us out and they were really knowledgeable about what they do and very informative. 

They offered some suggestions as to which muffler is the best fit for what my son wants for look and sound.

They wasted no time ordering the muffler and within 2 hours my son had exactly what he wanted on his car. I highly recommend this place and either of these guys to do the work.

Its kind of funny because Jonny sounds exactly like the character Seth from the movie Superbad! Just a little side note but back on track I go...Check them out if you need a muffler, they will do a great job!"
positive,"In reading the previous reviews, people either seem to love this place or hate it -- put me in the first group. My car  -- suddenly and without notice -- started sounding like a 1970's hooptie Datsun with a bad muffler. I took it in, they put it off on the lift, and showed me how the pipe holding the muffler to the catalytic converter was corroded and probably just jarred loose while going over a bump. They dropped me off at Chinook Center to kill time (only about an hour and a half) and boom -- it was done, and for about $300 (which is exactly what I expected.) No up-selling, no replacing anything which didn't need replacing. Straight-up guys; respectful, and great at what they do."
positive,"I was very impressed by the professionalism and expertise of the whole team at AAMCO Transmissions.  Not only they treat their customers very well but they are highly skilled.

I went to see AAMCO Transmissions after visiting three other car mechanics about one problem with my car; a loud vibrating noise starting at speeds above 50mph.  The results from the visits at other automotive shops ranged from offering to charge me for standard safety checks that may or may not be related to the actual problem, to actually proceeding to unnecessary part replacement, to complete misdiagnosis of the problem at the transmission level.  In sharp contrast, AAMCO offered to diagnose the car for free, including the transmission, found the actual problem - a part under the hood was slightly loose and would start flapping when too much air would get under - and fixed it for free.  When this was done, one of the franchise owners - Brian - drove the car with me to make sure the problem was solved.

In addition to fixing your problems, these guys are also very friendly and professional.  I only wish all car mechanics would have this type of work ethics."
positive,"This is the best mechanic experience I have had in years. Tim is honest, knowledgable and plesant to work with. I had dialed Mr. Mechanic thinking I was calling another muffler shop. Awesome mistake! I drove 23 miles at the last minute for him to put on a catalytic converter and  a thermostat. 2 hours later it was done and the price was 50% lower than a quote I had. I was ready to donate my vehicle until then.  I will be going back for him to fix my cvs axle and boot. I would give this mechanic 10 stars."
positive,"My husband,and i helped a little bit, used the self service at u fix it. i can say that we are extremly happy with how it turned out. shop was clean, organized and customercare was outstanding.
I know we saved about 300$ by bleeding the breakes and changing the transmission fluid ourself.instead of 80-120$ an hour we payed 20$ for the lift and 10$ for specialty tools...this includes good adwise from realy good tecs.
So if you know what you do and dont have a problem to get dirty yourself this is the place to be."
positive,"Highly recommend. I have taken my Jeep in for: oil changes, spark plug replacement, coolant and transmission flushes/exchanges. John Jay has been straightforward, honest, and prices his services very reasonably. John Jay has earned the right to be my new mechanic and I trust anyone who takes their vehicle to his shop will be equally satisfied."
